x1,y1,theta1,hue1,sat1,x2,y2,theta2,hue2,sat2,x3,y3,theta3,hue3,sat3
0.042587,0.150947,0.168297,0.939114,0.393102,-0.089452,-0.094360,0.106356,0.375203,0.374074,0.172947,-0.061219,0.067390,0.701340,0.356514
0.042693,0.150862,0.167775,0.939114,0.393102,-0.089292,-0.094528,0.104737,0.375203,0.374074,0.173195,-0.061334,0.067553,0.701917,0.356524
0.042605,0.150929,0.167743,0.939114,0.393102,-0.089388,-0.094398,0.106681,0.375203,0.374074,0.172893,-0.061126,0.068359,0.701340,0.356514
0.603496,0.135532,-0.032737,0.783935,0.680934,0.442778,-0.119103,0.064046,0.701199,0.588944,0.700056,-0.110366,0.063493,0.726131,0.658523
0.603437,0.135559,-0.032425,0.783935,0.680934,0.442736,-0.119052,0.064716,0.701199,0.588944,0.700272,-0.110604,0.066362,0.726131,0.658523
0.600516,0.138532,0.009878,0.783679,0.679784,0.438626,-0.114591,0.075338,0.699780,0.587895,0.698595,-0.105367,0.078393,0.725798,0.658531
0.578617,0.156419,0.083088,0.786128,0.677992,0.414744,-0.090716,0.104071,0.698374,0.592995,0.680975,-0.079864,0.107759,0.725581,0.651679
0.555819,0.177442,0.117992,0.789996,0.658667,0.392320,-0.065732,0.122982,0.712377,0.558850,0.663703,-0.054239,0.123152,0.725708,0.623027
0.524887,0.199481,0.122972,0.797423,0.652099,0.363481,-0.042523,0.126473,0.717387,0.538766,0.638052,-0.030015,0.118172,0.733774,0.634443
0.495351,0.200812,0.102308,0.801463,0.642794,0.341041,-0.046599,0.110100,0.722478,0.506400,0.614047,-0.028466,0.108290,0.742757,0.685900
0.463355,0.201695,0.093025,0.804043,0.625906,0.313494,-0.045091,0.122882,0.724358,0.483535,0.586866,-0.024189,0.113170,0.738917,0.615340
0.432635,0.200015,0.090936,0.805958,0.606900,0.285413,-0.047296,0.127263,0.723343,0.432787,0.558966,-0.022865,0.113537,0.741164,0.618805
0.405671,0.196467,0.094978,0.810657,0.599690,0.260913,-0.051478,0.132236,0.722184,0.392703,0.534166,-0.023697,0.112074,0.742954,0.623273
0.373469,0.190761,0.098089,0.814100,0.581422,0.233076,-0.057010,0.141515,0.711029,0.392796,0.503480,-0.026144,0.113730,0.740323,0.578848
0.349734,0.186048,0.101648,0.813761,0.558170,0.212565,-0.062671,0.139807,0.710534,0.384625,0.483290,-0.031652,0.112678,0.739409,0.560954
0.321804,0.183459,0.113600,0.818162,0.555692,0.185023,-0.067141,0.139621,0.704197,0.370607,0.456308,-0.034694,0.112070,0.736936,0.551970
0.292017,0.178955,0.117224,0.827339,0.514784,0.156339,-0.072849,0.148114,0.697497,0.364833,0.428632,-0.039299,0.105511,0.730452,0.500279
0.268111,0.174489,0.121354,0.827339,0.514784,0.135291,-0.076965,0.155597,0.684150,0.372169,0.406532,-0.041979,0.106755,0.730530,0.497402
0.239992,0.169340,0.128203,0.836403,0.507246,0.109336,-0.082600,0.161824,0.677228,0.376999,0.379631,-0.045249,0.104199,0.728759,0.498732
0.206329,0.165652,0.131605,0.860809,0.479297,0.081315,-0.088119,0.167185,0.656605,0.367031,0.348057,-0.047850,0.105635,0.724676,0.469806
0.176704,0.162600,0.131190,0.860809,0.479297,0.053774,-0.092425,0.158651,0.624309,0.347691,0.320635,-0.049860,0.110209,0.725867,0.444804
0.152806,0.159854,0.134896,0.882620,0.468750,0.029125,-0.095967,0.156550,0.577283,0.349235,0.297970,-0.051239,0.118363,0.720391,0.419391
0.127962,0.155756,0.136298,0.882620,0.468750,0.004652,-0.099741,0.150362,0.549149,0.349932,0.273287,-0.053754,0.114420,0.716471,0.402909
0.108316,0.153720,0.143068,0.895744,0.435079,-0.014661,-0.102367,0.148651,0.508227,0.349479,0.251991,-0.054157,0.115217,0.701961,0.406279
0.087056,0.152059,0.147478,0.904922,0.420245,-0.035695,-0.103085,0.150803,0.544266,0.354729,0.229332,-0.054327,0.120576,0.713686,0.394514
0.070239,0.150603,0.148935,0.904922,0.420245,-0.052058,-0.102246,0.147459,0.439118,0.358145,0.213043,-0.054966,0.122626,0.713061,0.380441
0.055749,0.149525,0.143369,0.924560,0.396471,-0.067773,-0.101233,0.141871,0.418532,0.350464,0.197874,-0.055058,0.123208,0.709083,0.367054
0.047644,0.149238,0.147095,0.924560,0.396471,-0.074349,-0.100148,0.143975,0.396390,0.357372,0.190299,-0.055386,0.127799,0.707342,0.366416
0.044900,0.149101,0.145977,0.938076,0.387012,-0.078334,-0.099822,0.139153,0.392985,0.358852,0.184421,-0.055946,0.129390,0.705734,0.366135
0.043446,0.149361,0.144732,0.938076,0.387012,-0.081179,-0.099527,0.133582,0.387305,0.362122,0.180784,-0.056193,0.132869,0.701061,0.358288
0.042700,0.149409,0.143901,0.938439,0.388551,-0.083320,-0.098995,0.123639,0.386183,0.369798,0.177677,-0.056615,0.136479,0.700415,0.357367
0.042723,0.149515,0.143400,0.938896,0.389136,-0.084338,-0.098526,0.118662,0.384888,0.372606,0.174997,-0.056656,0.139406,0.699795,0.360051
0.042545,0.149552,0.143957,0.938896,0.389136,-0.085382,-0.098080,0.115128,0.382966,0.374616,0.173796,-0.056940,0.142937,0.700229,0.359569
0.042846,0.149370,0.143771,0.938896,0.389136,-0.086153,-0.097528,0.111764,0.380093,0.378912,0.173913,-0.057073,0.141768,0.700916,0.357979
0.042694,0.149515,0.143632,0.940063,0.388572,-0.086337,-0.096426,0.116578,0.378531,0.380629,0.173841,-0.056942,0.142674,0.700452,0.357539
0.042695,0.149460,0.143300,0.940063,0.388572,-0.086385,-0.096518,0.117885,0.377811,0.379738,0.173922,-0.057070,0.141317,0.700915,0.358018
0.042690,0.149533,0.143757,0.940063,0.388572,-0.086483,-0.096355,0.117848,0.377484,0.379027,0.173821,-0.056894,0.142610,0.700915,0.358018
0.042751,0.149437,0.143092,0.939758,0.388287,-0.086254,-0.096636,0.115821,0.378171,0.378574,0.173942,-0.057116,0.141511,0.700916,0.357979
0.042626,0.149567,0.143274,0.939758,0.388287,-0.086355,-0.096419,0.116490,0.377395,0.378296,0.173834,-0.056865,0.142244,0.700916,0.357979
0.042753,0.149446,0.143343,0.939299,0.389114,-0.086298,-0.096593,0.116024,0.378067,0.378339,0.173950,-0.057106,0.141396,0.700901,0.357941
0.042590,0.149602,0.143405,0.939758,0.388287,-0.086377,-0.096446,0.116400,0.377741,0.377623,0.173807,-0.056901,0.142529,0.700730,0.358357
0.042849,0.149412,0.143277,0.939758,0.388287,-0.086249,-0.096606,0.115664,0.377156,0.378313,0.173949,-0.057106,0.141365,0.700730,0.358357
0.042657,0.149532,0.144358,0.939758,0.388287,-0.086438,-0.096417,0.117892,0.377156,0.378313,0.173874,-0.056971,0.142149,0.700254,0.357091
0.042792,0.149509,0.143651,0.939758,0.388287,-0.086284,-0.096542,0.115664,0.377384,0.378790,0.173969,-0.057031,0.142122,0.700257,0.357054
0.042707,0.149415,0.143854,0.939758,0.388287,-0.086342,-0.096509,0.116514,0.377503,0.377634,0.173852,-0.057009,0.142590,0.700257,0.357054
0.042769,0.149478,0.143750,0.939758,0.388287,-0.086334,-0.096543,0.115674,0.377056,0.378071,0.173954,-0.056985,0.141785,0.700257,0.357054
0.042735,0.149409,0.143897,0.939299,0.389114,-0.086348,-0.096555,0.115961,0.377176,0.376911,0.173945,-0.057055,0.142095,0.700257,0.357054
0.042688,0.149507,0.143375,0.939758,0.388287,-0.086482,-0.096381,0.117872,0.377145,0.378805,0.173855,-0.056921,0.142202,0.701178,0.358730
0.042804,0.149426,0.144211,0.939758,0.388287,-0.086336,-0.096568,0.115513,0.376816,0.378082,0.173974,-0.057047,0.142106,0.701178,0.358730
0.042737,0.149502,0.143332,0.940063,0.388572,-0.086300,-0.096533,0.115849,0.376816,0.378082,0.173959,-0.057024,0.142125,0.701175,0.358771
0.042705,0.149501,0.143563,0.939758,0.388287,-0.086356,-0.096521,0.115715,0.376374,0.378520,0.173880,-0.057003,0.142332,0.701175,0.358771
0.042651,0.149561,0.142755,0.940063,0.388572,-0.086432,-0.096484,0.116938,0.377492,0.378127,0.173957,-0.057046,0.142126,0.701178,0.358730
0.042713,0.149481,0.143955,0.939758,0.388287,-0.086365,-0.096469,0.117553,0.376905,0.378817,0.173926,-0.057018,0.141873,0.701175,0.358771
0.042726,0.149447,0.144227,0.940063,0.388572,-0.086347,-0.096546,0.115869,0.377614,0.376959,0.173909,-0.057033,0.142249,0.700257,0.357054
0.042772,0.149454,0.144043,0.940063,0.388572,-0.086319,-0.096525,0.116016,0.377614,0.376959,0.173948,-0.056998,0.142226,0.700257,0.357054
0.042710,0.149440,0.143939,0.940063,0.388572,-0.086571,-0.096307,0.120556,0.376721,0.377839,0.173893,-0.057009,0.142327,0.700257,0.357054
0.042770,0.149494,0.143770,0.940063,0.388572,-0.086294,-0.096557,0.115964,0.377253,0.378135,0.173988,-0.057029,0.142088,0.700732,0.358319
0.042683,0.149476,0.143796,0.939769,0.388063,-0.086524,-0.096398,0.117896,0.376835,0.376667,0.173828,-0.056987,0.142694,0.700254,0.357091
0.042800,0.149416,0.144138,0.939769,0.388063,-0.086403,-0.096490,0.116910,0.377375,0.376961,0.173920,-0.057062,0.141557,0.700732,0.358319
0.042637,0.149482,0.143750,0.939769,0.388063,-0.086356,-0.096503,0.116451,0.376480,0.377844,0.173846,-0.056986,0.142480,0.700732,0.358319
0.042728,0.149628,0.144520,0.938896,0.389136,-0.086483,-0.096330,0.120014,0.376480,0.377844,0.173893,-0.056994,0.141446,0.700730,0.358357
0.042694,0.149429,0.144045,0.939209,0.389423,-0.086229,-0.096640,0.115339,0.376480,0.377844,0.173869,-0.057015,0.142312,0.700730,0.358357
0.042655,0.149564,0.142855,0.939209,0.389423,-0.086316,-0.096545,0.116083,0.377013,0.378140,0.173950,-0.057003,0.142171,0.700732,0.358319
0.042720,0.149457,0.143706,0.939209,0.389423,-0.086338,-0.096534,0.115713,0.377013,0.378140,0.173939,-0.057003,0.142385,0.700730,0.358357
0.042798,0.149438,0.144671,0.939974,0.388879,-0.086369,-0.096511,0.117040,0.376828,0.377156,0.173893,-0.057060,0.141628,0.700730,0.358357
0.042640,0.149511,0.143403,0.939672,0.388594,-0.086507,-0.096381,0.118082,0.376684,0.377404,0.173790,-0.056934,0.142739,0.700717,0.358396
0.042837,0.149384,0.143914,0.939974,0.388879,-0.086268,-0.096594,0.115559,0.376238,0.377847,0.173917,-0.057095,0.141496,0.699799,0.356692
0.042664,0.149481,0.143972,0.939974,0.388879,-0.086387,-0.096504,0.116438,0.377363,0.377452,0.173852,-0.056971,0.142386,0.700444,0.356713
0.042787,0.149402,0.144124,0.939672,0.388594,-0.086491,-0.096355,0.119933,0.376917,0.377895,0.173956,-0.057050,0.142110,0.700444,0.356713
0.042673,0.149468,0.143973,0.939974,0.388879,-0.086412,-0.096489,0.116532,0.376917,0.377895,0.173824,-0.056968,0.142683,0.700916,0.357979
0.042802,0.149418,0.143890,0.939974,0.388879,-0.086299,-0.096578,0.115782,0.377035,0.376710,0.173978,-0.057052,0.142180,0.700916,0.357979
0.042724,0.149451,0.144175,0.939678,0.388369,-0.086392,-0.096445,0.117177,0.376588,0.377154,0.173899,-0.056965,0.142432,0.700901,0.357941
0.042725,0.149453,0.143961,0.939678,0.388369,-0.086461,-0.096471,0.117337,0.376588,0.377154,0.173941,-0.057030,0.142303,0.700901,0.357941
0.042739,0.149481,0.144119,0.939678,0.388369,-0.086365,-0.096510,0.116317,0.377576,0.377006,0.173897,-0.056969,0.142404,0.700916,0.357979
0.042797,0.149406,0.144227,0.939974,0.388879,-0.086302,-0.096570,0.115868,0.377123,0.377450,0.173976,-0.057047,0.142202,0.700916,0.357979
0.042658,0.149597,0.144076,0.939678,0.388369,-0.086582,-0.096203,0.120721,0.377123,0.377450,0.173782,-0.056905,0.142671,0.700916,0.357979
0.042847,0.149401,0.143482,0.939678,0.388369,-0.086278,-0.096580,0.115708,0.376677,0.377895,0.173907,-0.057043,0.141626,0.700916,0.357979
0.042683,0.149468,0.143767,0.939678,0.388369,-0.086434,-0.096425,0.118041,0.377386,0.376015,0.173838,-0.056952,0.142351,0.700915,0.358018
0.042761,0.149438,0.143887,0.939678,0.388369,-0.086350,-0.096551,0.116186,0.377386,0.376015,0.173942,-0.057046,0.142086,0.700915,0.358018
0.042697,0.149473,0.143737,0.939678,0.388369,-0.086441,-0.096428,0.117883,0.376346,0.377151,0.173891,-0.057031,0.141759,0.700915,0.358018
0.042752,0.149448,0.143796,0.939678,0.388369,-0.086443,-0.096503,0.116905,0.377475,0.376756,0.173990,-0.057021,0.141719,0.700916,0.357979
0.042700,0.149453,0.143681,0.939678,0.388369,-0.086348,-0.096565,0.116033,0.376346,0.377151,0.173948,-0.057072,0.141526,0.700915,0.358018
0.042783,0.149467,0.143653,0.938808,0.389441,-0.086315,-0.096536,0.115914,0.377475,0.376756,0.173929,-0.056994,0.142207,0.700915,0.358018
0.042681,0.149466,0.143934,0.939117,0.389729,-0.086381,-0.096531,0.116371,0.376883,0.377447,0.173891,-0.057013,0.142384,0.700915,0.358018
0.042739,0.149465,0.143898,0.939117,0.389729,-0.086434,-0.096486,0.116793,0.377027,0.377203,0.173941,-0.057001,0.141994,0.700915,0.358018
0.042730,0.149424,0.144028,0.939678,0.388369,-0.086328,-0.096536,0.115966,0.376435,0.377893,0.173914,-0.057036,0.142314,0.700915,0.358018
0.042715,0.149456,0.143943,0.939117,0.389729,-0.086396,-0.096505,0.116683,0.376435,0.377893,0.173868,-0.056972,0.142408,0.700915,0.358018
0.042757,0.149432,0.143684,0.939117,0.389729,-0.086326,-0.096488,0.117190,0.376435,0.377893,0.173984,-0.057040,0.142134,0.700915,0.358018
0.042638,0.149594,0.143854,0.939678,0.388369,-0.086322,-0.096533,0.115912,0.376698,0.376453,0.173962,-0.057077,0.141529,0.700915,0.358018
0.042767,0.149462,0.144107,0.938808,0.389441,-0.086316,-0.096543,0.115624,0.376255,0.376900,0.173928,-0.057010,0.142204,0.700915,0.358018
0.042712,0.149440,0.143779,0.939678,0.388369,-0.086380,-0.096528,0.116487,0.376255,0.376900,0.173880,-0.056993,0.142443,0.699989,0.356350
0.042798,0.149446,0.143491,0.939117,0.389729,-0.086340,-0.096509,0.116890,0.376972,0.378190,0.173948,-0.057078,0.140645,0.700915,0.358018
0.042550,0.149564,0.143525,0.939117,0.389729,-0.086403,-0.096472,0.115895,0.376786,0.377196,0.173753,-0.056944,0.142786,0.700915,0.358018
0.042823,0.149477,0.144305,0.939117,0.389729,-0.086277,-0.096568,0.115720,0.377235,0.376748,0.173912,-0.057043,0.141801,0.700469,0.357575
0.042578,0.149538,0.144114,0.939678,0.388369,-0.086574,-0.096213,0.119834,0.376786,0.377196,0.173800,-0.056908,0.142504,0.700915,0.358018
0.042759,0.149440,0.143145,0.939678,0.388369,-0.086329,-0.096627,0.115961,0.377050,0.375754,0.173943,-0.057070,0.141627,0.700469,0.357575
0.042575,0.149619,0.144203,0.938808,0.389441,-0.086389,-0.096416,0.115862,0.376344,0.377644,0.173808,-0.056920,0.142798,0.700469,0.357575
0.042761,0.149458,0.143217,0.939678,0.388369,-0.086256,-0.096602,0.115910,0.376786,0.377196,0.173949,-0.057107,0.141416,0.700469,0.357575
0.042580,0.149571,0.143431,0.939678,0.388369,-0.086515,-0.096321,0.116910,0.376456,0.376443,0.173792,-0.056856,0.142492,0.700915,0.358018
0.042760,0.149418,0.142952,0.939678,0.388369,-0.086302,-0.096639,0.115335,0.376907,0.375994,0.174017,-0.057191,0.141044,0.700469,0.357575
0.042572,0.149712,0.144736,0.939117,0.389729,-0.086525,-0.096244,0.119509,0.376456,0.376443,0.173808,-0.056863,0.142374,0.700469,0.357575
0.042832,0.149365,0.143633,0.939678,0.388369,-0.086305,-0.096610,0.116211,0.376013,0.376892,0.173945,-0.057089,0.141566,0.700469,0.357575
0.042666,0.149505,0.143776,0.939117,0.389729,-0.086554,-0.096252,0.120935,0.376013,0.376892,0.173876,-0.056935,0.142171,0.700469,0.357575
0.042761,0.149418,0.143978,0.939678,0.388369,-0.086310,-0.096559,0.115826,0.376456,0.376443,0.173950,-0.057038,0.142095,0.700469,0.357575
0.602226,0.131388,0.098061,0.781587,0.684681,0.435429,-0.124880,0.066548,0.699141,0.593355,0.701482,-0.118430,0.067213,0.724078,0.655824
0.602201,0.131385,0.097839,0.781587,0.684681,0.435336,-0.124894,0.066375,0.699141,0.593355,0.701424,-0.118436,0.066758,0.724078,0.655824
0.599696,0.133493,0.116713,0.781587,0.684681,0.431169,-0.119194,0.073096,0.700219,0.566845,0.697750,-0.111254,0.078983,0.724123,0.654831
0.578726,0.149448,0.166956,0.786058,0.674104,0.408068,-0.096243,0.102056,0.711225,0.572765,0.678188,-0.087095,0.102215,0.724019,0.634739
0.552306,0.162035,0.188149,0.786697,0.668511,0.381715,-0.083900,0.097541,0.711800,0.488054,0.656275,-0.070627,0.108986,0.726258,0.616480
0.514607,0.167607,0.170063,0.792461,0.670339,0.351042,-0.085770,0.090677,0.708871,0.503861,0.626047,-0.064209,0.095982,0.679725,0.631093
0.484501,0.161609,0.151977,0.796150,0.661291,0.328921,-0.097162,0.083628,0.708871,0.503861,0.601540,-0.069932,0.083407,0.732721,0.628502
0.450612,0.147683,0.137608,0.804699,0.678091,0.302086,-0.116635,0.071547,0.691305,0.450283,0.573905,-0.082336,0.072197,0.726485,0.640355
0.423238,0.148272,0.148604,0.796282,0.610019,0.278634,-0.113485,0.066067,0.691305,0.450283,0.549616,-0.078273,0.065422,0.726485,0.640355
0.392654,0.146672,0.145453,0.797435,0.609655,0.250876,-0.115959,0.066455,0.677208,0.452821,0.522017,-0.079896,0.060756,0.723548,0.597604
0.362469,0.145919,0.139520,0.801751,0.558317,0.222735,-0.116236,0.066213,0.677208,0.452821,0.494428,-0.079024,0.058559,0.723548,0.597604
0.332741,0.148066,0.134269,0.805458,0.544412,0.195744,-0.112709,0.066509,0.671608,0.460857,0.467370,-0.076535,0.046401,0.718399,0.604130
0.303168,0.149974,0.127462,0.810900,0.559908,0.169062,-0.109752,0.069640,0.666370,0.434618,0.440189,-0.073985,0.033756,0.720454,0.522409
0.272860,0.152252,0.121720,0.816387,0.519275,0.140743,-0.105814,0.070722,0.657216,0.401631,0.412614,-0.070659,0.021790,0.718367,0.492333
0.242953,0.154541,0.116199,0.804326,0.562789,0.112363,-0.102976,0.064732,0.657216,0.401631,0.385130,-0.067693,0.015733,0.721256,0.469402
0.213228,0.155985,0.110100,0.840942,0.468134,0.084058,-0.100995,0.068312,0.640111,0.386046,0.357327,-0.064627,0.010705,0.721256,0.469402
0.184260,0.158731,0.104278,0.864293,0.448848,0.055640,-0.096358,0.071338,0.614337,0.368416,0.329762,-0.059820,0.004316,0.719541,0.458663
0.155949,0.159535,0.096708,0.869763,0.470121,0.028131,-0.096155,0.064187,0.553355,0.346795,0.302338,-0.057608,0.007137,0.719656,0.418464
0.131413,0.159497,0.097918,0.886875,0.446748,0.005371,-0.096671,0.061833,0.553355,0.346795,0.278590,-0.057221,0.003317,0.715541,0.402196
0.110634,0.157771,0.100649,0.906589,0.414648,-0.014887,-0.098029,0.056726,0.480948,0.364330,0.257639,-0.058554,0.006486,0.716399,0.414193
0.090867,0.157076,0.105675,0.908551,0.412662,-0.034433,-0.097821,0.050108,0.447941,0.349636,0.237743,-0.058961,0.014244,0.713076,0.391801
0.082700,0.156813,0.104681,0.913241,0.410124,-0.041688,-0.093265,0.053107,0.447941,0.349636,0.227760,-0.056860,0.007769,0.712386,0.382596
0.076321,0.155334,0.113148,0.910690,0.407948,-0.050271,-0.093289,0.052956,0.430113,0.353982,0.217491,-0.056586,0.006609,0.711735,0.374785
0.068332,0.154763,0.121049,0.914336,0.400397,-0.061037,-0.093908,0.046763,0.416048,0.344347,0.207720,-0.056586,0.008789,0.709364,0.368435
0.061074,0.154635,0.127530,0.921402,0.401420,-0.068777,-0.094496,0.052952,0.396195,0.353799,0.199039,-0.056422,0.016108,0.709223,0.366737
0.055414,0.153551,0.125793,0.927270,0.405729,-0.073680,-0.094657,0.052318,0.390256,0.357974,0.192096,-0.058209,0.013575,0.707634,0.363217
0.052226,0.152468,0.133511,0.932432,0.395478,-0.077162,-0.094408,0.051764,0.384469,0.359125,0.186830,-0.059541,0.014388,0.707445,0.367658
0.050362,0.150951,0.144860,0.934310,0.392067,-0.080600,-0.094804,0.051255,0.384469,0.359125,0.182584,-0.060740,0.010024,0.701017,0.363328
0.048565,0.149930,0.154478,0.935200,0.389637,-0.083680,-0.094793,0.053891,0.380638,0.363386,0.178871,-0.060708,0.014829,0.697793,0.359743
0.046787,0.148828,0.163016,0.937719,0.389968,-0.086232,-0.094852,0.051009,0.377027,0.377203,0.176113,-0.060927,0.016502,0.699601,0.361059
0.044956,0.147949,0.171472,0.939309,0.382162,-0.087471,-0.094252,0.049474,0.377027,0.377203,0.175598,-0.060875,0.018854,0.700726,0.359852
0.044825,0.147746,0.173810,0.940470,0.378043,-0.087885,-0.094150,0.045722,0.376335,0.378097,0.175653,-0.060971,0.018884,0.700259,0.358590
0.044813,0.147793,0.172560,0.939831,0.378969,-0.088087,-0.093995,0.045295,0.376965,0.379134,0.175677,-0.060898,0.019456,0.701162,0.360240
0.044790,0.147701,0.173368,0.940555,0.378438,-0.088156,-0.093995,0.045397,0.376965,0.379134,0.175524,-0.060939,0.019131,0.700701,0.358974
0.044884,0.147712,0.172628,0.940253,0.378161,-0.088004,-0.094101,0.044807,0.376622,0.378887,0.175766,-0.061065,0.018340,0.700520,0.359317
0.044745,0.147778,0.172796,0.940099,0.379428,-0.088144,-0.093881,0.046675,0.376622,0.378887,0.175484,-0.060797,0.019681,0.700341,0.359694
0.044896,0.147576,0.171734,0.939831,0.378969,-0.088014,-0.094143,0.044450,0.376711,0.379631,0.175759,-0.061147,0.018214,0.700783,0.360086
0.044643,0.147933,0.172573,0.939831,0.378969,-0.088165,-0.093821,0.046694,0.376265,0.380076,0.175436,-0.060735,0.019515,0.700783,0.360086
0.044967,0.147683,0.173561,0.939831,0.378969,-0.087937,-0.094166,0.044398,0.376193,0.377889,0.175749,-0.061039,0.018798,0.700761,0.360013
0.044698,0.147879,0.172291,0.939831,0.378969,-0.088133,-0.093841,0.046690,0.376282,0.378634,0.175454,-0.060745,0.019834,0.700601,0.360426
0.044950,0.147586,0.172076,0.940193,0.379247,-0.087998,-0.094098,0.044413,0.375951,0.377883,0.175757,-0.061034,0.019654,0.700601,0.360426
0.044832,0.147729,0.173634,0.939831,0.378969,-0.088151,-0.093932,0.046629,0.375779,0.380081,0.175618,-0.060812,0.019747,0.701221,0.360488
0.044916,0.147699,0.172984,0.940193,0.379247,-0.088033,-0.094039,0.044490,0.375597,0.379079,0.175727,-0.061007,0.018740,0.701219,0.360449
0.044887,0.147660,0.173998,0.940193,0.379247,-0.088087,-0.093988,0.045517,0.376579,0.378928,0.175674,-0.060953,0.018633,0.700601,0.360426
0.044821,0.147753,0.174723,0.939831,0.378969,-0.088140,-0.093935,0.045417,0.376392,0.377925,0.175574,-0.060869,0.019155,0.700761,0.360013
0.044895,0.147705,0.173115,0.939831,0.378969,-0.087986,-0.094066,0.044763,0.375797,0.378623,0.175755,-0.060973,0.019229,0.700780,0.360049
0.044780,0.147769,0.173873,0.939831,0.378969,-0.088204,-0.093904,0.046017,0.375352,0.379074,0.175532,-0.060857,0.019038,0.700780,0.360049
0.044925,0.147692,0.172920,0.940193,0.379247,-0.088045,-0.094071,0.044648,0.375614,0.377617,0.175753,-0.060975,0.019227,0.700783,0.360086
0.044789,0.147717,0.173517,0.939831,0.378969,-0.088133,-0.093939,0.045810,0.375886,0.379373,0.175528,-0.060850,0.019118,0.701241,0.361317
0.044881,0.147808,0.172956,0.939831,0.378969,-0.088038,-0.094082,0.044887,0.376159,0.377425,0.175779,-0.060997,0.019261,0.700338,0.359659
0.044790,0.147767,0.174275,0.939831,0.378969,-0.088181,-0.093894,0.045822,0.376149,0.377914,0.175495,-0.060804,0.019337,0.700338,0.359659
0.044930,0.147638,0.173486,0.939831,0.378969,-0.088004,-0.094066,0.044331,0.375107,0.379067,0.175767,-0.061047,0.018418,0.700964,0.359746
0.044818,0.147694,0.173534,0.939831,0.378969,-0.088150,-0.093927,0.045534,0.375107,0.379067,0.175558,-0.060833,0.020106,0.701418,0.360978
0.044867,0.147742,0.172856,0.939831,0.378969,-0.088032,-0.094073,0.044522,0.375107,0.379067,0.175738,-0.060937,0.019654,0.701418,0.360978
0.044776,0.147751,0.173778,0.939831,0.378969,-0.088210,-0.093898,0.045658,0.376238,0.378665,0.175485,-0.060813,0.019368,0.700520,0.359317
0.044968,0.147533,0.172400,0.939831,0.378969,-0.087964,-0.094122,0.044607,0.376238,0.378665,0.175737,-0.061033,0.018440,0.700984,0.360582
0.044732,0.147782,0.172589,0.939518,0.378691,-0.088096,-0.093999,0.046976,0.375793,0.379118,0.175454,-0.060826,0.019561,0.700984,0.360582
0.044920,0.147656,0.171534,0.939831,0.378969,-0.087974,-0.094085,0.044176,0.375793,0.379118,0.175699,-0.061012,0.018437,0.700679,0.358939
0.044814,0.147696,0.174272,0.939831,0.378969,-0.088178,-0.093934,0.045998,0.376360,0.377448,0.175519,-0.060847,0.019401,0.700701,0.358974
0.044923,0.147626,0.172493,0.939831,0.378969,-0.088004,-0.094095,0.044742,0.376360,0.377448,0.175753,-0.061034,0.018515,0.701162,0.360240
0.044815,0.147730,0.173468,0.939518,0.378691,-0.088137,-0.093920,0.046257,0.375614,0.377617,0.175550,-0.060844,0.018943,0.701162,0.360240
0.044907,0.147705,0.173012,0.939518,0.378691,-0.088068,-0.094031,0.044875,0.376060,0.377165,0.175728,-0.060955,0.019527,0.701168,0.360278
0.044831,0.147701,0.173236,0.939831,0.378969,-0.088133,-0.093944,0.045696,0.375017,0.378317,0.175569,-0.060880,0.018941,0.700259,0.358590
0.044822,0.147778,0.172524,0.939831,0.378969,-0.088102,-0.094010,0.045027,0.375017,0.378317,0.175649,-0.060968,0.018538,0.701315,0.359861
0.044833,0.147680,0.173427,0.939518,0.378691,-0.088156,-0.093980,0.045723,0.375728,0.376402,0.175612,-0.060863,0.019551,0.701338,0.359898
0.044820,0.147794,0.172159,0.939518,0.378691,-0.088075,-0.094030,0.045297,0.375463,0.377865,0.175688,-0.060973,0.018706,0.701338,0.359898
0.044796,0.147720,0.173468,0.939518,0.378691,-0.088165,-0.093983,0.045812,0.375728,0.376402,0.175568,-0.060895,0.018975,0.701338,0.359898
0.044883,0.147799,0.173418,0.940099,0.379428,-0.087994,-0.094044,0.044991,0.375728,0.376402,0.175768,-0.060936,0.019614,0.701346,0.359937
0.044804,0.147687,0.173395,0.940099,0.379428,-0.088158,-0.093930,0.045805,0.375728,0.376402,0.175562,-0.060851,0.019041,0.700441,0.358245
0.044849,0.147764,0.172648,0.940099,0.379428,-0.088103,-0.094035,0.045303,0.376149,0.377914,0.175704,-0.061024,0.018350,0.701338,0.359898
0.044835,0.147697,0.173699,0.940099,0.379428,-0.088157,-0.093927,0.046084,0.375728,0.376402,0.175599,-0.060908,0.018865,0.700441,0.358245
0.044844,0.147694,0.173604,0.940099,0.379428,-0.088167,-0.093950,0.045476,0.375728,0.376402,0.175605,-0.060907,0.019068,0.700441,0.358245
0.044741,0.147822,0.172291,0.939518,0.378691,-0.088149,-0.093923,0.046206,0.375728,0.376402,0.175545,-0.060874,0.018827,0.700449,0.358280
0.044894,0.147645,0.173773,0.939518,0.378691,-0.088094,-0.094045,0.045082,0.375728,0.376402,0.175647,-0.061006,0.018582,0.700905,0.359508
0.044837,0.147824,0.172973,0.940099,0.379428,-0.088056,-0.094037,0.044842,0.375704,0.378367,0.175741,-0.060917,0.019205,0.700441,0.358245
