# generated_by: experiments/mc_sweep_oecs.py
# git_commit: 17a2c72
# date: 2026-07-09 23:00 UTC
# trials_per_cell: 1000  steps: 500  controller: oecs_trap_step (core-seek)
# g_perp: 1.0  s_trim: 0.05  s_capture: -0.9  target: (0.0, 0.5)
# start: (0.0, 0.35)  band_x: 0.05  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y
0,0,744386,0,0.35,0.328606,0,10,1,1,1,0,0,0.0120852,0.0171075,8.08764e-13,0.142948,0.0136602,0.44279
0,0,752305,0,0.35,1.54406,0,10,1,1,1,0,0,0.0120473,0.0170646,8.08781e-13,0.142855,0.0135947,0.44279
0,0,886928,0,0.35,6.26772,0,10,1,1,1,0,0,0.00105047,0.00151738,8.08816e-13,0.120514,-0.00107375,0.442791
0,0,894847,0,0.35,0.14713,0,10,1,1,1,0,0,0.00857205,0.012238,8.08787e-13,0.13569,0.00969773,0.442791
0,0,902766,0,0.35,0.823925,0,10,1,1,1,0,0,0.0102197,0.014494,8.08776e-13,0.139163,-0.0116971,0.44279
0,0,910685,0,0.35,3.48982,0,10,1,1,1,0,0,0.0119938,0.0169813,8.08815e-13,0.14275,-0.0135347,0.44279
0,0,918604,0,0.35,1.71728,0,10,1,1,1,0,0,0.00924992,0.0131314,8.08797e-13,0.137187,0.0105806,0.442791
0,0,926523,0,0.35,1.54666,0,10,1,1,1,0,0,0.0120628,0.0170885,8.08803e-13,0.142886,0.0136124,0.44279
0,0,934442,0,0.35,5.47236,0,10,1,1,1,0,0,0.0097881,0.0138951,8.08786e-13,0.138272,0.0112077,0.44279
0,0,942361,0,0.35,1.01332,0,10,1,1,1,0,0,0.0115136,0.0162086,8.08799e-13,0.141781,-0.0130127,0.44279
0,0,950280,0,0.35,0.665508,0,10,1,1,1,0,0,0.00243621,0.00347941,8.08773e-13,0.122628,-0.00250401,0.442791
0,0,958199,0,0.35,0.323501,0,10,1,1,1,0,0,0.0121044,0.0171407,8.0882e-13,0.142981,0.0136769,0.44279
0,0,966118,0,0.35,4.17429,0,10,1,1,1,0,0,0.0110053,0.0155408,8.08809e-13,0.140807,0.012556,0.44279
0,0,974037,0,0.35,1.25505,0,10,1,1,1,0,0,0.000107789,0.000156033,8.08809e-13,0.120006,-0.00010974,0.442791
0,0,981956,0,0.35,0.477291,0,10,1,1,1,0,0,0.00858439,0.0121721,8.08777e-13,0.135891,0.00978352,0.442791
0,0,989875,0,0.35,1.00004,0,10,1,1,1,0,0,0.0117282,0.0165581,8.08787e-13,0.14222,-0.0132445,0.44279
0,0,997794,0,0.35,2.0655,0,10,1,1,1,0,0,0.00971985,0.0137992,8.08798e-13,0.138132,-0.0111292,0.442791
0,0,1005713,0,0.35,0.572606,0,10,1,1,1,0,0,0.00360172,0.00507638,8.08774e-13,0.125096,0.00378605,0.442791
0,0,760224,0,0.35,4.34399,0,10,1,1,1,0,0,0.00351063,0.00495413,8.08806e-13,0.124889,0.00368345,0.442791
0,0,768143,0,0.35,1.3371,0,10,1,1,1,0,0,0.00519797,0.00734158,8.08815e-13,0.128577,0.00565299,0.442791
0,0,776062,0,0.35,2.91839,0,10,1,1,1,0,0,0.0109873,0.0155176,8.08823e-13,0.14077,0.0125367,0.44279
