x1,y1,theta1,hue1,sat1,x2,y2,theta2,hue2,sat2,x3,y3,theta3,hue3,sat3
-0.410244,-0.342195,-0.333078,0.357875,0.216844,-0.541218,-0.568549,-0.013336,0.289163,0.257853,-0.295688,-0.582098,-0.328499,0.439960,0.246609
-0.417669,-0.340870,-0.322366,0.358123,0.224467,-0.549623,-0.569374,-0.004822,0.296186,0.251394,-0.303171,-0.579845,-0.323574,0.439550,0.247444
-0.424190,-0.342364,-0.303585,0.355139,0.226166,-0.557487,-0.571514,0.021542,0.296840,0.254819,-0.309276,-0.578694,-0.321302,0.433623,0.249725
-0.428351,-0.341510,-0.320127,0.353157,0.226908,-0.563307,-0.569067,-0.014741,0.293548,0.258221,-0.314398,-0.577566,-0.319506,0.433745,0.249877
-0.435029,-0.341016,-0.299551,0.350906,0.226647,-0.570344,-0.569707,-0.005863,0.294557,0.258121,-0.320458,-0.577648,-0.314122,0.435319,0.252677
-0.437275,-0.340400,-0.299719,0.348273,0.228463,-0.573430,-0.570542,0.003081,0.296484,0.256207,-0.323862,-0.575838,-0.319684,0.435319,0.252677
-0.441021,-0.320976,-0.293168,0.347791,0.232492,-0.578881,-0.555735,-0.007199,0.288988,0.254009,-0.333426,-0.550911,-0.329052,0.430876,0.249141
-0.446555,-0.291584,-0.300308,0.340715,0.232450,-0.582883,-0.526139,-0.015183,0.286129,0.256683,-0.343904,-0.515295,-0.324018,0.427646,0.252305
-0.451911,-0.261137,-0.299899,0.329802,0.222715,-0.587950,-0.494471,-0.019458,0.286129,0.256683,-0.352788,-0.483437,-0.304597,0.426805,0.263140
-0.457367,-0.232544,-0.302056,0.304598,0.220481,-0.591237,-0.467656,0.015899,0.273805,0.253137,-0.358606,-0.454673,-0.292919,0.421759,0.262123
-0.461495,-0.203953,-0.300873,0.292676,0.211610,-0.594263,-0.438699,0.019240,0.269107,0.255497,-0.363746,-0.423229,-0.287636,0.419716,0.264110
-0.465315,-0.175593,-0.302470,0.267543,0.208236,-0.595012,-0.407042,-0.020413,0.262581,0.272705,-0.367913,-0.393340,-0.280698,0.417121,0.263499
-0.469145,-0.145973,-0.303141,0.298394,0.263316,-0.596086,-0.378789,0.012629,0.255652,0.255633,-0.372665,-0.362541,-0.273995,0.412929,0.271997
-0.471809,-0.116721,-0.302519,0.249377,0.209414,-0.599427,-0.348309,-0.010307,0.255470,0.259128,-0.376769,-0.332819,-0.255838,0.377439,0.284651
-0.474862,-0.087695,-0.305211,0.234493,0.216443,-0.600600,-0.318659,-0.011576,0.254093,0.253603,-0.380002,-0.302176,-0.246394,0.386920,0.285714
-0.477286,-0.058526,-0.308249,0.224895,0.213594,-0.603867,-0.289380,-0.011394,0.242252,0.248543,-0.381816,-0.272545,-0.259751,0.385451,0.288620
-0.478058,-0.028869,-0.313652,0.220152,0.222804,-0.604935,-0.259407,-0.011707,0.242252,0.248543,-0.383518,-0.240086,-0.251736,0.381266,0.281475
-0.478773,0.000291,-0.312953,0.205140,0.224648,-0.606849,-0.230147,-0.009259,0.249683,0.261737,-0.385787,-0.209951,-0.238695,0.363100,0.280836
-0.480885,0.038236,-0.318472,0.192754,0.232789,-0.609200,-0.191466,-0.005993,0.232524,0.265379,-0.387088,-0.169656,-0.238698,0.347460,0.275340
-0.482181,0.058536,-0.322495,0.177647,0.232718,-0.609791,-0.170789,-0.001649,0.232524,0.265379,-0.387677,-0.148334,-0.234963,0.349856,0.272786
-0.484116,0.086942,-0.311323,0.161648,0.246516,-0.611555,-0.141028,0.003025,0.227609,0.259698,-0.388556,-0.118046,-0.228873,0.321409,0.274002
-0.486205,0.124157,-0.315117,0.149733,0.247628,-0.613163,-0.101708,0.002738,0.224107,0.256158,-0.389069,-0.077551,-0.224128,0.313457,0.262541
-0.486479,0.144539,-0.312710,0.141764,0.260403,-0.613794,-0.080970,0.004479,0.224107,0.256158,-0.389491,-0.056353,-0.219898,0.290801,0.270650
-0.487100,0.173918,-0.320525,0.145155,0.263244,-0.614648,-0.050786,0.002748,0.219861,0.264368,-0.390091,-0.026700,-0.212616,0.271500,0.277341
-0.487201,0.204632,-0.322949,0.131661,0.266296,-0.615147,-0.021137,0.006718,0.219861,0.264368,-0.391241,0.003374,-0.204597,0.259544,0.279992
-0.487547,0.233993,-0.327728,0.126636,0.253503,-0.616174,0.008116,0.008729,0.219861,0.264368,-0.392380,0.034848,-0.199363,0.244917,0.292811
-0.488402,0.263336,-0.326303,0.116313,0.257240,-0.616608,0.037254,0.013340,0.215384,0.259389,-0.392895,0.063844,-0.192082,0.235557,0.302567
-0.489332,0.292612,-0.328241,0.120939,0.249015,-0.617226,0.067227,0.012674,0.193331,0.281821,-0.393664,0.094675,-0.190208,0.235557,0.302567
-0.489783,0.322012,-0.326554,0.098744,0.257015,-0.618039,0.096057,0.012979,0.177547,0.284793,-0.393865,0.124140,-0.181783,0.218036,0.299710
-0.491271,0.350593,-0.324729,0.092452,0.248200,-0.619613,0.126252,0.016712,0.167640,0.295681,-0.393319,0.153829,-0.171060,0.208853,0.291550
-0.491734,0.379514,-0.324410,0.090638,0.224948,-0.619238,0.155942,0.016826,0.158318,0.302617,-0.393378,0.184987,-0.176268,0.204133,0.327330
-0.492181,0.406943,-0.320103,0.081634,0.225499,-0.620173,0.183438,0.013958,0.161630,0.298979,-0.391680,0.211411,-0.169419,0.195263,0.312922
-0.492639,0.431170,-0.323973,0.063635,0.243951,-0.619653,0.207776,0.017908,0.158235,0.289658,-0.391410,0.234600,-0.170420,0.194438,0.317416
-0.492608,0.452462,-0.325785,0.061120,0.243359,-0.620118,0.228822,0.013319,0.150089,0.321168,-0.390287,0.257086,-0.165235,0.183551,0.316548
-0.491706,0.471927,-0.330785,0.065113,0.218878,-0.621199,0.248008,0.026635,0.150693,0.304130,-0.390221,0.275165,-0.161576,0.176937,0.312300
-0.492462,0.488789,-0.324142,0.054553,0.239524,-0.620034,0.263519,0.012866,0.149897,0.324123,-0.389724,0.291151,-0.155952,0.180714,0.306230
-0.494485,0.503820,-0.320708,0.065889,0.236369,-0.620113,0.280036,0.029815,0.134165,0.249513,-0.388760,0.305869,-0.152009,0.180633,0.296058
-0.496283,0.519861,-0.317323,0.046708,0.238902,-0.620585,0.297530,0.028347,0.130629,0.302898,-0.387448,0.321845,-0.148169,0.175967,0.277118
