time_s,x_m,y_m
17.200000,0.403411,0.419967
17.300000,0.415008,0.413963
17.400000,0.429505,0.407812
17.500000,0.441134,0.399132
17.600000,0.452394,0.389854
17.700000,0.464510,0.381824
17.800000,0.475700,0.373844
17.900000,0.487345,0.365691
18.000000,0.497044,0.356656
18.100000,0.503027,0.347173
18.200000,0.515366,0.336918
18.300000,0.526621,0.327987
18.400000,0.535611,0.317579
18.500000,0.545517,0.307384
18.600000,0.554715,0.296555
18.700000,0.563031,0.285117
18.800000,0.571231,0.273040
18.900000,0.580731,0.262750
19.000000,0.589329,0.251824
19.100000,0.596616,0.239555
19.200000,0.601903,0.226702
19.300000,0.606022,0.212974
19.400000,0.607903,0.198816
19.500000,0.606471,0.187090
19.600000,0.604978,0.175874
19.700000,0.597179,0.164980
19.800000,0.597107,0.152844
19.900000,0.600653,0.141199
20.000000,0.608619,0.128544
20.100000,0.617873,0.115842
20.200000,0.625667,0.103708
20.300000,0.629087,0.092451
20.400000,0.632882,0.079520
20.500000,0.634523,0.065397
20.600000,0.634858,0.051100
20.700000,0.634975,0.037236
20.800000,0.632583,0.023197
20.900000,0.629234,0.008428
21.000000,0.627904,-0.005699
21.100000,0.626325,-0.019814
21.200000,0.625479,-0.033851
21.300000,0.623348,-0.046174
21.400000,0.622856,-0.059614
21.500000,0.619511,-0.071757
21.600000,0.617054,-0.085553
21.700000,0.612514,-0.097615
21.800000,0.609388,-0.111231
21.900000,0.606547,-0.124665
22.000000,0.603682,-0.137199
22.100000,0.599713,-0.150808
22.200000,0.595071,-0.162963
22.300000,0.590653,-0.175662
22.400000,0.585816,-0.188511
22.500000,0.581246,-0.202058
22.600000,0.576116,-0.214646
22.700000,0.569807,-0.226191
22.800000,0.563180,-0.238008
22.900000,0.558221,-0.250687
23.000000,0.552340,-0.262809
23.100000,0.544087,-0.273965
23.200000,0.537442,-0.285505
23.300000,0.530071,-0.295864
23.400000,0.521269,-0.306492
23.500000,0.516931,-0.318201
23.600000,0.512109,-0.325655
23.700000,0.504297,-0.335621
23.800000,0.497876,-0.349292
23.900000,0.491092,-0.360556
24.000000,0.482530,-0.370916
24.100000,0.472168,-0.380431
24.200000,0.461441,-0.388703
24.300000,0.450682,-0.397816
24.400000,0.440482,-0.407031
24.500000,0.430205,-0.415978
24.600000,0.421916,-0.423185
24.700000,0.417474,-0.426660
24.800000,0.408377,-0.434453
24.900000,0.397512,-0.442970
25.000000,0.386042,-0.450753
25.100000,0.373978,-0.458039
25.200000,0.361209,-0.464889
25.300000,0.348702,-0.469690
25.400000,0.336042,-0.475816
25.500000,0.323230,-0.479390
25.600000,0.309946,-0.484641
25.700000,0.297660,-0.491141
25.800000,0.284689,-0.497001
25.900000,0.271748,-0.501218
26.000000,0.258657,-0.504978
26.100000,0.245809,-0.509579
26.200000,0.232616,-0.512966
26.300000,0.219711,-0.516523
26.400000,0.206431,-0.518704
26.500000,0.191911,-0.520442
26.600000,0.178216,-0.522912
26.700000,0.163756,-0.524184
26.800000,0.149818,-0.525870
26.900000,0.136864,-0.526396
27.000000,0.122736,-0.527369
27.100000,0.108682,-0.529056
27.200000,0.095487,-0.529473
27.300000,0.081301,-0.528485
27.400000,0.069398,-0.528827
27.500000,0.061433,-0.529402
27.600000,0.047881,-0.530294
27.700000,0.033067,-0.530064
27.800000,0.018979,-0.530734
27.900000,0.005286,-0.529463
28.000000,-0.003487,-0.526071
28.100000,-0.016091,-0.525806
28.200000,-0.032417,-0.525837
28.300000,-0.047548,-0.526107
28.400000,-0.060298,-0.525052
28.500000,-0.075455,-0.524483
28.600000,-0.090567,-0.523834
28.700000,-0.104459,-0.521492
28.800000,-0.118512,-0.517728
28.900000,-0.131047,-0.512366
29.000000,-0.144776,-0.508704
29.100000,-0.157450,-0.503648
29.200000,-0.170428,-0.497667
29.300000,-0.183470,-0.490465
29.400000,-0.196147,-0.484405
29.500000,-0.208551,-0.477272
29.600000,-0.222228,-0.470618
29.700000,-0.234046,-0.462450
29.800000,-0.246914,-0.455023
29.900000,-0.257501,-0.444515
30.000000,-0.266536,-0.432864
30.100000,-0.277720,-0.422293
30.200000,-0.287109,-0.413737
30.300000,-0.299770,-0.405090
30.400000,-0.310270,-0.397081
30.500000,-0.322466,-0.388536
30.600000,-0.332497,-0.379479
30.700000,-0.339553,-0.366566
30.800000,-0.347727,-0.355177
30.900000,-0.360014,-0.347633
31.000000,-0.371608,-0.339331
31.100000,-0.382608,-0.330824
31.200000,-0.392835,-0.322551
31.300000,-0.403114,-0.311376
31.400000,-0.413033,-0.301473
31.500000,-0.422928,-0.290678
31.600000,-0.430900,-0.280216
31.700000,-0.438916,-0.268631
31.800000,-0.446691,-0.257687
31.900000,-0.454424,-0.246182
32.000000,-0.463290,-0.234949
32.100000,-0.470254,-0.224223
32.200000,-0.478541,-0.212572
32.300000,-0.484120,-0.201608
32.400000,-0.492077,-0.188824
32.500000,-0.498323,-0.177186
32.600000,-0.504805,-0.165524
32.700000,-0.509524,-0.153144
32.800000,-0.514433,-0.140485
32.900000,-0.518227,-0.127736
33.000000,-0.520818,-0.115634
33.100000,-0.524082,-0.101032
33.200000,-0.525615,-0.088022
33.300000,-0.528250,-0.075699
33.400000,-0.530663,-0.060284
33.500000,-0.529611,-0.046758
33.600000,-0.529052,-0.034382
33.700000,-0.530577,-0.018558
33.800000,-0.533185,-0.006300
33.900000,-0.529432,0.004837
34.000000,-0.525892,0.011533
34.100000,-0.526699,0.018476
34.200000,-0.522890,0.030703
34.300000,-0.521130,0.045623
34.400000,-0.520935,0.058298
34.500000,-0.522179,0.072326
34.600000,-0.521289,0.087329
34.700000,-0.518817,0.099142
34.800000,-0.519160,0.113343
34.900000,-0.519362,0.127696
35.000000,-0.519008,0.141120
35.100000,-0.515608,0.153947
35.200000,-0.513266,0.168856
35.300000,-0.509254,0.180144
35.400000,-0.505057,0.193330
35.500000,-0.497510,0.204077
35.600000,-0.496382,0.213356
35.700000,-0.494220,0.227722
35.800000,-0.491457,0.241440
35.900000,-0.487362,0.253958
36.000000,-0.483852,0.267141
36.100000,-0.480309,0.281242
36.200000,-0.478324,0.292783
36.300000,-0.473253,0.305411
36.400000,-0.473325,0.320876
36.500000,-0.494100,0.341325
36.600000,-0.506044,0.359700
36.700000,-0.497277,0.370425
36.800000,-0.490302,0.382183
36.900000,-0.483712,0.393620
37.000000,-0.477736,0.406114
37.100000,-0.469412,0.416445
37.200000,-0.461103,0.426490
37.300000,-0.455236,0.437199
37.400000,-0.446903,0.446471
37.500000,-0.438877,0.458408
37.600000,-0.429655,0.467450
37.700000,-0.420414,0.476496
37.800000,-0.412002,0.477507
37.900000,-0.398267,0.483407
38.000000,-0.385248,0.491864
38.100000,-0.374546,0.501598
38.200000,-0.363713,0.514047
38.300000,-0.349780,0.517510
38.400000,-0.338581,0.523889
38.500000,-0.327265,0.530636
38.600000,-0.316151,0.538392
38.700000,-0.304827,0.546052
38.800000,-0.296295,0.553851
38.900000,-0.289740,0.558326
39.000000,-0.278975,0.564889
39.100000,-0.266349,0.572536
39.200000,-0.254214,0.579294
39.300000,-0.242211,0.585992
39.400000,-0.229297,0.591659
39.500000,-0.215171,0.595143
39.600000,-0.202734,0.602036
39.700000,-0.190239,0.608278
39.800000,-0.174904,0.609798
39.900000,-0.158593,0.607370
40.000000,-0.142546,0.604196
40.100000,-0.128529,0.607650
40.200000,-0.115022,0.608946
40.300000,-0.101451,0.613437
40.400000,-0.088429,0.618842
40.500000,-0.075755,0.623612
40.600000,-0.062885,0.627904
40.700000,-0.050735,0.629179
40.800000,-0.034736,0.628535
40.900000,-0.020442,0.627857
41.000000,-0.007110,0.627931
41.100000,-0.000155,0.627779
41.200000,0.012630,0.627813
41.300000,0.027841,0.628336
41.400000,0.042839,0.628141
41.500000,0.057584,0.626106
41.600000,0.072102,0.624127
41.700000,0.086266,0.621998
41.800000,0.100042,0.619101
41.900000,0.112760,0.617424
42.000000,0.119544,0.614737
42.100000,0.132298,0.609832
