time_s,x_m,y_m
26.900000,-0.376046,0.245857
27.000000,-0.362739,0.253149
27.100000,-0.350280,0.261883
27.200000,-0.339972,0.270799
27.300000,-0.330706,0.279693
27.400000,-0.318717,0.291053
27.500000,-0.310132,0.300304
27.600000,-0.302468,0.302181
27.700000,-0.312838,0.297467
27.800000,-0.306601,0.303364
27.900000,-0.295883,0.313153
28.000000,-0.285267,0.322782
28.100000,-0.275475,0.332720
28.200000,-0.264282,0.342541
28.300000,-0.251697,0.352735
28.400000,-0.243353,0.361148
28.500000,-0.232107,0.370259
28.600000,-0.220159,0.380365
28.700000,-0.209933,0.388955
28.800000,-0.198647,0.398008
28.900000,-0.186625,0.405488
29.000000,-0.173734,0.412613
29.100000,-0.160542,0.419493
29.200000,-0.146354,0.426313
29.300000,-0.134118,0.431261
29.400000,-0.120133,0.433487
29.500000,-0.104813,0.438673
29.600000,-0.092764,0.443465
29.700000,-0.078751,0.447684
29.800000,-0.063334,0.452049
29.900000,-0.051110,0.456924
30.000000,-0.036933,0.461535
30.100000,-0.022531,0.464019
30.200000,-0.008096,0.463922
30.300000,0.005868,0.464934
30.400000,0.021902,0.464277
30.500000,0.034769,0.464129
30.600000,0.048825,0.457417
30.700000,0.062487,0.448706
30.800000,0.077230,0.450010
30.900000,0.091615,0.451132
31.000000,0.106430,0.449022
31.100000,0.120684,0.447545
31.200000,0.134330,0.444014
31.300000,0.148259,0.440985
31.400000,0.162332,0.438413
31.500000,0.176087,0.436094
31.600000,0.190838,0.436376
31.700000,0.205405,0.434339
31.800000,0.219421,0.430434
31.900000,0.233545,0.427007
32.000000,0.247340,0.423251
32.100000,0.261194,0.419845
32.200000,0.274832,0.415873
32.300000,0.287984,0.410934
32.400000,0.302502,0.406298
32.500000,0.316202,0.401920
32.600000,0.330309,0.397914
32.700000,0.342992,0.391089
32.800000,0.355946,0.385179
32.900000,0.368138,0.378184
33.000000,0.380871,0.371384
33.100000,0.393658,0.364736
33.200000,0.406198,0.356739
33.300000,0.418014,0.349077
33.400000,0.429669,0.340992
33.500000,0.439995,0.331397
33.600000,0.450940,0.322161
33.700000,0.462239,0.313733
33.800000,0.473693,0.305365
33.900000,0.484930,0.297023
34.000000,0.494264,0.286479
34.100000,0.504631,0.276524
34.200000,0.514970,0.266848
34.300000,0.523562,0.255080
34.400000,0.531574,0.243616
34.500000,0.539338,0.231415
34.600000,0.547174,0.219940
34.700000,0.553039,0.206757
34.800000,0.556011,0.191878
34.900000,0.561766,0.178911
35.000000,0.565589,0.165553
35.100000,0.570088,0.151980
35.200000,0.574332,0.138785
35.300000,0.577912,0.125472
35.400000,0.580437,0.111706
35.500000,0.580311,0.097795
35.600000,0.578767,0.083154
35.700000,0.577967,0.069000
35.800000,0.575350,0.055834
35.900000,0.571054,0.041486
36.000000,0.571591,0.027584
36.100000,0.568112,0.013226
36.200000,0.563657,-0.001676
36.300000,0.553581,-0.016723
36.400000,0.547533,-0.032501
36.500000,0.536023,-0.046243
36.600000,0.533991,-0.061028
36.700000,0.525737,-0.075164
36.800000,0.519039,-0.089675
36.900000,0.517658,-0.102963
37.000000,0.515136,-0.116784
37.100000,0.509950,-0.130486
37.200000,0.508691,-0.144908
37.300000,0.507844,-0.158548
37.400000,0.505466,-0.172297
37.500000,0.499415,-0.186060
37.600000,0.494863,-0.199507
37.700000,0.485824,-0.212399
37.800000,0.480181,-0.225409
37.900000,0.476540,-0.238486
38.000000,0.470624,-0.252140
38.100000,0.463438,-0.264192
38.200000,0.456861,-0.276797
38.300000,0.448475,-0.288729
38.400000,0.441325,-0.300812
38.500000,0.433506,-0.311926
38.600000,0.420692,-0.320922
38.700000,0.405766,-0.328566
38.800000,0.397238,-0.338579
38.900000,0.386267,-0.346505
39.000000,0.375769,-0.356433
39.100000,0.364738,-0.365566
39.200000,0.353669,-0.374307
39.300000,0.340676,-0.380573
39.400000,0.329327,-0.389529
39.500000,0.317027,-0.397102
39.600000,0.304579,-0.403273
39.700000,0.293305,-0.411597
39.800000,0.281901,-0.420463
39.900000,0.269501,-0.427989
40.000000,0.258562,-0.436065
40.100000,0.247291,-0.443828
40.200000,0.234557,-0.450765
40.300000,0.221872,-0.457648
40.400000,0.209187,-0.464116
40.500000,0.196279,-0.469082
40.600000,0.183298,-0.473004
40.700000,0.169054,-0.476074
40.800000,0.154424,-0.474613
40.900000,0.137494,-0.467335
41.000000,0.122566,-0.467388
41.100000,0.107256,-0.464103
41.200000,0.092918,-0.466709
41.300000,0.078770,-0.465596
41.400000,0.063843,-0.463313
41.500000,0.049281,-0.463486
41.600000,0.035127,-0.461356
41.700000,0.020573,-0.461711
41.800000,0.006668,-0.460364
41.900000,-0.007667,-0.459627
42.000000,-0.022422,-0.459936
42.100000,-0.036221,-0.460583
42.200000,-0.051069,-0.461877
42.300000,-0.065034,-0.463115
42.400000,-0.079739,-0.464388
42.500000,-0.094013,-0.465068
42.600000,-0.106843,-0.463954
42.700000,-0.122083,-0.462108
42.800000,-0.134766,-0.458707
42.900000,-0.150113,-0.452664
43.000000,-0.163724,-0.446923
43.100000,-0.176287,-0.441516
43.200000,-0.190226,-0.436033
43.300000,-0.204511,-0.432078
43.400000,-0.218121,-0.427562
43.500000,-0.231053,-0.422932
43.600000,-0.244271,-0.417849
43.700000,-0.257025,-0.411465
43.800000,-0.265922,-0.398045
43.900000,-0.272058,-0.364005
44.000000,-0.284073,-0.354675
44.100000,-0.296505,-0.349369
44.200000,-0.309876,-0.337978
44.300000,-0.319837,-0.321407
44.400000,-0.330410,-0.301581
44.500000,-0.342854,-0.294036
44.600000,-0.352394,-0.286554
44.700000,-0.362568,-0.275844
44.800000,-0.376961,-0.267624
44.900000,-0.388068,-0.260738
45.000000,-0.399136,-0.251713
45.100000,-0.410606,-0.240917
45.200000,-0.419758,-0.231811
45.300000,-0.429146,-0.220666
45.400000,-0.439168,-0.208471
45.500000,-0.445943,-0.198421
45.600000,-0.452875,-0.185952
45.700000,-0.460939,-0.172604
45.800000,-0.468038,-0.162359
45.900000,-0.472014,-0.148577
46.000000,-0.479448,-0.134266
46.100000,-0.482542,-0.122290
46.200000,-0.485532,-0.108583
46.300000,-0.489971,-0.093838
46.400000,-0.492044,-0.081036
46.500000,-0.495802,-0.067005
46.600000,-0.498017,-0.051752
46.700000,-0.498272,-0.038850
46.800000,-0.498898,-0.024839
46.900000,-0.499903,-0.009306
47.000000,-0.489870,0.004823
47.100000,-0.495137,0.016061
47.200000,-0.496713,0.029623
47.300000,-0.493576,0.041926
47.400000,-0.486928,0.054681
47.500000,-0.483366,0.070298
47.600000,-0.480274,0.082928
47.700000,-0.477952,0.095944
47.800000,-0.474335,0.110892
47.900000,-0.469331,0.122752
48.000000,-0.461938,0.135372
48.100000,-0.452118,0.147254
48.200000,-0.444978,0.157188
48.300000,-0.436992,0.168388
48.400000,-0.426403,0.180316
48.500000,-0.416839,0.188442
48.600000,-0.406685,0.198157
48.700000,-0.397838,0.210151
48.800000,-0.389634,0.219649
48.900000,-0.378846,0.229071
49.000000,-0.366919,0.239802
49.100000,-0.358403,0.249169
49.200000,-0.347181,0.256899
49.300000,-0.335147,0.266113
