0.0208,0.9792,900,268,273,1359
0.0625,0.9792,954,343,291,1512
0.1042,0.9792,1167,695,478,2283
0.1458,0.9792,1260,1046,547,2811
0.1875,0.9792,1205,1261,536,3007
0.2292,0.9792,526,825,424,1769
0.2708,0.9792,495,786,401,1676
0.3125,0.9792,387,685,372,1437
0.3542,0.9792,355,684,419,1447
0.3958,0.9792,373,726,509,1595
0.4375,0.9792,409,823,733,1946
0.4792,0.9792,462,930,965,2336
0.5208,0.9792,244,480,617,1324
0.5625,0.9792,297,644,902,1821
0.6042,0.9792,302,641,903,1820
0.6458,0.9792,204,478,744,1404
0.6875,0.9792,212,428,677,1297
0.7292,0.9792,330,458,656,1423
0.7708,0.9792,524,525,691,1708
0.8125,0.9792,717,595,742,2011
0.8542,0.9792,914,588,712,2156
0.8958,0.9792,946,380,468,1719
0.9375,0.9792,912,299,331,1461
0.9792,0.9792,908,306,338,1472
0.0208,0.9375,855,267,270,1317
0.0625,0.9375,871,347,295,1448
0.1042,0.9375,1104,663,459,2172
0.1458,0.9375,1207,996,527,2707
0.1875,0.9375,930,944,413,2284
0.2292,0.9375,841,1043,493,2375
0.2708,0.9375,506,778,407,1685
0.3125,0.9375,298,542,330,1161
0.3542,0.9375,354,652,424,1418
0.3958,0.9375,373,711,620,1688
0.4375,0.9375,439,864,895,2177
0.4792,0.9375,430,897,1080,2380
0.5208,0.9375,418,853,1083,2327
0.5625,0.9375,305,618,842,1743
0.6042,0.9375,202,442,668,1294
0.6458,0.9375,204,395,615,1194
0.6875,0.9375,204,396,617,1197
0.7292,0.9375,305,386,543,1212
0.7708,0.9375,487,472,613,1542
0.8125,0.9375,875,574,692,2085
0.8542,0.9375,908,585,706,2142
0.8958,0.9375,894,438,545,1808
0.9375,0.9375,906,362,431,1625
0.9792,0.9375,813,277,303,1323
0.0208,0.8958,837,281,279,1328
0.0625,0.8958,835,354,299,1429
0.1042,0.8958,1102,686,467,2204
0.1458,0.8958,1237,831,527,2543
0.1875,0.8958,1096,1135,497,2729
0.2292,0.8958,808,994,478,2277
0.2708,0.8958,584,892,474,1944
0.3125,0.8958,389,685,389,1448
0.3542,0.8958,322,592,367,1270
0.3958,0.8958,327,600,429,1344
0.4375,0.8958,339,626,546,1497
0.4792,0.8958,379,731,762,1852
0.5208,0.8958,473,998,1196,2639
0.5625,0.8958,448,903,1137,2460
0.6042,0.8958,315,607,824,1722
0.6458,0.8958,196,409,611,1197
0.6875,0.8958,240,453,691,1362
0.7292,0.8958,361,488,680,1505
0.7708,0.8958,495,482,620,1567
0.8125,0.8958,688,570,701,1918
0.8542,0.8958,793,521,625,1889
0.8958,0.8958,797,400,493,1632
0.9375,0.8958,943,395,467,1729
0.9792,0.8958,869,312,338,1446
0.0208,0.8542,880,312,302,1422
0.0625,0.8542,994,464,381,1774
0.1042,0.8542,1114,728,486,2280
0.1458,0.8542,1229,1044,548,2802
0.1875,0.8542,947,973,440,2358
0.2292,0.8542,788,961,475,2219
0.2708,0.8542,580,901,486,1963
0.3125,0.8542,428,757,443,1620
