x1,y1,theta1,hue1,sat1,x2,y2,theta2,hue2,sat2,x3,y3,theta3,hue3,sat3
-0.181934,-0.016226,0.675570,0.996032,0.401381,-0.004024,0.168545,0.435089,0.730595,0.324740,0.164615,-0.012506,0.538177,0.468416,0.371022
-0.181878,-0.016312,0.674701,0.996032,0.401381,-0.003988,0.168528,0.435756,0.730147,0.324111,0.164661,-0.012552,0.537365,0.468416,0.371022
-0.181905,-0.016308,0.674701,0.996032,0.401381,-0.004082,0.168601,0.433263,0.730147,0.324111,0.164664,-0.012535,0.537592,0.468416,0.371022
-0.181766,-0.016361,0.676188,0.996032,0.401381,-0.003993,0.168517,0.435645,0.731199,0.324849,0.164640,-0.012567,0.537326,0.469166,0.370623
-0.181697,-0.016373,0.677468,0.996032,0.401381,-0.003640,0.168604,0.439582,0.731199,0.324849,0.164637,-0.012567,0.537135,0.468963,0.370309
-0.181766,-0.016351,0.676404,0.995313,0.401651,-0.003969,0.168547,0.435407,0.730592,0.322823,0.164641,-0.012555,0.537499,0.468416,0.371022
-0.181884,-0.016330,0.674556,0.996032,0.401381,-0.004055,0.168586,0.433953,0.730595,0.324740,0.164641,-0.012564,0.537154,0.469166,0.370623
-0.181873,-0.016304,0.674579,0.996032,0.401381,-0.004004,0.168567,0.435533,0.731803,0.324959,0.164605,-0.012563,0.537364,0.468416,0.371022
-0.181736,-0.016369,0.676808,0.996032,0.401381,-0.003648,0.168575,0.439706,0.730592,0.322823,0.164649,-0.012561,0.537425,0.468416,0.371022
-0.181906,-0.016317,0.674587,0.996032,0.401381,-0.003733,0.168590,0.438687,0.731199,0.324849,0.164684,-0.012550,0.537872,0.468210,0.370709
-0.181867,-0.016333,0.674491,0.996032,0.401381,-0.004051,0.168553,0.432738,0.731803,0.324959,0.164644,-0.012554,0.537247,0.468416,0.371022
-0.181879,-0.016309,0.674604,0.995301,0.401843,-0.003965,0.168582,0.435141,0.731199,0.324849,0.164672,-0.012550,0.537726,0.468416,0.371022
-0.181933,-0.016278,0.675553,0.996032,0.401381,-0.003650,0.168592,0.439534,0.730595,0.324740,0.164632,-0.012555,0.537434,0.468416,0.371022
-0.181771,-0.016345,0.676341,0.996032,0.401381,-0.003981,0.168581,0.435448,0.731199,0.324849,0.164621,-0.012546,0.537406,0.468210,0.370709
-0.181759,-0.016363,0.676435,0.996032,0.401381,-0.003639,0.168577,0.439480,0.730147,0.324111,0.164644,-0.012559,0.537090,0.468797,0.370916
-0.181797,-0.016358,0.676499,0.995301,0.401843,-0.003976,0.168542,0.435108,0.731803,0.324959,0.164649,-0.012562,0.537763,0.468210,0.370709
-0.181857,-0.016316,0.674409,0.996032,0.401381,-0.003643,0.168607,0.439541,0.730752,0.324220,0.164648,-0.012568,0.537522,0.469005,0.371229
-0.181767,-0.016287,0.678310,0.996032,0.401381,-0.004035,0.168551,0.434569,0.730147,0.324111,0.164627,-0.012567,0.537430,0.468210,0.370709
-0.181759,-0.016341,0.677896,0.996032,0.401381,-0.003652,0.168585,0.439873,0.731199,0.324849,0.164644,-0.012559,0.537546,0.469005,0.371229
-0.748375,-0.594677,0.099499,0.093058,0.814414,-0.537397,-0.412374,0.186680,0.099934,0.691384,-0.357350,-0.612333,0.082492,0.168949,0.680029
-0.748375,-0.594677,0.099499,0.093058,0.814414,-0.537397,-0.412374,0.186680,0.099934,0.691384,-0.357350,-0.612333,0.082492,0.168949,0.680029
-0.742800,-0.590552,0.131273,0.092804,0.814345,-0.532440,-0.407148,0.220967,0.100222,0.691645,-0.353599,-0.609152,0.106145,0.168949,0.680029
-0.718826,-0.568584,0.218637,0.090350,0.787061,-0.509610,-0.381607,0.278159,0.099632,0.698313,-0.332740,-0.584832,0.178593,0.169412,0.673251
-0.693022,-0.542989,0.273086,0.092783,0.785853,-0.484193,-0.353954,0.291794,0.097104,0.656633,-0.309349,-0.555470,0.217027,0.170335,0.669085
-0.666607,-0.517868,0.310667,0.095855,0.759231,-0.459226,-0.328145,0.292611,0.097833,0.627367,-0.282876,-0.529247,0.241806,0.167332,0.651900
-0.641735,-0.493917,0.348761,0.097692,0.733681,-0.436147,-0.301681,0.292633,0.094081,0.603434,-0.258847,-0.506315,0.262556,0.172826,0.651841
-0.608548,-0.463203,0.401949,0.091878,0.706790,-0.405539,-0.269630,0.315888,0.098754,0.627882,-0.227225,-0.474576,0.300717,0.171277,0.635066
-0.586092,-0.442510,0.434841,0.092942,0.706115,-0.387580,-0.249257,0.310038,0.095714,0.559987,-0.205423,-0.452586,0.316308,0.173530,0.604221
-0.557920,-0.417729,0.460914,0.092809,0.693290,-0.362677,-0.222473,0.323458,0.086466,0.533235,-0.178631,-0.425704,0.349185,0.180754,0.571122
-0.526656,-0.389031,0.498953,0.090120,0.674496,-0.335154,-0.191780,0.341330,0.086524,0.520569,-0.149745,-0.395792,0.378697,0.197347,0.558731
-0.501416,-0.365730,0.535503,0.096820,0.625555,-0.310750,-0.165608,0.349904,0.079128,0.494604,-0.126240,-0.371174,0.400680,0.183562,0.530684
-0.472971,-0.339867,0.572059,0.086624,0.610844,-0.283427,-0.138048,0.367396,0.074249,0.473938,-0.100209,-0.343339,0.423764,0.192307,0.505160
-0.442080,-0.309413,0.611812,0.085172,0.581764,-0.255304,-0.107172,0.378264,0.063343,0.446807,-0.070236,-0.313393,0.453110,0.200154,0.480180
-0.417819,-0.286473,0.640098,0.089268,0.557096,-0.231231,-0.081897,0.388180,0.057524,0.427512,-0.045202,-0.289343,0.480743,0.214030,0.450200
-0.391326,-0.261453,0.668577,0.087632,0.560543,-0.204713,-0.053698,0.401125,0.049945,0.414063,-0.019367,-0.261684,0.500713,0.224233,0.458076
-0.360051,-0.229076,0.698472,0.087706,0.517192,-0.172909,-0.019539,0.414213,0.025642,0.393597,0.009267,-0.231554,0.525711,0.235282,0.419529
-0.339751,-0.205916,0.712099,0.083372,0.496616,-0.154112,0.004301,0.417674,0.023957,0.402264,0.028173,-0.208329,0.544591,0.249430,0.409717
-0.313112,-0.179246,0.733675,0.076297,0.482293,-0.128445,0.030110,0.405662,0.998410,0.375777,0.053952,-0.183109,0.545002,0.259636,0.396017
-0.284951,-0.150962,0.740525,0.068288,0.440698,-0.100309,0.056276,0.399951,0.969598,0.331390,0.083120,-0.156266,0.549601,0.289974,0.397643
-0.266289,-0.130410,0.740657,0.063779,0.430887,-0.085016,0.073330,0.400162,0.904338,0.312043,0.097802,-0.136303,0.547567,0.322400,0.421048
-0.258514,-0.109213,0.728746,0.056789,0.416419,-0.080567,0.091637,0.396816,0.869300,0.301564,0.103524,-0.113755,0.546907,0.340422,0.419012
-0.250807,-0.087001,0.738221,0.048623,0.400938,-0.076399,0.109969,0.388630,0.839941,0.285372,0.108601,-0.090793,0.548689,0.356914,0.379098
-0.245480,-0.071750,0.731168,0.038384,0.401411,-0.072642,0.123196,0.399150,0.822479,0.315567,0.112724,-0.074402,0.556263,0.381366,0.365364
-0.237854,-0.059644,0.726836,0.028170,0.407170,-0.065630,0.134422,0.390844,0.814516,0.314928,0.117924,-0.061613,0.554844,0.400929,0.340140
-0.230278,-0.047509,0.708010,0.016178,0.405478,-0.057559,0.143898,0.392324,0.806461,0.324420,0.124369,-0.048867,0.559017,0.414811,0.332063
-0.221179,-0.040940,0.725121,0.020003,0.413124,-0.048468,0.148871,0.385936,0.799662,0.327357,0.132223,-0.041991,0.557680,0.426765,0.334304
-0.212112,-0.033569,0.721950,0.999316,0.400779,-0.039483,0.153270,0.384536,0.784753,0.305042,0.140504,-0.036455,0.560109,0.438035,0.338357
-0.202529,-0.025675,0.724926,0.001458,0.409173,-0.029777,0.157309,0.386294,0.766735,0.308284,0.148597,-0.030073,0.557854,0.443461,0.365538
-0.199421,-0.021242,0.709188,0.002001,0.403482,-0.024196,0.160372,0.382697,0.758268,0.309274,0.153599,-0.026627,0.560238,0.448677,0.356853
-0.195991,-0.019512,0.721029,0.996486,0.406187,-0.021511,0.162581,0.375598,0.755556,0.310852,0.155650,-0.021955,0.564740,0.453595,0.367770
-0.192817,-0.016899,0.722912,0.991283,0.406885,-0.018490,0.164135,0.375556,0.753173,0.312858,0.158522,-0.019186,0.565847,0.457351,0.373576
-0.191163,-0.015117,0.723138,0.989850,0.408695,-0.015587,0.165133,0.370602,0.746522,0.314862,0.160748,-0.017997,0.565217,0.459639,0.373828
-0.188699,-0.013886,0.723216,0.989342,0.410044,-0.013899,0.166298,0.369782,0.741149,0.313714,0.162176,-0.015696,0.566290,0.459986,0.372707
-0.187895,-0.012201,0.712632,0.989143,0.411615,-0.012559,0.167542,0.365871,0.740874,0.315497,0.163347,-0.013897,0.558750,0.463181,0.371415
-0.185952,-0.010379,0.721901,0.987561,0.412525,-0.010006,0.168123,0.360992,0.740762,0.318819,0.164035,-0.012914,0.553117,0.465177,0.372041
-0.184009,-0.008206,0.721668,0.987568,0.415637,-0.007377,0.169125,0.365962,0.738389,0.321556,0.164914,-0.011661,0.547287,0.467281,0.371277
-0.182362,-0.006995,0.718947,0.986241,0.415816,-0.006089,0.169995,0.364508,0.734864,0.322523,0.165498,-0.010796,0.541869,0.470920,0.366498
-0.181033,-0.006542,0.726341,0.984315,0.418284,-0.004279,0.170457,0.356407,0.731683,0.326511,0.166094,-0.009981,0.535365,0.471128,0.362994
-0.180149,-0.006255,0.727317,0.983444,0.419188,-0.001711,0.171107,0.365950,0.734494,0.332189,0.166509,-0.009549,0.533176,0.471332,0.363260
-0.178738,-0.005562,0.726477,0.981937,0.420397,0.001179,0.172480,0.370940,0.732033,0.336825,0.168050,-0.009325,0.542979,0.471075,0.362811
-0.178052,-0.004806,0.731678,0.980289,0.419828,0.002038,0.172312,0.378509,0.724209,0.337714,0.169487,-0.009503,0.549293,0.471362,0.366911
-0.177169,-0.004616,0.736550,0.980644,0.417844,0.003219,0.172060,0.381445,0.722825,0.340582,0.170479,-0.009532,0.553526,0.472273,0.365807
-0.177133,-0.004600,0.736672,0.981410,0.417235,0.004635,0.172024,0.389539,0.721501,0.340237,0.170499,-0.009510,0.553800,0.472685,0.366805
-0.177134,-0.004605,0.736732,0.981425,0.417088,0.005249,0.171972,0.392334,0.722479,0.341259,0.171391,-0.009359,0.557764,0.472660,0.368458
-0.177214,-0.004478,0.738653,0.981587,0.417591,0.005272,0.171974,0.392210,0.722169,0.340299,0.171615,-0.009312,0.559261,0.472694,0.369247
-0.177126,-0.004786,0.737823,0.981587,0.417591,0.005247,0.172092,0.392422,0.722280,0.340552,0.171705,-0.009282,0.559314,0.472411,0.371014
-0.177179,-0.004276,0.738684,0.981587,0.417591,0.005851,0.173030,0.389129,0.723625,0.339084,0.172679,-0.007744,0.554823,0.472792,0.371233
-0.176926,-0.002968,0.724583,0.981383,0.416403,0.007131,0.174384,0.379764,0.722346,0.345158,0.173276,-0.004441,0.550443,0.475394,0.377033
-0.176330,-0.002596,0.720467,0.980637,0.416589,0.007748,0.176133,0.368389,0.721700,0.346491,0.174022,-0.001481,0.546835,0.474958,0.380365
-0.176266,-0.002653,0.721656,0.980348,0.415757,0.007785,0.176319,0.366079,0.722145,0.347210,0.174506,-0.000859,0.542703,0.477638,0.380723
-0.176491,-0.002260,0.718073,0.979666,0.416450,0.007754,0.176364,0.366940,0.722912,0.347479,0.174385,-0.000714,0.543451,0.477567,0.377750
-0.176089,-0.002814,0.724708,0.980527,0.416037,0.007744,0.176387,0.366266,0.722174,0.345506,0.174477,-0.000831,0.542513,0.478178,0.377932
-0.176073,-0.002835,0.724659,0.980527,0.416037,0.008870,0.177380,0.363645,0.722324,0.346619,0.174992,-0.000264,0.538603,0.478178,0.377932
-0.176067,-0.002769,0.724826,0.979666,0.416450,0.009854,0.178435,0.354882,0.720753,0.348657,0.176361,0.001300,0.529991,0.480092,0.378395
-0.176063,-0.002741,0.724797,0.980425,0.415814,0.010750,0.179439,0.346987,0.718707,0.350014,0.177314,0.002861,0.521977,0.483668,0.385171
-0.176129,-0.002712,0.725956,0.980425,0.415814,0.010501,0.179912,0.348512,0.719721,0.350860,0.177948,0.003855,0.514906,0.485117,0.387205
-0.176405,-0.002534,0.723493,0.980425,0.415814,0.010505,0.179866,0.348869,0.720066,0.350116,0.178118,0.004145,0.513296,0.487845,0.389887
-0.176363,-0.002563,0.730481,0.980370,0.415590,0.010453,0.179925,0.348624,0.719866,0.350766,0.178111,0.004143,0.513466,0.487157,0.389630
-0.176443,-0.002659,0.730473,0.980425,0.415814,0.010582,0.179884,0.347833,0.719750,0.349104,0.178134,0.004127,0.513510,0.487953,0.389076
-0.176090,-0.002679,0.725198,0.979666,0.416450,0.010455,0.179909,0.348574,0.718390,0.349000,0.178137,0.004140,0.513607,0.488093,0.390156
-0.176203,-0.002687,0.727105,0.979666,0.416450,0.010445,0.179882,0.348537,0.718390,0.349000,0.178140,0.004123,0.513396,0.487953,0.389076
-0.176454,-0.002621,0.730705,0.979666,0.416450,0.010444,0.179935,0.349061,0.718390,0.349000,0.178138,0.004130,0.513465,0.487845,0.389887
-0.176088,-0.002722,0.725383,0.979765,0.416676,0.010531,0.179877,0.347771,0.719577,0.349471,0.178137,0.004137,0.513403,0.487845,0.389887
-0.176065,-0.002742,0.725066,0.979666,0.416450,0.010694,0.179918,0.351166,0.718897,0.349420,0.178140,0.004128,0.513478,0.487664,0.389620
-0.176224,-0.002589,0.721947,0.979666,0.416450,0.010508,0.179883,0.348458,0.719681,0.351363,0.178158,0.004133,0.513495,0.487664,0.389620
-0.176075,-0.002747,0.724998,0.979666,0.416450,0.010940,0.179676,0.345425,0.718722,0.349790,0.178148,0.004140,0.513268,0.487566,0.390431
-0.176487,-0.002607,0.731392,0.979404,0.415738,0.010479,0.179890,0.348842,0.718722,0.349790,0.178162,0.004119,0.513376,0.487664,0.389620
-0.176086,-0.002741,0.725128,0.979404,0.415738,0.010467,0.179913,0.348641,0.718722,0.349790,0.178126,0.004128,0.513532,0.488276,0.389228
-0.176089,-0.002718,0.725315,0.980403,0.415980,0.010736,0.179927,0.351330,0.719894,0.350487,0.178125,0.004136,0.513399,0.487566,0.390431
-0.176504,-0.002567,0.731464,0.979404,0.415738,0.010497,0.179884,0.349443,0.719894,0.350487,0.178123,0.004133,0.513261,0.486883,0.390176
-0.176694,-0.002355,0.726792,0.979404,0.415738,0.010475,0.179893,0.348507,0.718547,0.350163,0.178117,0.004153,0.514028,0.488026,0.388961
-0.176462,-0.002625,0.730531,0.980403,0.415980,0.010543,0.179902,0.347885,0.719721,0.350860,0.178104,0.004163,0.513518,0.488276,0.389228
