time_s,x_m,y_m
58.700000,0.355507,0.106118
58.800000,0.360303,0.094772
58.900000,0.363900,0.082011
59.000000,0.367992,0.067334
59.100000,0.371784,0.055992
59.200000,0.374882,0.041187
59.300000,0.378488,0.028450
59.400000,0.381639,0.016248
59.500000,0.382547,0.002236
59.600000,0.382382,-0.009688
59.700000,0.380275,-0.024590
59.800000,0.377311,-0.038495
59.900000,0.374283,-0.050330
60.000000,0.370743,-0.063887
