time_s,x_m,y_m
17.000000,0.082903,0.530792
17.100000,0.097221,0.530461
17.200000,0.113491,0.529756
17.300000,0.125744,0.528289
17.400000,0.139332,0.524720
17.500000,0.153744,0.523158
17.600000,0.167655,0.519674
17.700000,0.181563,0.515742
17.800000,0.194754,0.512157
17.900000,0.206703,0.504005
18.000000,0.220165,0.497476
18.100000,0.233326,0.490106
18.200000,0.244592,0.483491
18.300000,0.256248,0.478364
18.400000,0.264995,0.472532
18.500000,0.277016,0.467030
18.600000,0.289921,0.459562
18.700000,0.304769,0.453825
18.800000,0.316904,0.449800
18.900000,0.330552,0.444252
19.000000,0.344748,0.437748
19.100000,0.356682,0.431922
19.200000,0.368694,0.425099
19.300000,0.381337,0.416129
19.400000,0.390558,0.407624
19.500000,0.398115,0.395508
19.600000,0.406724,0.384221
19.700000,0.417011,0.374225
19.800000,0.423941,0.361539
19.900000,0.430444,0.349403
20.000000,0.435424,0.335986
20.100000,0.445577,0.325648
20.200000,0.453793,0.314322
20.300000,0.458358,0.301014
20.400000,0.467501,0.290403
20.500000,0.476084,0.279717
20.600000,0.484865,0.269017
20.700000,0.492646,0.258006
20.800000,0.499747,0.245797
20.900000,0.504478,0.232524
21.000000,0.509461,0.219176
21.100000,0.513182,0.205450
21.200000,0.517170,0.191933
21.300000,0.520553,0.179096
21.400000,0.526206,0.164194
21.500000,0.529455,0.152654
21.600000,0.531369,0.138904
21.700000,0.535171,0.125277
21.800000,0.536609,0.111603
21.900000,0.538964,0.097841
22.000000,0.537616,0.083213
22.100000,0.536729,0.069525
22.200000,0.533269,0.055910
22.300000,0.528992,0.042161
22.400000,0.525103,0.028616
22.500000,0.521426,0.014290
22.600000,0.519234,0.000450
22.700000,0.516647,-0.014067
22.800000,0.512022,-0.028271
22.900000,0.503492,-0.042699
23.000000,0.488888,-0.056191
23.100000,0.485983,-0.070744
23.200000,0.483872,-0.084384
23.300000,0.481397,-0.098164
23.400000,0.480180,-0.112050
23.500000,0.479004,-0.126273
23.600000,0.477458,-0.140254
23.700000,0.475653,-0.154129
23.800000,0.473930,-0.167685
23.900000,0.471351,-0.181782
24.000000,0.468847,-0.195709
24.100000,0.465272,-0.209429
24.200000,0.459701,-0.222919
24.300000,0.453382,-0.234479
24.400000,0.446312,-0.248039
24.500000,0.439523,-0.258606
24.600000,0.432308,-0.272055
24.700000,0.426488,-0.284765
24.800000,0.419335,-0.297237
24.900000,0.411411,-0.309548
25.000000,0.403090,-0.321013
25.100000,0.394905,-0.332253
25.200000,0.385006,-0.342849
25.300000,0.374533,-0.352722
25.400000,0.366591,-0.362781
25.500000,0.356358,-0.374571
25.600000,0.346288,-0.384147
25.700000,0.337475,-0.392546
25.800000,0.327247,-0.404652
25.900000,0.317340,-0.415119
26.000000,0.307566,-0.423802
26.100000,0.295675,-0.434065
26.200000,0.284340,-0.442031
26.300000,0.272151,-0.449316
26.400000,0.258807,-0.454342
26.500000,0.245975,-0.460570
26.600000,0.234500,-0.465268
26.700000,0.222123,-0.470380
26.800000,0.208555,-0.475750
26.900000,0.195192,-0.479953
27.000000,0.182582,-0.482895
27.100000,0.167247,-0.487258
27.200000,0.155087,-0.489750
27.300000,0.139545,-0.493838
27.400000,0.126071,-0.497342
27.500000,0.113097,-0.498957
27.600000,0.099521,-0.502039
27.700000,0.083910,-0.505108
27.800000,0.072034,-0.506931
27.900000,0.063528,-0.507271
28.000000,0.047808,-0.507143
28.100000,0.034371,-0.510140
28.200000,0.019933,-0.512489
28.300000,0.004557,-0.514896
28.400000,-0.008743,-0.516602
28.500000,-0.023201,-0.518523
28.600000,-0.038676,-0.518361
28.700000,-0.051441,-0.518365
28.800000,-0.064471,-0.518548
28.900000,-0.075242,-0.519851
29.000000,-0.080651,-0.520248
29.100000,-0.090925,-0.518316
29.200000,-0.100582,-0.518208
29.300000,-0.112039,-0.516539
29.400000,-0.123744,-0.511747
29.500000,-0.130865,-0.508002
29.600000,-0.138707,-0.507842
29.700000,-0.154862,-0.503071
29.800000,-0.168577,-0.495246
29.900000,-0.178930,-0.487386
30.000000,-0.189011,-0.476733
30.100000,-0.200294,-0.466254
30.200000,-0.205751,-0.460872
30.300000,-0.216609,-0.454807
30.400000,-0.226835,-0.442521
30.500000,-0.230193,-0.423649
30.600000,-0.237721,-0.418499
30.700000,-0.246425,-0.413273
30.800000,-0.252287,-0.411276
30.900000,-0.264584,-0.405070
31.000000,-0.279178,-0.396857
31.100000,-0.289023,-0.389125
31.200000,-0.300586,-0.380307
31.300000,-0.314184,-0.371800
31.400000,-0.325015,-0.365435
31.500000,-0.335394,-0.355726
31.600000,-0.347640,-0.345422
31.700000,-0.357297,-0.336909
31.800000,-0.369488,-0.329226
31.900000,-0.381204,-0.320110
32.000000,-0.390321,-0.311415
32.100000,-0.400498,-0.301213
32.200000,-0.411846,-0.290795
32.300000,-0.420598,-0.281544
32.400000,-0.428904,-0.270269
32.500000,-0.439337,-0.258759
32.600000,-0.449498,-0.250647
32.700000,-0.459153,-0.240351
32.800000,-0.469232,-0.228578
32.900000,-0.476245,-0.217775
33.000000,-0.483328,-0.205564
33.100000,-0.489600,-0.192070
33.200000,-0.496356,-0.180391
33.300000,-0.500788,-0.167033
33.400000,-0.504637,-0.154415
33.500000,-0.505712,-0.147481
33.600000,-0.507764,-0.134983
33.700000,-0.513049,-0.120587
33.800000,-0.516087,-0.107641
33.900000,-0.517973,-0.093191
34.000000,-0.518753,-0.077847
34.100000,-0.520394,-0.064324
34.200000,-0.521637,-0.050926
34.300000,-0.521327,-0.037930
34.400000,-0.520424,-0.030379
34.500000,-0.522057,-0.016308
34.600000,-0.522792,0.000173
34.700000,-0.520661,0.012927
34.800000,-0.519797,0.027390
34.900000,-0.518921,0.041376
35.000000,-0.517952,0.047143
35.100000,-0.516400,0.060410
35.200000,-0.515595,0.077475
35.300000,-0.515340,0.089454
