# generated_by: experiments/mc_sweep_ow.py
# git_commit: 16a1a35
# date: 2026-07-03 10:36 UTC
# trials_per_cell: 1000  steps: 500  controller: logic_g_newton_contour_pentagon
# start_mode: fixed  fixed_start: (-0.5, 0.25)
# D_on: 0.02  D_stay: 0.1  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_lock,steps,success_track,exited_domain,collapsed,d_mean,d_p95,shape_rms_max,effort,final_x,final_y
0.001,0.005,4315159,-0.5,0.25,6.11604,31,120,1,1,0,0.00501504,0.015814,5.07439e-10,1.49932,0.527721,-0.527109
0.001,0.005,4323078,-0.5,0.25,0.356676,23,123,1,1,0,0.0054079,0.0119555,5.60249e-10,1.53507,-0.526982,-0.525032
0.001,0.005,4330997,-0.5,0.25,0.0462764,24,117,1,1,0,0.0038088,0.00920185,5.07457e-10,1.46868,0.525626,-0.520685
0.001,0.005,4338916,-0.5,0.25,1.22391,25,113,1,1,0,0.00341546,0.00926131,5.07492e-10,1.42922,0.520427,-0.52427
0.001,0.005,4346835,-0.5,0.25,1.92177,23,122,1,1,0,0.00509753,0.0118433,5.86892e-10,1.51994,-0.526589,-0.520455
0.001,0.005,4354754,-0.5,0.25,2.80955,23,120,1,1,0,0.00405181,0.00847806,5.07436e-10,1.50515,0.527882,-0.525917
0.001,0.005,4362673,-0.5,0.25,0.852537,36,122,1,1,0,0.00304723,0.00724199,5.65804e-10,1.51496,0.529177,-0.527534
0.001,0.005,4370592,-0.5,0.25,2.288,22,115,1,1,0,0.00324719,0.0119121,5.07522e-10,1.44552,0.515514,-0.520066
0.001,0.005,4378511,-0.5,0.25,5.9233,24,119,1,1,0,0.00383012,0.0117972,5.07269e-10,1.49037,0.525025,-0.523182
0.001,0.005,4386430,-0.5,0.25,6.19358,21,116,1,1,0,0.00268956,0.00829358,5.07381e-10,1.45705,0.522643,-0.520832
0.001,0.005,4394349,-0.5,0.25,3.17378,24,122,1,1,0,0.00547508,0.0142568,5.8726e-10,1.50693,0.531146,-0.527261
0.001,0.005,4402268,-0.5,0.25,2.3107,23,121,1,1,0,0.00489988,0.0170465,5.87209e-10,1.51712,0.531155,-0.526819
0.001,0.005,4410187,-0.5,0.25,0.91142,24,120,1,1,0,0.00397006,0.0097437,5.07363e-10,1.49803,0.526727,-0.526274
0.001,0.005,4418106,-0.5,0.25,2.22935,21,115,1,1,0,0.00492557,0.0141779,5.07548e-10,1.44584,0.524334,-0.525917
0.001,0.005,4552729,-0.5,0.25,2.7592,21,119,1,1,0,0.00313732,0.00950733,5.07601e-10,1.48167,0.52984,-0.52439
0.001,0.005,4560648,-0.5,0.25,2.7933,21,122,1,1,0,0.00467954,0.0131692,5.86992e-10,1.52586,0.525621,-0.524201
0.001,0.005,4568567,-0.5,0.25,4.56334,25,116,1,1,0,0.00364888,0.00937993,5.07534e-10,1.46223,0.520223,-0.521095
0.001,0.005,4576486,-0.5,0.25,4.65076,25,121,1,1,0,0.00496542,0.0137661,5.86696e-10,1.50379,0.521964,-0.523363
0.001,0.005,4584405,-0.5,0.25,2.98706,22,118,1,1,0,0.00516936,0.0143965,5.07475e-10,1.47954,0.518582,-0.520508
0.001,0.005,4592324,-0.5,0.25,3.32278,21,118,1,1,0,0.00448605,0.0156201,5.07277e-10,1.47923,0.533536,-0.524112
0.001,0.005,4600243,-0.5,0.25,3.68528,22,119,1,1,0,0.00468194,0.0149723,5.0746e-10,1.49206,0.539839,-0.527001
0.001,0.005,4608162,-0.5,0.25,2.28246,23,117,1,1,0,0.00509322,0.0132134,5.07364e-10,1.47344,0.527915,-0.52242
0.001,0.005,4616081,-0.5,0.25,3.69169,25,119,1,1,0,0.00306326,0.00801422,5.07477e-10,1.49171,0.51841,-0.521977
0.001,0.005,4624000,-0.5,0.25,2.98067,21,176,1,1,0,0.00491681,0.0124183,1.14056e-09,2.17695,1.00355,0.00763765
0.001,0.005,4631919,-0.5,0.25,0.263302,25,117,1,1,0,0.0037612,0.0118977,5.0758e-10,1.47097,-0.525523,-0.523128
0.001,0.005,4639838,-0.5,0.25,1.02262,23,121,1,1,0,0.0043738,0.0133287,5.86957e-10,1.51683,0.53107,-0.525201
0.001,0.005,4647757,-0.5,0.25,5.14952,24,117,1,1,0,0.00256673,0.00672854,5.07435e-10,1.46525,0.526791,-0.524527
0.001,0.005,4655676,-0.5,0.25,2.84396,24,120,1,1,0,0.00298878,0.00786143,5.07393e-10,1.49318,0.527005,-0.527185
0.001,0.005,4663595,-0.5,0.25,1.51935,26,115,1,1,0,0.00293102,0.00716085,5.07473e-10,1.44549,0.533461,-0.523215
0.001,0.005,4671514,-0.5,0.25,3.79128,22,117,1,1,0,0.00372703,0.0110276,5.07472e-10,1.46841,0.525485,-0.52013
0.001,0.005,4806137,-0.5,0.25,5.80817,23,180,1,1,0,0.00495485,0.016269,1.09428e-09,2.20901,-1.00665,0.00343829
0.001,0.005,4814056,-0.5,0.25,1.41701,22,115,1,1,0,0.0035553,0.00854241,5.07361e-10,1.44529,0.520569,-0.526121
0.001,0.005,4821975,-0.5,0.25,5.85136,22,119,1,1,0,0.00353506,0.00741046,5.07441e-10,1.48572,0.533014,-0.520801
0.001,0.005,4829894,-0.5,0.25,1.52993,20,120,1,1,0,0.00477072,0.0131765,5.07554e-10,1.50315,-0.519995,-0.525685
0.001,0.005,4837813,-0.5,0.25,2.44712,24,118,1,1,0,0.00281047,0.00758969,5.07387e-10,1.48538,0.522961,-0.521831
0.001,0.005,4845732,-0.5,0.25,6.18103,22,244,1,1,0,0.00509973,0.0133131,1.53077e-08,2.994,0.47305,0.526841
0.001,0.005,4853651,-0.5,0.25,3.69058,22,121,1,1,0,0.00468882,0.0169091,5.87128e-10,1.50187,0.531075,-0.527627
0.001,0.005,4861570,-0.5,0.25,0.737652,22,124,1,1,0,0.0066532,0.0181738,5.87162e-10,1.54535,-0.529304,-0.526672
0.001,0.005,4869489,-0.5,0.25,4.60751,23,120,1,1,0,0.00491099,0.0131573,5.07506e-10,1.50095,0.530404,-0.522557
0.001,0.005,4877408,-0.5,0.25,0.292832,21,118,1,1,0,0.00285861,0.00723524,5.07359e-10,1.48638,0.523034,-0.520829
0.001,0.005,4885327,-0.5,0.25,0.732736,22,119,1,1,0,0.00321558,0.0109063,5.07585e-10,1.49379,0.521355,-0.520009
0.001,0.005,4893246,-0.5,0.25,5.2641,22,117,1,1,0,0.00453322,0.0157921,5.07494e-10,1.47224,0.532074,-0.525681
0.001,0.005,4901165,-0.5,0.25,4.37899,21,119,1,1,0,0.00397068,0.00904367,5.07429e-10,1.4931,-0.516187,-0.524397
0.001,0.005,4909084,-0.5,0.25,1.35057,22,117,1,1,0,0.00366048,0.0110916,5.07428e-10,1.46996,0.521398,-0.521606
0.001,0.005,4917003,-0.5,0.25,5.49141,27,118,1,1,0,0.00380459,0.0108729,5.07483e-10,1.46899,0.522033,-0.520207
0.001,0.005,4924922,-0.5,0.25,6.14914,22,124,1,1,0,0.00350643,0.00929833,5.46701e-10,1.53612,-0.524096,-0.526989
0.001,0.005,4679433,-0.5,0.25,2.65982,21,118,1,1,0,0.00362941,0.0101215,5.07381e-10,1.47994,0.527304,-0.522795
0.001,0.005,4687352,-0.5,0.25,1.00118,23,119,1,1,0,0.0049551,0.0123963,5.07408e-10,1.49268,0.533947,-0.526598
0.001,0.005,4695271,-0.5,0.25,6.21079,21,121,1,1,0,0.00349826,0.0104533,5.60457e-10,1.51222,0.523253,-0.524979
0.001,0.005,4703190,-0.5,0.25,0.943094,21,123,1,1,0,0.006033,0.012345,5.87097e-10,1.53685,-0.535976,-0.524767
0.001,0.005,4711109,-0.5,0.25,2.75815,21,123,1,1,0,0.00497589,0.0131638,5.87074e-10,1.53547,0.530731,-0.523743
0.001,0.005,4719028,-0.5,0.25,3.86486,21,118,1,1,0,0.00374438,0.0125726,5.07538e-10,1.47253,0.528644,-0.524472
0.001,0.005,4726947,-0.5,0.25,5.44561,22,123,1,1,0,0.00412671,0.0141608,5.86732e-10,1.53651,0.524936,-0.52588
0.001,0.005,4734866,-0.5,0.25,3.96896,24,117,1,1,0,0.00295906,0.00780944,5.07439e-10,1.47101,0.533205,-0.525652
0.001,0.005,4742785,-0.5,0.25,6.12198,22,175,1,1,0,0.00537484,0.017204,1.11354e-09,2.16326,1.00533,0.00155998
0.001,0.005,4750704,-0.5,0.25,1.18195,23,121,1,1,0,0.00361939,0.00950837,5.86673e-10,1.50433,-0.526036,-0.52002
0.001,0.005,4758623,-0.5,0.25,1.55284,22,117,1,1,0,0.00426512,0.0116858,5.07481e-10,1.46843,-0.52798,-0.527067
0.001,0.005,4766542,-0.5,0.25,0.477465,25,118,1,1,0,0.00429938,0.010327,5.07363e-10,1.4751,0.526913,-0.522033
0.001,0.005,4774461,-0.5,0.25,2.89601,23,115,1,1,0,0.00406077,0.00910742,5.0737e-10,1.44988,0.522027,-0.526728
0.001,0.005,4782380,-0.5,0.25,1.94907,24,179,1,1,0,0.00536245,0.0145748,1.13518e-09,2.22009,1.00552,0.0185591
0.001,0.005,4790299,-0.5,0.25,1.03094,20,122,1,1,0,0.00492933,0.0130437,5.86664e-10,1.52566,0.531116,-0.522429
0.001,0.005,4798218,-0.5,0.25,4.03419,23,119,1,1,0,0.0043472,0.0113833,5.07414e-10,1.48677,0.520815,-0.522798
0.001,0.005,4932841,-0.5,0.25,1.32539,25,115,1,1,0,0.00363419,0.00897231,5.07376e-10,1.4472,0.523906,-0.522002
0.001,0.005,4940760,-0.5,0.25,1.1851,24,180,1,1,0,0.00538301,0.0136184,1.0857e-09,2.21102,1.00043,0.0118119
0.001,0.005,4948679,-0.5,0.25,1.96857,22,119,1,1,0,0.00457942,0.0112864,5.07369e-10,1.49764,0.527673,-0.524643
0.001,0.005,4956598,-0.5,0.25,3.74122,22,179,1,1,0,0.00434047,0.0106443,1.12751e-09,2.21085,1.00885,0.00190097
0.001,0.005,4964517,-0.5,0.25,5.72459,33,131,1,1,0,0.00545901,0.0174025,6.31873e-10,1.61133,0.528181,-0.527445
0.001,0.005,4972436,-0.5,0.25,1.8699,22,175,1,1,0,0.00355535,0.0116769,1.12703e-09,2.15918,1.00094,0.0106517
0.001,0.005,4980355,-0.5,0.25,1.30166,30,122,1,1,0,0.00410723,0.013218,5.86888e-10,1.5202,0.526764,-0.526656
0.001,0.005,4988274,-0.5,0.25,3.53624,19,118,1,1,0,0.00407283,0.0157278,5.0745e-10,1.48116,0.52826,-0.524158
0.001,0.005,4996193,-0.5,0.25,6.04873,22,118,1,1,0,0.00438889,0.0153541,5.07618e-10,1.47107,0.52684,-0.52632
0.001,0.005,5004112,-0.5,0.25,0.538618,23,117,1,1,0,0.00534186,0.0195828,5.07361e-10,1.467,0.525759,-0.523315
0.001,0.005,5012031,-0.5,0.25,2.26301,24,119,1,1,0,0.00272074,0.00850892,5.07481e-10,1.4953,0.52236,-0.524278
0.001,0.005,5019950,-0.5,0.25,1.47665,23,116,1,1,0,0.00264549,0.0105909,5.07467e-10,1.46321,0.527461,-0.529084
0.001,0.005,5027869,-0.5,0.25,2.34889,25,117,1,1,0,0.0044032,0.0128885,5.07444e-10,1.47058,0.532749,-0.521262
0.001,0.005,5035788,-0.5,0.25,1.94015,23,118,1,1,0,0.00478474,0.0142609,5.07426e-10,1.47962,0.535259,-0.527814
0.001,0.005,5043707,-0.5,0.25,3.5832,21,116,1,1,0,0.00332376,0.0100826,5.07342e-10,1.45919,0.519398,-0.524354
0.001,0.005,5051626,-0.5,0.25,5.21877,21,119,1,1,0,0.00351706,0.0111419,5.07407e-10,1.4939,0.528521,-0.527629
0.001,0.005,5312953,-0.5,0.25,2.41317,24,118,1,1,0,0.00338484,0.00881713,5.07404e-10,1.46876,0.524381,-0.525008
0.001,0.005,5320872,-0.5,0.25,0.458105,25,122,1,1,0,0.00496348,0.012475,5.86258e-10,1.5349,0.525872,-0.521287
0.001,0.005,5328791,-0.5,0.25,3.54255,21,117,1,1,0,0.00522779,0.015632,5.07471e-10,1.46847,0.530059,-0.524779
0.001,0.005,5336710,-0.5,0.25,6.09616,22,115,1,1,0,0.00365011,0.0120852,5.07297e-10,1.44785,0.522477,-0.520256
0.001,0.005,5344629,-0.5,0.25,2.83625,23,120,1,1,0,0.00388781,0.00939496,5.0744e-10,1.50526,0.533977,-0.528203
0.001,0.005,5352548,-0.5,0.25,2.75984,22,118,1,1,0,0.00458779,0.01233,5.07457e-10,1.48371,0.520566,-0.526263
0.001,0.005,5360467,-0.5,0.25,3.05984,24,117,1,1,0,0.00539859,0.0125043,5.0746e-10,1.46931,0.529181,-0.526705
0.001,0.005,5368386,-0.5,0.25,2.93856,21,119,1,1,0,0.00344619,0.0103144,5.0746e-10,1.49212,0.523256,-0.522674
0.001,0.005,5376305,-0.5,0.25,4.31037,32,115,1,1,0,0.00460062,0.0107835,5.0744e-10,1.44685,0.529662,-0.524323
0.001,0.005,5384224,-0.5,0.25,2.44337,22,117,1,1,0,0.00283282,0.00809878,5.07416e-10,1.46696,0.518559,-0.521617
0.001,0.005,5392143,-0.5,0.25,3.76105,23,116,1,1,0,0.00344532,0.0128745,5.07361e-10,1.45801,0.527568,-0.52155
0.001,0.005,5400062,-0.5,0.25,0.408404,22,122,1,1,0,0.00403671,0.00927328,5.86606e-10,1.52079,-0.51611,-0.520388
0.001,0.005,5407981,-0.5,0.25,0.77643,19,117,1,1,0,0.00354046,0.0115311,5.07353e-10,1.46906,0.535044,-0.524122
0.001,0.005,5415900,-0.5,0.25,4.01388,23,120,1,1,0,0.00489609,0.0160683,5.07348e-10,1.50488,-0.531,-0.522798
0.001,0.005,5423819,-0.5,0.25,1.14259,23,122,1,1,0,0.00468566,0.0123761,5.86707e-10,1.52709,0.530724,-0.525132
0.001,0.005,5431738,-0.5,0.25,2.98473,22,122,1,1,0,0.00292801,0.0086742,5.86703e-10,1.51454,0.531325,-0.523834
0.001,0.005,5186249,-0.5,0.25,4.22808,34,118,1,1,0,0.00364358,0.0122049,5.07456e-10,1.47716,0.528083,-0.521388
0.001,0.005,5194168,-0.5,0.25,0.374486,22,118,1,1,0,0.00374422,0.00949687,5.07625e-10,1.48115,0.52719,-0.521766
0.001,0.005,5202087,-0.5,0.25,4.48573,24,117,1,1,0,0.0040195,0.012461,5.07383e-10,1.46724,0.524947,-0.522316
0.001,0.005,5210006,-0.5,0.25,0.46242,32,118,1,1,0,0.00554832,0.0141889,5.07446e-10,1.48389,0.527485,-0.521252
0.001,0.005,5217925,-0.5,0.25,1.67471,22,117,1,1,0,0.00539835,0.0170996,5.07406e-10,1.46924,0.513737,-0.521339
0.001,0.005,5225844,-0.5,0.25,1.78885,22,117,1,1,0,0.004102,0.0105239,5.07372e-10,1.4695,0.521656,-0.522563
0.001,0.005,5233763,-0.5,0.25,5.67306,24,117,1,1,0,0.00519598,0.0146149,5.07267e-10,1.45437,0.526835,-0.525095
0.001,0.005,5241682,-0.5,0.25,2.36295,22,123,1,1,0,0.00396979,0.0112193,5.86786e-10,1.54095,0.534699,-0.527227
0.001,0.005,5249601,-0.5,0.25,5.61446,22,118,1,1,0,0.00566425,0.0168605,5.07413e-10,1.482,0.521983,-0.522878
0.001,0.005,5257520,-0.5,0.25,1.6654,22,124,1,1,0,0.00408549,0.0100526,5.8666e-10,1.55843,-0.525929,-0.527022
0.001,0.005,5265439,-0.5,0.25,0.152815,23,121,1,1,0,0.00431805,0.010964,5.86658e-10,1.50449,-0.528282,-0.525268
0.001,0.005,5273358,-0.5,0.25,0.288813,22,182,1,1,0,0.00459053,0.0129678,1.22978e-09,2.23058,1.0077,0.00449444
0.001,0.005,5281277,-0.5,0.25,4.98063,22,121,1,1,0,0.00503632,0.013213,5.87028e-10,1.50376,0.529845,-0.522168
0.001,0.005,5289196,-0.5,0.25,5.27835,24,118,1,1,0,0.00304494,0.00909326,5.07484e-10,1.48,0.521767,-0.524316
0.001,0.005,5297115,-0.5,0.25,4.6026,24,119,1,1,0,0.00515984,0.0138081,5.07458e-10,1.49634,0.52998,-0.527403
0.001,0.005,5305034,-0.5,0.25,1.68883,22,119,1,1,0,0.00433956,0.0113594,5.07347e-10,1.49102,0.528925,-0.523346
0.001,0.005,5059545,-0.5,0.25,6.04224,22,120,1,1,0,0.00465871,0.0106928,5.07261e-10,1.49543,0.530147,-0.52212
0.001,0.005,5067464,-0.5,0.25,2.64368,23,242,1,1,0,0.00474969,0.0139825,6.28435e-09,2.97002,0.478293,0.520182
0.001,0.005,5075383,-0.5,0.25,3.82658,21,117,1,1,0,0.00451098,0.0114556,5.07389e-10,1.46792,0.525945,-0.522368
0.001,0.005,5083302,-0.5,0.25,2.27998,27,125,1,1,0,0.00555153,0.0125852,5.60185e-10,1.5523,0.526038,-0.521242
0.001,0.005,5091221,-0.5,0.25,2.15536,21,116,1,1,0,0.00306362,0.0109301,5.07434e-10,1.45292,0.525317,-0.524437
0.001,0.005,5099140,-0.5,0.25,0.689634,25,176,1,1,0,0.00410926,0.0105013,1.11038e-09,2.17977,1.00402,0.00777915
0.001,0.005,5107059,-0.5,0.25,3.77553,21,118,1,1,0,0.00512844,0.0136894,5.07587e-10,1.48269,0.52844,-0.526796
0.001,0.005,5114978,-0.5,0.25,0.575856,23,114,1,1,0,0.0047377,0.0141317,5.07528e-10,1.42811,0.528038,-0.520447
0.001,0.005,5122897,-0.5,0.25,1.07485,20,120,1,1,0,0.00633723,0.015197,5.07292e-10,1.50759,0.53339,-0.528612
0.001,0.005,5130816,-0.5,0.25,5.02568,22,120,1,1,0,0.00374282,0.00991402,5.0746e-10,1.49808,0.532211,-0.527512
0.001,0.005,5138735,-0.5,0.25,5.9335,22,117,1,1,0,0.0049519,0.0145902,5.07606e-10,1.46092,0.522431,-0.523276
0.001,0.005,5146654,-0.5,0.25,5.66667,21,123,1,1,0,0.00564818,0.0171925,5.87142e-10,1.52492,0.531354,-0.523597
0.001,0.005,5154573,-0.5,0.25,5.05477,23,121,1,1,0,0.0052719,0.0159021,5.87031e-10,1.51804,-0.530915,-0.520953
0.001,0.005,5162492,-0.5,0.25,0.103331,23,116,1,1,0,0.00304389,0.0102441,5.0748e-10,1.45452,0.523494,-0.520408
0.001,0.005,5170411,-0.5,0.25,0.0334802,23,119,1,1,0,0.00360517,0.00958669,5.07461e-10,1.49154,0.530831,-0.528003
0.001,0.005,5178330,-0.5,0.25,0.454326,23,122,1,1,0,0.00563548,0.0136507,5.87614e-10,1.52432,0.530582,-0.525044
0.001,0.005,5566361,-0.5,0.25,0.64409,23,123,1,1,0,0.00409706,0.00944617,5.60549e-10,1.53742,0.528749,-0.521637
0.001,0.005,5574280,-0.5,0.25,4.81977,23,115,1,1,0,0.00414249,0.010639,5.07445e-10,1.44559,0.520971,-0.523631
0.001,0.005,5582199,-0.5,0.25,1.65873,22,118,1,1,0,0.00273942,0.0115473,5.07465e-10,1.48496,0.528112,-0.526918
0.001,0.005,5590118,-0.5,0.25,3.7217,24,121,1,1,0,0.00421717,0.012942,5.86967e-10,1.51681,-0.526841,-0.522759
0.001,0.005,5598037,-0.5,0.25,1.78999,22,123,1,1,0,0.0060647,0.0168442,5.87058e-10,1.5379,0.519574,-0.526391
0.001,0.005,5605956,-0.5,0.25,1.89514,22,180,1,1,0,0.00435986,0.0116453,1.11566e-09,2.22825,1.00339,0.00561501
0.001,0.005,5613875,-0.5,0.25,0.956285,21,118,1,1,0,0.00398321,0.0133883,5.07382e-10,1.48143,0.533142,-0.526314
0.001,0.005,5621794,-0.5,0.25,3.58444,22,123,1,1,0,0.00340518,0.00892719,5.86752e-10,1.54037,0.524582,-0.520711
0.001,0.005,5629713,-0.5,0.25,5.13153,23,116,1,1,0,0.00451742,0.0157756,5.07413e-10,1.45794,0.527482,-0.525931
0.001,0.005,5637632,-0.5,0.25,5.23871,20,119,1,1,0,0.0049404,0.0122138,5.07415e-10,1.4843,0.531351,-0.524453
0.001,0.005,5645551,-0.5,0.25,3.64598,24,116,1,1,0,0.00534463,0.0161129,5.07475e-10,1.45834,0.525243,-0.525443
0.001,0.005,5653470,-0.5,0.25,4.11867,23,122,1,1,0,0.00535308,0.0138111,5.86744e-10,1.52493,0.531219,-0.526507
0.001,0.005,5661389,-0.5,0.25,2.27059,25,118,1,1,0,0.00391884,0.0117935,5.07586e-10,1.48154,0.527297,-0.520868
0.001,0.005,5669308,-0.5,0.25,2.52858,21,117,1,1,0,0.00478152,0.0120755,5.07422e-10,1.46735,0.521355,-0.527699
0.001,0.005,5677227,-0.5,0.25,2.72943,22,115,1,1,0,0.00384578,0.0107522,5.07451e-10,1.44564,0.523841,-0.52197
0.001,0.005,5685146,-0.5,0.25,2.00484,23,118,1,1,0,0.00265791,0.00626034,5.07484e-10,1.48222,0.517003,-0.520656
0.001,0.005,5439657,-0.5,0.25,5.93918,22,118,1,1,0,0.00469297,0.0146885,5.07319e-10,1.48253,0.53177,-0.52344
0.001,0.005,5447576,-0.5,0.25,3.85304,23,119,1,1,0,0.00372053,0.0139833,5.07442e-10,1.48643,0.530286,-0.527842
0.001,0.005,5455495,-0.5,0.25,0.0530083,25,118,1,1,0,0.0040505,0.00858349,5.07386e-10,1.48712,0.534279,-0.526537
0.001,0.005,5463414,-0.5,0.25,1.21194,22,121,1,1,0,0.00334573,0.00958932,5.86908e-10,1.5115,0.531381,-0.52685
0.001,0.005,5471333,-0.5,0.25,0.839899,22,119,1,1,0,0.00389074,0.00977924,5.07497e-10,1.49055,0.527325,-0.521782
0.001,0.005,5479252,-0.5,0.25,1.60433,23,119,1,1,0,0.0040515,0.0125787,5.0749e-10,1.49427,0.535418,-0.529161
0.001,0.005,5487171,-0.5,0.25,0.283672,23,119,1,1,0,0.00366796,0.0138242,5.07592e-10,1.48528,0.521749,-0.521161
0.001,0.005,5495090,-0.5,0.25,3.97828,23,122,1,1,0,0.00464141,0.0122404,5.868e-10,1.52996,0.525168,-0.520794
0.001,0.005,5503009,-0.5,0.25,0.323162,21,119,1,1,0,0.00581007,0.0141969,5.07266e-10,1.48602,0.529688,-0.521905
0.001,0.005,5510928,-0.5,0.25,0.0160324,22,116,1,1,0,0.00360559,0.0133633,5.07326e-10,1.45627,0.517737,-0.521258
0.001,0.005,5518847,-0.5,0.25,5.30883,22,121,1,1,0,0.0037605,0.0107908,5.86911e-10,1.51139,0.526345,-0.524721
0.001,0.005,5526766,-0.5,0.25,3.76986,22,118,1,1,0,0.00480993,0.0162445,5.07411e-10,1.48057,0.528609,-0.520901
0.001,0.005,5534685,-0.5,0.25,1.74941,22,117,1,1,0,0.00300154,0.0073354,5.07536e-10,1.47014,0.530273,-0.520506
0.001,0.005,5542604,-0.5,0.25,2.14396,22,120,1,1,0,0.00575095,0.0156015,5.07399e-10,1.50815,0.532736,-0.522193
0.001,0.005,5550523,-0.5,0.25,5.59102,21,119,1,1,0,0.00696441,0.0185794,5.07367e-10,1.49088,0.528181,-0.527613
0.001,0.005,5558442,-0.5,0.25,0.924068,27,118,1,1,0,0.00501378,0.0140733,5.07406e-10,1.48323,0.529041,-0.525472
0.001,0.005,5693065,-0.5,0.25,3.58966,22,114,1,1,0,0.00476429,0.0140608,5.07293e-10,1.43688,0.517059,-0.520264
0.001,0.005,5700984,-0.5,0.25,4.06764,19,118,1,1,0,0.0042773,0.01236,5.07442e-10,1.48041,0.531026,-0.523126
0.001,0.005,5708903,-0.5,0.25,0.751618,26,115,1,1,0,0.00481006,0.0130445,5.07585e-10,1.44872,0.527824,-0.521134
0.001,0.005,5716822,-0.5,0.25,4.69927,32,119,1,1,0,0.00494161,0.018997,5.0747e-10,1.49866,0.531009,-0.526046
0.001,0.005,5724741,-0.5,0.25,4.08605,21,117,1,1,0,0.00306767,0.00900127,5.07346e-10,1.46284,0.527147,-0.526691
0.001,0.005,5732660,-0.5,0.25,4.42409,24,119,1,1,0,0.00626901,0.0155574,5.07573e-10,1.49386,0.530247,-0.5237
0.001,0.005,5740579,-0.5,0.25,5.33419,24,119,1,1,0,0.00371635,0.00880861,5.07464e-10,1.49306,0.524934,-0.524747
0.001,0.005,5748498,-0.5,0.25,3.10084,23,118,1,1,0,0.00395417,0.0108331,5.07351e-10,1.47524,0.520991,-0.523103
0.001,0.005,5756417,-0.5,0.25,3.27879,23,117,1,1,0,0.00410602,0.0131922,5.07457e-10,1.46268,0.527284,-0.525209
0.001,0.005,5764336,-0.5,0.25,0.982391,24,115,1,1,0,0.00478141,0.0114639,5.07276e-10,1.45117,0.525321,-0.52191
0.001,0.005,5772255,-0.5,0.25,4.11357,21,115,1,1,0,0.00442811,0.0120741,5.0742e-10,1.44783,0.516031,-0.52691
0.001,0.005,5780174,-0.5,0.25,4.42499,22,122,1,1,0,0.0055594,0.0137127,5.86804e-10,1.51904,0.529799,-0.523317
0.001,0.005,5788093,-0.5,0.25,4.84104,24,116,1,1,0,0.00381063,0.0105204,5.07521e-10,1.46393,0.51807,-0.52255
0.001,0.005,5796012,-0.5,0.25,4.5697,23,118,1,1,0,0.00418855,0.012055,5.07443e-10,1.48044,0.524007,-0.525998
0.001,0.005,5803931,-0.5,0.25,5.84069,19,119,1,1,0,0.00486187,0.0116971,5.07509e-10,1.49458,0.53213,-0.521246
0.001,0.005,5811850,-0.5,0.25,6.05565,19,117,1,1,0,0.00322126,0.00937214,5.07672e-10,1.46661,0.524939,-0.523321
0.001,0.005,5819769,-0.5,0.25,3.56603,25,117,1,1,0,0.00409587,0.0120855,5.07412e-10,1.46804,0.523435,-0.523927
0.001,0.005,5827688,-0.5,0.25,4.73467,22,179,1,1,0,0.00505369,0.0147993,1.1277e-09,2.20812,1.00349,0.00132277
0.001,0.005,5835607,-0.5,0.25,0.25081,22,124,1,1,0,0.00369838,0.0106201,5.86583e-10,1.53588,0.523679,-0.522373
0.001,0.005,5843526,-0.5,0.25,1.85282,22,118,1,1,0,0.00387502,0.0145541,5.075e-10,1.48063,0.524358,-0.526062
0.001,0.005,5851445,-0.5,0.25,1.83076,24,121,1,1,0,0.00745265,0.0173525,5.86834e-10,1.5159,0.527569,-0.525061
0.001,0.005,5859364,-0.5,0.25,5.718,25,123,1,1,0,0.00400199,0.0153953,5.72836e-10,1.53681,0.531055,-0.527044
0.001,0.005,5867283,-0.5,0.25,2.53709,22,244,1,1,0,0.00461626,0.0114125,2.0838e-08,2.97811,0.474004,0.524117
0.001,0.005,5875202,-0.5,0.25,6.07665,23,119,1,1,0,0.00492637,0.0154043,5.07401e-10,1.49408,0.535471,-0.525792
0.001,0.005,5883121,-0.5,0.25,0.43985,24,118,1,1,0,0.00447907,0.0127296,5.07477e-10,1.47292,0.526277,-0.527788
0.001,0.005,5891040,-0.5,0.25,0.639282,21,115,1,1,0,0.00511955,0.0118653,5.07433e-10,1.44457,0.523652,-0.526934
0.001,0.005,5898959,-0.5,0.25,1.4817,23,118,1,1,0,0.00407525,0.0127659,5.07463e-10,1.4788,0.524868,-0.521659
0.001,0.005,5906878,-0.5,0.25,5.63925,23,118,1,1,0,0.00347597,0.00979536,5.07462e-10,1.48251,0.524281,-0.521003
0.001,0.005,5914797,-0.5,0.25,4.50133,19,119,1,1,0,0.00454615,0.013957,5.0747e-10,1.49261,0.525072,-0.52513
0.001,0.005,5922716,-0.5,0.25,5.62508,22,124,1,1,0,0.00520341,0.0140485,5.87081e-10,1.54846,-0.530262,-0.525922
0.001,0.005,5930635,-0.5,0.25,4.55606,22,117,1,1,0,0.00508784,0.0134838,5.07438e-10,1.46795,0.516618,-0.521743
0.001,0.005,5938554,-0.5,0.25,5.66416,22,115,1,1,0,0.00436984,0.0143497,5.07329e-10,1.44737,0.531285,-0.523425
0.001,0.005,5946473,-0.5,0.25,1.09682,20,119,1,1,0,0.00462145,0.0134273,5.07414e-10,1.48814,0.526656,-0.524748
