timestep,x_c,y_c,radius,p_current,q_current,beta_current,p_error,q_error,beta_error,vp,vq,vbeta,vx_c,vy_c,jacobian_cond
149,0.3860000161084069,0.37148590270206494,0.5357217452577956,0.330000000000088,0.3299999998842879,60.00000001760602,-8.798517470154366e-14,1.1571210656313724e-10,-1.7606024050334926e-08,-4.399258735077183e-14,5.785605328156862e-11,-3.0728308786365235e-12,-0.1673986433198688,0.11052064990345434,10.674428170149831
150,0.37071166664223526,0.38428974548375133,0.5339529457439393,0.330000000000092,0.32999999987902806,60.00000001762574,-9.198197759019422e-14,1.2097195467575261e-10,-1.762574348936e-08,-4.599098879509711e-14,6.048597733787631e-11,-3.0762725700128615e-12,-0.1755507824539697,0.09629679406478041,10.674428170647253
151,0.3555414724979237,0.3972585255500416,0.53312669675058,0.33000000000009616,0.3299999998735289,60.00000001764561,-9.614531393253856e-14,1.2647111136132594e-10,-1.7645615595009783e-08,-4.807265696626928e-14,6.323555568066297e-11,-3.0797409067417903e-12,-0.14894498393295194,0.13353633730352557,10.674428170087703
152,0.3407658191721621,0.4106693426553949,0.5336390657673863,0.33000000000010055,0.3299999998677802,60.000000017665485,-1.0053069487980792e-13,1.3221979067168377e-10,-1.766548770065957e-08,-5.026534743990396e-14,6.610989533584188e-11,-3.0832092434707194e-12,-0.13855058082468824,0.14442236863152466,10.674428170182768
153,0.32612373275316986,0.4242586678131455,0.5351187777301838,0.3300000000001051,0.3299999998617708,60.000000017685345,-1.0508260928077107e-13,1.3822920585937482e-10,-1.7685347084090626e-08,-5.2541304640385533e-14,6.911460292968741e-11,-3.086675359753599e-12,-0.14330430303187613,0.14005843946663546,10.674428170727204
154,0.31183433070602873,0.4382211802762405,0.5378461235795775,0.33000000000010987,0.3299999998554886,60.000000017705176,-1.0985656828665924e-13,1.4451140284421626e-10,-1.7705181023084232e-08,-5.492828414332962e-14,7.225570142210813e-11,-3.09013703514438e-12,-0.13466471846146089,0.14833282842217554,10.674428170212929
155,0.2979470800464907,0.4526010016749651,0.5418672616290928,0.33000000000011487,0.32999999984892137,60.000000017724986,-1.1485257189747244e-13,1.5107864959063022e-10,-1.7724989517640387e-08,-5.742628594873622e-14,7.553932479531511e-11,-3.093594269643063e-12,-0.12948897421789066,0.15353542248511345,10.67442817127121
156,0.2833144337274966,0.46631136138423246,0.5456311520746853,0.3300000000001201,0.3299999998420562,60.00000001774475,-1.2007062011321068e-13,1.5794382468570234e-10,-1.7744759845540366e-08,-6.003531005660534e-14,7.897191234285117e-11,-3.097044842803598e-12,-0.16371902857714046,0.12148282433854962,10.674428170320748
157,0.26781871709593513,0.4789670997463909,0.5487589159789403,0.3300000000001255,0.329999999834879,60.000000017764656,-1.2551071293387395e-13,1.6512102796184536e-10,-1.77646573956276e-08,-6.275535646693697e-14,8.256051398092268e-11,-3.1005176204246254e-12,-0.1750954736087351,0.10194955218894308,10.674428170265704
158,0.25027345254235617,0.4884747241483958,0.548857319509654,0.3300000000001312,0.32999999982737543,60.0000000177847,-1.3117285035946225e-13,1.7262458129607694e-10,-1.7784707612339546e-08,-6.558642517973112e-14,8.631229064803847e-11,-3.104017043398244e-12,-0.2232754303827136,0.02162025161644089,10.674428170208145
159,0.23202067533752244,0.49642036858484123,0.5479660355624149,0.33000000000013713,0.3299999998195303,60.00000001780507,-1.3711254354120683e-13,1.8046969474383445e-10,-1.7805075884519638e-08,-6.855627177060342e-14,9.023484737191723e-11,-3.1075719775230937e-12,-0.19903640057748523,0.04301024516802558,10.674428170895863
160,0.21303414089282735,0.5026099707824747,0.5458940629058948,0.3300000000001434,0.32999999981132866,60.00000001782557,-1.4338530363033897e-13,1.8867135631595033e-10,-1.782557137888699e-08,-7.169265181516948e-14,9.433567815797517e-11,-3.111149116108436e-12,-0.20698634671024352,0.020921703070701285,10.674428169909438
161,0.19277858985829907,0.5052620558082818,0.5407895429345555,0.3300000000001499,0.32999999980275424,60.000000017846205,-1.4988010832439613e-13,1.972457752685841e-10,-1.7846206817660325e-08,-7.494005416219807e-14,9.862288763429206e-11,-3.11475067960032e-12,-0.23216589744123556,-0.05602121708449086,10.674428170704047
162,0.17165537882606144,0.5070971896876596,0.535362614373698,0.3300000000001567,0.3299999997937901,60.00000001786705,-1.5670797992584085e-13,2.0620993801401255e-10,-1.7867058534152e-08,-7.835398996292042e-14,1.0310496900700628e-10,-3.118389990675041e-12,-0.23147751026877322,-0.0007108546229002838,10.674428171021052
163,0.15063772566365194,0.5083027362585076,0.530154124836357,0.33000000000016383,0.32999999978441846,60.00000001788805,-1.6381340728344185e-13,2.1558155260947842e-10,-1.788805019504966e-08,-8.190670364172092e-14,1.0779077630473921e-10,-3.122053726656304e-12,-0.20771351466130136,-0.002634904823881047,10.674428170025582
164,0.12958039646090044,0.5093604022895523,0.5255845303731252,0.33000000000017127,0.3299999997746216,60.00000001790905,-1.712519015484304e-13,2.2537843813452696e-10,-1.7909054578166044e-08,-8.56259507742152e-14,1.1268921906726348e-10,-3.1257196830836164e-12,-0.21149906630201998,0.0071261143816924305,10.674428171222658
165,0.10835715707207898,0.5064599566915241,0.517921771333011,0.33000000000017904,0.32999999976437994,60.00000001793008,-1.790234627208065e-13,2.3562007900324033e-10,-1.793008440571988e-08,-8.951173136040325e-14,1.1781003950162017e-10,-3.1293900804030273e-12,-0.2161036315630359,-0.12136039399185797,10.674428171058368
166,0.08702599156861586,0.5015553306899553,0.5090493816438747,0.33000000000018714,0.32999999975367317,60.000000017951145,-1.8712809080057013e-13,2.463268478081204e-10,-1.7951152399929897e-08,-9.356404540028507e-14,1.231634239040602e-10,-3.1330671390605857e-12,-0.21582993104279263,-0.09581046943153912,10.67442817065559
167,0.06539143860804313,0.4960478507309855,0.500339395268911,0.33000000000019564,0.32999999974248034,60.00000001797227,-1.9562129693895258e-13,2.575196722531814e-10,-1.7972271283014815e-08,-9.781064846947629e-14,1.287598361265907e-10,-3.1367530795023413e-12,-0.22342457027146978,-0.0691413919289896,10.674428171462777
168,0.04430297083593923,0.49329289646048524,0.4952783408582139,0.3300000000002045,0.32999999973077915,60.000000017993436,-2.0450308113595383e-13,2.6922086782121823e-10,-1.7993441054974635e-08,-1.0225154056797692e-13,1.3461043391060912e-10,-3.1404479017282937e-12,-0.19814268998996692,0.03667605669258719,10.674428171187618
169,0.022966740615471572,0.4891277848941133,0.48966668370425237,0.3300000000002138,0.32999999971854704,60.00000001801455,-2.137734433915739e-13,2.814529720396308e-10,-1.8014559938059553e-08,-1.0688672169578695e-13,1.407264860198154e-10,-3.1441338421700493e-12,-0.2191434259996852,-0.07455478590065213,10.674428170566486
170,0.001912838086225226,0.4841821110838265,0.4841858895539347,0.3300000000002235,0.3299999997057595,60.000000018035735,-2.23487894857044e-13,2.942405208372634e-10,-1.8035742432238098e-08,-1.11743947428522e-13,1.471202604186317e-10,-3.147830884842051e-12,-0.20395137916383002,-0.06766985712748064,10.67442817150302
171,-0.018613644492618955,0.4772024744663009,0.4775653561535407,0.33000000000023366,0.32999999969239163,60.000000018056866,-2.336464355323642e-13,3.076083832098675e-10,-1.805687403754174e-08,-1.168232177661821e-13,1.5380419160493375e-10,-3.151519045729856e-12,-0.192958360278929,-0.11725549834404422,10.674428171683546
172,-0.038715323278808327,0.4695651001202128,0.4711584229401912,0.3300000000002442,0.3299999996784171,60.00000001807799,-2.441935542663032e-13,3.2158292695427804e-10,-1.807799292062666e-08,-1.220967771331516e-13,1.6079146347713902e-10,-3.1552049861716115e-12,-0.19110469936648788,-0.09172095712724619,10.674428171896372
173,-0.05879017968995987,0.46085519058242985,0.4645899180080703,0.3300000000002553,0.32999999966380816,60.000000018099044,-2.5529578451255475e-13,3.361918521349594e-10,-1.809904819261795e-08,-1.2764789225627737e-13,1.680959260674797e-10,-3.1588798243831206e-12,-0.2001227086938327,-0.11212491651726608,10.674428172400958
174,-0.07882044976046226,0.4536336784439554,0.46043042636106873,0.3300000000002669,0.32999999964853616,60.00000001812011,-2.6689761511988763e-13,3.514638580170981e-10,-1.8120116186827963e-08,-1.3344880755994382e-13,1.7573192900854906e-10,-3.162556883040679e-12,-0.19926235275641074,-0.03748584873417153,10.674428171195805
175,-0.09809294896123004,0.4452466744288153,0.4559241468992731,0.33000000000027907,0.3299999996325707,60.00000001814119,-2.790545572395331e-13,3.674293092004177e-10,-1.8141196903256704e-08,-1.3952727861976655e-13,1.8371465460020886e-10,-3.166236162144287e-12,-0.17504367171375237,-0.11106485060682161,10.674428171986738
176,-0.11715159519626288,0.4346026141121953,0.45011546124320456,0.3300000000002917,0.32999999961588083,60.00000001816217,-2.917110997202599e-13,3.8411918090730524e-10,-1.8162175841935636e-08,-1.4585554986012994e-13,1.9205959045365262e-10,-3.169897677679501e-12,-0.18559655981639006,-0.15910525020057614,10.674428172121422
177,-0.13587447385880447,0.4237182029656134,0.4449707722657924,0.330000000000305,0.32999999959843346,60.00000001818314,-3.049782648645305e-13,4.015665577838945e-10,-1.8183142058395845e-08,-1.5248913243226525e-13,2.0078327889194725e-10,-3.1735569727686653e-12,-0.17939420993383443,-0.11445229749814664,10.674428172072439
178,-0.15463289925814125,0.4138618929141436,0.44180651867017146,0.3300000000003188,0.329999999580194,60.000000018204105,-3.188005415211137e-13,4.1980602327740257e-10,-1.820410827485605e-08,-1.5940027076055685e-13,2.0990301163870129e-10,-3.1772162678578297e-12,-0.1884136778517959,-0.0745740749620083,10.674428172449282
179,-0.1735976622828702,0.4055439196460979,0.4411371885388922,0.3300000000003333,0.3299999995611265,60.00000001822508,-3.33288951992472e-13,4.388734931026761e-10,-1.8225087213534985e-08,-1.66644475996236e-13,2.1943674655133805e-10,-3.1808777833930434e-12,-0.1944621748396444,-0.04728520773385007,10.674428171941571
180,-0.192582390872423,0.39753129392045966,0.44172288475945365,0.33000000000034846,0.32999999954119325,60.0000000182461,-3.484434962786054e-13,4.5880677035370354e-10,-1.8246104318870096e-08,-1.742217481393027e-13,2.2940338517685177e-10,-3.184545960266405e-12,-0.1903131490746233,-0.07300148126679756,10.674428172256011
181,-0.21171581699374586,0.39026197035289517,0.44399098264385206,0.3300000000003643,0.329999999520355,60.00000001826716,-3.6426417437951386e-13,4.79644990392103e-10,-1.8267159590861383e-08,-1.8213208718975693e-13,2.398224951960515e-10,-3.1882207984779145e-12,-0.1948038702877344,-0.05534951865386973,10.674428172949701
182,-0.23093096152093393,0.38318691655559306,0.4473939226323555,0.3300000000003808,0.3299999994985707,60.00000001828826,-3.808064974464287e-13,5.014293424920879e-10,-1.8288265751727576e-08,-1.9040324872321435e-13,2.5071467124604396e-10,-3.1919045184736204e-12,-0.19405820807527122,-0.0662175766668332,10.674428172893107
183,-0.2492255299467281,0.37455949575721564,0.4498979669204198,0.3300000000003981,0.3299999994757972,60.00000001830938,-3.980704654793499e-13,5.242027922847114e-10,-1.8309384634812494e-08,-1.9903523273967494e-13,2.621013961423557e-10,-3.195590458915376e-12,-0.16146557522531238,-0.1224961046754088,10.674428172959745
184,-0.26695944229851026,0.3650883561320966,0.4522796166262285,0.3300000000004162,0.3299999994519904,60.0000000183304,-4.1616710078073993e-13,5.480096376686561e-10,-1.8330401740147605e-08,-2.0808355039036996e-13,2.7400481883432803e-10,-3.1992586357887377e-12,-0.1642571484574299,-0.11439816887504878,10.674428172793025
185,-0.2847661782032957,0.3557603036065598,0.45569416264721097,0.33000000000043506,0.329999999427103,60.00000001835132,-4.350408921993676e-13,5.728970076113171e-10,-1.8351329789951634e-08,-2.175204460996838e-13,2.8644850380565856e-10,-3.2029112695397546e-12,-0.17976657528447743,-0.08994182626502266,10.674428173203935
186,-0.3028987058096462,0.346806548293122,0.46045891013221596,0.3300000000004548,0.32999999940108565,60.00000001837232,-4.548028620376954e-13,5.989143625484417e-10,-1.8372321450849294e-08,-2.274014310188477e-13,2.9945718127422083e-10,-3.2065750055210176e-12,-0.18892708243323106,-0.08080395151865606,10.674428172827568
187,-0.3210246521999232,0.3377993652747488,0.46600991244833495,0.33000000000047547,0.32999999937388697,60.00000001839337,-4.754530102957233e-13,6.261130502949186e-10,-1.839337672284058e-08,-2.3772650514786164e-13,3.130565251474593e-10,-3.2102498437325267e-12,-0.18110590219426845,-0.09131847663213662,10.674428173898095
188,-0.3384067641312945,0.3277053125562718,0.4710731470667983,0.330000000000497,0.3299999993454535,60.00000001841444,-4.969913369734513e-13,6.545465280893836e-10,-1.8414444717050598e-08,-2.4849566848672566e-13,3.272732640446918e-10,-3.213926902390085e-12,-0.15646498193914157,-0.12630082018706168,10.674428173647033
189,-0.35520242500769966,0.31676141393785323,0.4759270491275512,0.3300000000005196,0.3299999993157295,60.00000001843543,-5.195843755245733e-13,6.842705291276729e-10,-1.8435436377948258e-08,-2.5979218776228663e-13,3.4213526456383647e-10,-3.217590638371348e-12,-0.15427275081473837,-0.1292687238493601,10.674428174250949
190,-0.36935034810266565,0.3031599755250869,0.47783433363869066,0.3300000000005432,0.3299999992846563,60.00000001845635,-5.431766147978578e-13,7.15343728696638e-10,-1.845635170553356e-08,-2.715883073989289e-13,3.57671864348319e-10,-3.2212410516763158e-12,-0.07969868271602634,-0.19802364599557992,10.674428174631384
191,-0.38207599715324086,0.2878864180038884,0.4783938307208329,0.3300000000005679,0.3299999992521737,60.00000001847688,-5.678790770957676e-13,7.478263008842134e-10,-1.8476885366557088e-08,-2.839395385478838e-13,3.739131504421067e-10,-3.2248248515998056e-12,-0.0940700961365723,-0.1917516877418759,10.674428174577141
192,-0.39250937816756265,0.27062672507105867,0.47676245266607675,0.3300000000005937,0.32999999921821715,60.00000001849721,-5.936917624183025e-13,7.817828606704325e-10,-1.8497215472081004e-08,-2.9684588120915123e-13,3.9089143033521623e-10,-3.228373124386508e-12,-0.050847555963937904,-0.21894008893280825,10.674428174191458
193,-0.4006470796883617,0.25122437789099067,0.4728972092426934,0.33000000000062063,0.32999999918272,60.00000001851722,-6.206146707654625e-13,8.172800214367726e-10,-1.8517227522136774e-08,-3.1030733538273125e-13,4.086400107183863e-10,-3.2318658860219786e-12,-0.0278111603591068,-0.24401873756932724,10.674428174783573
194,-0.40521922995364146,0.23039662121233484,0.4661386353760888,0.33000000000064883,0.3299999991456124,60.000000018536916,-6.488143355909415e-13,8.543876162114827e-10,-1.8536921516724393e-08,-3.2440716779547074e-13,4.2719380810574137e-10,-3.235303136506218e-12,0.03747469330929663,-0.24153712175336725,10.674428174906861
195,-0.4073287558089617,0.20851883778708658,0.45759897401650074,0.33000000000067825,0.3299999991068218,60.000000018556086,-6.782352457435081e-13,8.931781980692222e-10,-1.8556093900344255e-08,-3.3911762287175407e-13,4.465890990346111e-10,-3.238649348702438e-12,0.036365977679159084,-0.24327845833939618,10.674428174641577
196,-0.40792485540222306,0.18579684013965792,0.44824452418385013,0.33000000000070906,0.32999999906627125,60.000000018574895,-7.090439346768562e-13,9.337287609767486e-10,-1.857489733962107e-08,-3.545219673384281e-13,4.668643804883743e-10,-3.2419311679632302e-12,0.029352283515407,-0.24691830832491532,10.674428174986557
197,-0.40578890689788977,0.1630872046505459,0.43733519556755696,0.33000000000074126,0.3299999990238804,60.00000001859353,-7.412404023909858e-13,9.761196295698937e-10,-1.8593535390054445e-08,-3.706202011954929e-13,4.880598147849469e-10,-3.245184121425382e-12,0.08510727398715418,-0.22680790453016972,10.674428175599749
198,-0.40281485620079116,0.14066482961525315,0.4266689614522625,0.33000000000077495,0.3299999989795663,60.00000001861175,-7.749356711883593e-13,1.020433737508597e-09,-1.8611753607269868e-08,-3.8746783559417963e-13,5.102168687542985e-10,-3.2483638001679083e-12,0.049296224802144045,-0.21752100643026243,10.674428175931505
199,-0.39423965367529484,0.11767266161731733,0.4114264938261999,0.33000000000081015,0.3299999989332406,60.000000018629876,-8.101297410689767e-13,1.0667594030344674e-09,-1.862988276895421e-08,-4.0506487053448836e-13,5.333797015172337e-10,-3.25152793578809e-12,0.2164455679174304,-0.24321684910745245,10.67442817610944
200,-0.38597735691696616,0.09464515894492438,0.39741190994271564,0.33000000000084695,0.32999999888481446,60.00000001864716,-8.469336343353007e-13,1.1151855550117773e-09,-1.864715954198392e-08,-4.2346681716765033e-13,5.575927775058886e-10,-3.254543301522972e-12,0.07532183301599321,-0.23109950246103148,10.674428176353736
201,-0.38073782986759014,0.07235537484708295,0.38755205503460294,0.3300000000008854,0.3299999988341895,60.00000001866454,-8.854028621385623e-13,1.1658105036893573e-09,-1.8664538092763436e-08,-4.4270143106928117e-13,5.829052518446787e-10,-3.2575764308262478e-12,-0.018136022715125495,-0.2056844075720067,10.674428177065437
202,-0.3764848210170839,0.05045339299226159,0.379850451257725,0.33000000000092566,0.3299999987812646,60.00000001868236,-9.256484467812243e-13,1.2187353903847509e-09,-1.868236192119836e-08,-4.628242233906121e-13,6.093676951923754e-10,-3.2606872757412475e-12,0.019511330531423093,-0.20997109954420196,10.67442817681896
203,-0.37436283644830076,0.029167822989857827,0.3754973970769769,0.3300000000009677,0.3299999987259365,60.00000001870036,-9.676703882632864e-13,1.2740635213503992e-09,-1.8700363860695442e-08,-4.838351941316432e-13,6.370317606751996e-10,-3.2638292069009366e-12,-0.028504054219021864,-0.198472756800762,10.6744281768708
204,-0.37384683282794356,0.008127645016408938,0.3739351722277501,0.3300000000010116,0.3299999986680954,60.0000000187187,-1.0115797088872114e-12,1.3319046421322867e-09,-1.8718709300098122e-08,-5.057898544436057e-13,6.659523210661433e-10,-3.2670310901039556e-12,-0.0323128525930117,-0.2046759657253368,10.674428177225513
205,-0.37445319372006014,-0.012681546542470409,0.37466787413636327,0.3300000000010575,0.3299999986076276,60.00000001873729,-1.0574874309554616e-12,1.3923724395681347e-09,-1.8737296461656596e-08,-5.287437154777308e-13,6.961862197840674e-10,-3.2702751617819104e-12,-0.03225211421219973,-0.2027022325819683,10.674428177495072
206,-0.3760597552315746,-0.033314584906034096,0.37753251657611314,0.33000000000110546,0.32999999854441403,60.0000000187561,-1.1054490656192684e-12,1.4555859850773345e-09,-1.8756099900933407e-08,-5.527245328096342e-13,7.277929925386672e-10,-3.2735569810427025e-12,-0.03940362956773796,-0.20222014241140243,10.674428178191155
207,-0.37748722613368724,-0.05378573219576286,0.3812997651218,0.3300000000011557,0.32999999847833017,60.00000001877504,-1.1556866574835567e-12,1.521669845683249e-09,-1.8775043284616204e-08,-5.778433287417784e-13,7.608349228416245e-10,-3.276863225210036e-12,-0.010095928135073018,-0.20093401450760554,10.674428178727673
208,-0.37723920567300845,-0.07399320215073858,0.38442738229907925,0.3300000000012081,0.32999999840924626,60.000000018794,-1.208089184245864e-12,1.5907537509463054e-09,-1.8793999390517727e-08,-6.04044592122932e-13,7.953768754731527e-10,-3.280171689823419e-12,0.04157500307189135,-0.19592222840532358,10.674428179367494
209,-0.3763171446383957,-0.09409393074099415,0.3879023861116173,0.33000000000126295,0.32999999833702687,60.0000000188127,-1.2629342016623468e-12,1.6629731480755083e-09,-1.8812701052044734e-08,-6.314671008311734e-13,8.314865740377542e-10,-3.283435745515817e-12,0.024948223737903962,-0.19851665405888672,10.674428179265362
210,-0.37413977798130976,-0.11396585041868568,0.39111224543544787,0.33000000000132035,0.32999999826152904,60.00000001883132,-1.3203327320354674e-12,1.738470978285278e-09,-1.8831326380259384e-08,-6.601663660177337e-13,8.69235489142639e-10,-3.2866864785319194e-12,0.05106413109519822,-0.19338032215022838,10.674428180069517
211,-0.3700806213990186,-0.13332212797793666,0.3933630081027562,0.33000000000138024,0.3299999981826043,60.00000001884978,-1.3802292642139946e-12,1.8173957339051583e-09,-1.8849786319630597e-08,-6.901146321069973e-13,9.086978669525791e-10,-3.2899083457493817e-12,0.08449999741097781,-0.18153112616204814,10.674428180958651
212,-0.36604237554098057,-0.152818772274492,0.39666181799004463,0.33000000000144286,0.3299999981000972,60.000000018867986,-1.4428458428028534e-12,1.8999027906474453e-09,-1.8867991814627294e-08,-7.214229214014267e-13,9.499513953237226e-10,-3.2930858040458588e-12,0.03989454168111495,-0.19824166683579048,10.674428180962002
213,-0.3609161705431499,-0.17204489723997426,0.39982487269534067,0.3300000000015084,0.3299999980138444,60.00000001888619,-1.508404512406969e-12,1.986155628852515e-09,-1.888619730962399e-08,-7.542022562034845e-13,9.930778144262575e-10,-3.2962632623423363e-12,0.07664776324008385,-0.18594913192959697,10.674428181268715
214,-0.3555454502180258,-0.1912453867801426,0.4037169368944348,0.3300000000015768,0.32999999792367624,60.00000001890428,-1.5767942507238786e-12,2.076323779576228e-09,-1.8904288304652156e-08,-7.883971253619393e-13,1.038161889788114e-09,-3.29942073662437e-12,0.05941256088804779,-0.1914067354775028,10.67442818154468
215,-0.3498614952743552,-0.2104860703445275,0.408298238649996,0.3300000000016484,0.3299999978294145,60.00000001892232,-1.6484036358122012e-12,2.1705854891251875e-09,-1.892232841080542e-08,-8.242018179061006e-13,1.0852927445625937e-09,-3.302569329122207e-12,0.06414835720274906,-0.19334469620870698,10.674428181974525
216,-0.3425738563145357,-0.22895968523066842,0.4120429401059299,0.33000000000172336,0.3299999977308735,60.00000001894034,-1.7233436899743992e-12,2.2691264978114134e-09,-1.8940343072521227e-08,-8.616718449871996e-13,1.1345632489057067e-09,-3.3057134807279455e-12,0.11029568330826212,-0.16683787970221553,10.67442818286363
217,-0.3341199025389949,-0.24686946436072765,0.41542826300869323,0.3300000000018015,0.32999999762785964,60.00000001895816,-1.8015033909080103e-12,2.372140373019249e-09,-1.8958166900956147e-08,-9.007516954540051e-13,1.1860701865096246e-09,-3.3088243256429452e-12,0.11175355012216436,-0.16594162365852258,10.67442818358157
218,-0.32514499229989385,-0.26477135644456007,0.41931269621988587,0.33000000000188334,0.3299999975201694,60.0000000189758,-1.8833268278228843e-12,2.4798306186291086e-09,-1.897579989611018e-08,-9.416634139114421e-13,1.2399153093145543e-09,-3.311901863867206e-12,0.10190475320734674,-0.1788348897595182,10.674428183965556
219,-0.31553056738940516,-0.2822993734329977,0.4233821857349965,0.3300000000019689,0.32999999740759034,60.000000018993376,-1.9688695118702526e-12,2.5924096758167536e-09,-1.8993382002389314e-08,-9.844347559351263e-13,1.2962048379083768e-09,-3.31497052030727e-12,0.11106625810385823,-0.1665564176583318,10.674428185859574
220,-0.3061021135930204,-0.29995292516987,0.42856768574412607,0.33000000000205826,0.32999999728990054,60.0000000190109,-2.0582424653525777e-12,2.710099478164807e-09,-1.9010900497574813e-08,-1.0291212326762889e-12,1.3550497390824034e-09,-3.3180280745170875e-12,0.08994521196803001,-0.17946466149868612,10.674428185585663
221,-0.29531640210656246,-0.316711764191909,0.43303362332585243,0.33000000000215174,0.3299999971668675,60.00000001902843,-2.151723244026016e-12,2.833132506374625e-09,-1.902843171497904e-08,-1.075861622013008e-12,1.4165662531873124e-09,-3.3210878491729546e-12,0.1395264609661916,-0.14671176020746632,10.6744281864292
222,-0.28340044806464154,-0.332558626477443,0.4369336952076402,0.3300000000022494,0.3299999970382495,60.00000001904581,-2.2493673590417984e-12,2.9617505115098197e-09,-1.9045810265758555e-08,-1.1246836795208992e-12,1.4808752557549099e-09,-3.3241209784762305e-12,0.1455318667132516,-0.1371891656700856,10.674428187764839
223,-0.2698103132898055,-0.34660752928221944,0.43924296751646186,0.3300000000023515,0.32999999690379284,60.000000019063016,-2.351507877307313e-12,3.0962071795315182e-09,-1.9063023427694636e-08,-1.1757539386536564e-12,1.5481035897657591e-09,-3.3271252419808663e-12,0.17496556484959405,-0.0985366401633221,10.674428187639595
224,-0.25551715571361605,-0.36007084173215925,0.4415201330966482,0.33000000000245827,0.3299999967632326,60.00000001907999,-2.4582558211250216e-12,3.236767409653396e-09,-1.9079994867474927e-08,-1.2291279105625108e-12,1.618383704826698e-09,-3.3300873170105663e-12,0.15933544112670014,-0.12096934955309245,10.674428187564429
225,-0.24168213954887552,-0.3743547121640041,0.4455914127273062,0.3300000000025699,0.32999999661629137,60.00000001909689,-2.569888746251081e-12,3.383708646609307e-09,-1.909688997394286e-08,-1.2849443731255406e-12,1.6918543233046535e-09,-3.3330360693639704e-12,0.12766019538018142,-0.1619850572294019,10.674428189772781
226,-0.22678623429373046,-0.38732923447580675,0.44883842520972433,0.33000000000268653,0.32999999646267875,60.000000019113855,-2.6865176749879538e-12,3.5373212692313416e-09,-1.9113861413723152e-08,-1.3432588374939769e-12,1.7686606346156708e-09,-3.3359981443936704e-12,0.1737131313274394,-0.09919376698360632,10.674428190657444
227,-0.21169628127588971,-0.400202837651996,0.4527445491342226,0.3300000000028085,0.32999999630209276,60.0000000191307,-2.8084756742430272e-12,3.697907258182198e-09,-1.913070563131618e-08,-1.4042378371215136e-12,1.848953629091099e-09,-3.3389380149628777e-12,0.15542731130786896,-0.12638125193079125,10.67442819195931
228,-0.19563750797280288,-0.4116611928598503,0.4557839095806295,0.33000000000293594,0.3299999961342163,60.00000001914751,-2.9359292774699952e-12,3.8657836931577094e-09,-1.9147511682253034e-08,-1.4679646387349976e-12,1.9328918465788547e-09,-3.3418712241939376e-12,0.1831935396864896,-0.08156109948397601,10.67442819207866
229,-0.18030455579075275,-0.42416843985605507,0.46089977024166595,0.3300000000030693,0.32999999595871876,60.00000001916421,-3.0692670627274765e-12,4.04128125408576e-09,-1.916421595544008e-08,-1.5346335313637383e-12,2.02064062704288e-09,-3.344786669856603e-12,0.13639369566288703,-0.14954661169007888,10.674428193773448
230,-0.1652221186925659,-0.43716004475008613,0.4673406179984334,0.3300000000032086,0.3299999957752533,60.000000019181016,-3.2086000523179337e-12,4.224746719128092e-09,-1.9181022006376932e-08,-1.6043000261589668e-12,2.112373359564046e-09,-3.347719879087663e-12,0.14497901902496124,-0.14121773322278225,10.674428194892663
231,-0.1495890013733098,-0.44948056173930384,0.47371895118661256,0.3300000000033543,0.3299999955834585,60.00000001919791,-3.354261313148754e-12,4.416541521390371e-09,-1.9197917112844867e-08,-1.677130656574377e-12,2.2082707606951857e-09,-3.350668631441067e-12,0.16918037835073027,-0.1075464521130876,10.67442819577184
232,-0.13311041849527191,-0.4604842525372163,0.47933717813950677,0.3300000000035066,0.3299999953829565,60.0000000192147,-3.5065839121273257e-12,4.61704352527903e-09,-1.9214710441562994e-08,-1.7532919560636628e-12,2.308521762639515e-09,-3.3535996202260777e-12,0.18451335848516565,-0.07931096351525772,10.674428196684236
233,-0.11397206473461068,-0.46632993750465196,0.4800554573723362,0.33000000000366575,0.3299999951733522,60.00000001923141,-3.665734382707342e-12,4.82664780365738e-09,-1.9231414714750043e-08,-1.832867191353671e-12,2.41332390182869e-09,-3.356515065888743e-12,0.25344485820098744,0.06189661970337085,10.67442819859226
234,-0.09219371285980348,-0.4673187284843087,0.47632601722251844,0.3300000000038322,0.3299999949542333,60.00000001924772,-3.832156814098653e-12,5.045766693356768e-09,-1.9247724599156586e-08,-1.9160784070493264e-12,2.522883346678384e-09,-3.3593616777238824e-12,0.2793834747446242,0.10343961658484066,10.674428199615685
235,-0.06888063693889651,-0.4650930669683016,0.47016603778568394,0.33000000000400614,0.3299999947251677,60.00000001926367,-4.006128762057415e-12,5.2748322931783775e-09,-1.9263678261438807e-08,-2.0030643810287074e-12,2.6374161465891888e-09,-3.362146117069642e-12,0.26894098695121893,0.09726050672546002,10.6744282008337
236,-0.04525735942111488,-0.4610075317398916,0.4632236748080555,0.330000000004188,0.32999999448570344,60.0000000192794,-4.1879832934910155e-12,5.514296574915534e-09,-1.9279402923783965e-08,-2.0939916467455078e-12,2.757148287457767e-09,-3.3648905883865156e-12,0.24347081243806293,0.08425240557341655,10.674428201864636
237,-0.022302461859091047,-0.45837118925075826,0.45891344166425396,0.3300000000043781,0.3299999942353675,60.00000001929506,-4.3781089864580736e-12,5.764632493576727e-09,-1.929506397503549e-08,-2.1890544932290368e-12,2.8823162467883634e-09,-3.3676239574731426e-12,0.21395344331908012,-0.007451072358445915,10.674428203894353
