# generated_by: experiments/mc_sweep_separatrix.py
# git_commit: ad76bbf
# date: 2026-07-03 05:50 UTC
# trials_per_cell: 1000  steps: 500  controller: separatrix_logic_c_step
# start_box: (-0.8, 0.8, -0.4, 0.4)  band_x: 0.05  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y
0.001,0.01,4217195,0.492554,-0.382175,0.220537,-1,72,0,0,0,-1,0,0.882814,0.986701,2.56894e-10,1.0846,1.00395,-0.217647
0.001,0.01,4225114,0.787326,0.275986,3.34563,-1,112,0,0,0,105,0,0.281927,0.542569,4.40079e-10,1.62541,0.0250101,0.522012
0.001,0.01,4233033,-0.71669,-0.0871399,2.13741,-1,37,0,0,0,-1,0,0.888181,0.988602,8.7127e-11,0.574406,-1.00553,0.255584
0.001,0.01,4240952,-0.6852,0.157764,4.96971,-1,74,0,0,0,72,0,0.327561,0.582084,2.56894e-10,1.13469,-0.0570128,0.521066
0.001,0.01,4248871,-0.424714,0.393513,5.24475,35,216,0,1,0,32,0,0.168947,0.671268,1.61908e-09,3.1275,-0.753277,-0.526433
0.001,0.01,4256790,-0.0702859,-0.10543,5.39427,3,34,1,1,1,0,0,0.0116474,0.0327316,7.62867e-11,0.509763,-0.00798435,-0.441046
0.001,0.01,4264709,0.695996,-0.326587,1.68192,-1,40,0,0,0,-1,0,0.877882,0.992794,8.71268e-11,0.618269,1.00365,-0.175488
0.001,0.01,4272628,-0.557967,-0.236907,1.99487,-1,62,0,0,0,-1,0,0.857616,0.985242,2.08069e-10,0.96223,-1.00492,-0.297089
0.001,0.01,4280547,0.0633387,-0.274337,2.35944,-1,84,0,0,0,0,0,0.454264,0.697368,2.6829e-10,1.21969,0.725643,-0.520472
0.001,0.01,4288466,0.0761328,0.0836927,3.81826,4,51,1,1,1,1,0,0.00734473,0.0270605,1.63774e-10,0.719372,-0.00739861,-0.44661
0.001,0.01,4296385,-0.699293,0.0770248,1.0883,113,195,1,1,1,111,0,0.0186096,0.0440094,1.42194e-09,2.87244,-0.0433718,-0.468017
0.001,0.01,4304304,0.777774,0.290171,0.400707,-1,60,0,0,0,-1,0,0.599377,0.771166,1.50392e-10,0.857305,0.344494,0.522589
0.001,0.01,4312223,-0.00156536,-0.0949448,3.75751,0,37,1,1,1,0,0,0.0133781,0.0379675,8.71267e-11,0.532681,0.0205232,-0.447984
0.001,0.01,4320142,0.410883,-0.0115261,5.37099,-1,56,0,0,0,-1,0,0.513523,0.725686,1.51047e-10,0.907862,0.752403,-0.522941
0.001,0.01,4328061,-0.0678145,0.163499,5.88607,8,83,0,1,0,5,0,0.0616173,0.184157,2.76657e-10,1.22026,-0.217385,-0.520644
0.001,0.01,4335980,0.798425,0.0187353,2.7506,181,273,0,1,0,148,0,0.0757259,0.285525,8.49544e-08,4.01694,-0.33323,-0.520787
0.001,0.01,4343899,0.327963,-0.269748,5.17904,-1,65,0,0,0,-1,0,0.578588,0.80132,2.0807e-10,0.958517,0.827461,-0.521788
0.001,0.01,4351818,0.557796,0.238694,1.24802,-1,59,0,0,0,50,0,0.247037,0.492443,1.63774e-10,0.89098,0.0187575,0.521908
0.001,0.01,4359737,-0.447187,-0.266653,6.25408,-1,89,0,0,0,-1,0,0.943378,0.978227,2.96767e-10,1.38666,-1.00373,-0.133186
0.001,0.01,4367656,0.684609,0.373501,1.41284,82,265,0,1,0,71,0,0.248755,0.844863,2.52412e-08,3.82105,0.895675,-0.520005
0.001,0.01,4375575,0.11517,-0.314521,1.61332,-1,122,0,0,0,-1,0,0.851259,0.987698,5.55336e-10,1.79333,1.00104,-0.307201
0.001,0.01,4383494,-0.463495,0.341591,5.3739,37,57,0,1,0,35,0,0.0168082,0.0354393,1.63774e-10,0.839691,-0.00281314,0.523447
0.001,0.01,4391413,0.144866,0.0243983,0.0293326,9,50,1,1,1,8,0,0.0180249,0.0364537,1.23587e-10,0.755647,0.020665,-0.444032
0.001,0.01,4399332,0.759258,0.204576,0.437705,-1,53,0,0,0,-1,0,0.579363,0.735225,1.63774e-10,0.78251,0.319684,0.521576
0.001,0.01,4407251,-0.178271,0.0770774,4.84754,18,119,0,1,0,16,0,0.261551,0.633841,4.83474e-10,1.70684,-0.688732,-0.524149
0.001,0.01,4415170,-0.212084,0.0392045,6.04492,20,76,0,1,0,18,0,0.0586801,0.162944,2.25045e-10,1.13592,-0.173713,-0.521447
0.001,0.01,4423089,0.66771,0.102658,4.79738,93,205,0,1,0,89,0,0.0229277,0.0999888,1.50898e-09,2.9893,0.123724,-0.521853
0.001,0.01,4557712,-0.779887,0.387803,3.87414,-1,55,0,0,0,-1,0,0.586372,0.775154,1.51349e-10,0.786798,-0.320854,0.522991
0.001,0.01,4565631,-0.568896,-0.101227,4.94339,-1,105,0,0,0,-1,0,0.776613,0.9252,3.80815e-10,1.60341,-0.552488,0.522069
0.001,0.01,4573550,0.0274746,-0.24911,5.25926,0,27,1,1,1,0,0,0.0127921,0.0283981,5.40499e-11,0.405438,0.0270183,-0.449213
0.001,0.01,4581469,0.673385,0.397039,1.83661,-1,43,0,0,0,-1,0,0.498395,0.667344,1.23587e-10,0.607255,0.276891,0.520851
0.001,0.01,4589388,0.0115001,0.227284,0.269184,0,66,1,1,1,0,0,0.0100637,0.0192675,2.08068e-10,0.939389,0.0176486,-0.446827
0.001,0.01,4597307,-0.429749,0.0644185,5.79773,-1,110,0,0,0,-1,0,0.828791,0.989449,4.3537e-10,1.66086,-1.00057,-0.410745
0.001,0.01,4605226,0.362252,-0.239079,1.69546,-1,38,0,0,0,-1,0,0.439624,0.589942,8.71267e-11,0.592579,0.6135,-0.521123
0.001,0.01,4613145,0.0591134,-0.389706,4.2933,-1,39,0,0,0,0,0,0.150274,0.216819,7.28688e-11,0.586657,0.233057,-0.520294
0.001,0.01,4621064,0.764372,-0.180879,5.07134,-1,30,0,0,0,-1,0,0.867408,0.994132,4.7292e-11,0.460768,1.00416,0.0531729
0.001,0.01,4628983,-0.725142,-0.395016,4.82868,-1,41,0,0,0,-1,0,0.885685,0.990683,1.23586e-10,0.627584,-1.00222,-0.180321
0.001,0.01,4636902,-0.41542,0.223896,6.1736,49,123,0,1,0,47,0,0.0547421,0.181999,5.8689e-10,1.79097,-0.221411,-0.520363
0.001,0.01,4644821,0.588179,0.0614452,1.00641,87,291,0,1,0,85,0,0.206006,0.817515,1.86537e-07,4.30826,0.900193,-0.526231
0.001,0.01,4652740,0.0373164,0.125557,1.74599,0,157,0,1,0,0,0,0.332241,0.887145,8.07139e-10,2.27095,0.911057,-0.523252
0.001,0.01,4660659,-0.698955,0.0658495,2.17171,124,207,1,1,1,114,0,0.0122316,0.0279327,1.62537e-09,3.03336,-0.0151168,-0.445598
0.001,0.01,4668578,0.638973,-0.281065,5.23727,-1,48,0,0,0,-1,0,0.85138,0.990172,1.23587e-10,0.735309,1.00066,-0.0819198
0.001,0.01,4676497,-0.459462,-0.146122,0.444907,-1,68,0,0,0,-1,0,0.804569,0.990203,1.82266e-10,1.07146,-1.00097,-0.0126514
0.001,0.01,4431008,0.483815,0.290324,6.07354,-1,31,0,0,0,-1,0,0.339431,0.473667,8.71266e-11,0.501303,0.179932,0.525233
0.001,0.01,4438927,0.381209,-0.340938,3.34951,-1,62,0,0,0,-1,0,0.769896,0.986041,2.08068e-10,0.908596,1.01146,-0.504216
0.001,0.01,4446846,-0.465439,0.167682,0.523477,60,225,0,1,0,57,0,0.296272,0.869696,1.93354e-09,3.31157,-0.962429,-0.527132
0.001,0.01,4454765,-0.165588,-0.28197,3.36013,-1,75,0,0,0,-1,0,0.520184,0.748537,2.40883e-10,1.09299,-0.775256,-0.522362
0.001,0.01,4462684,-0.755948,0.199165,2.98346,78,223,0,1,0,75,0,0.0681711,0.284643,1.76896e-09,3.28121,-0.33465,-0.522125
0.001,0.01,4470603,-0.0944522,-0.153581,5.68924,-1,46,0,0,0,-1,0,0.134074,0.224027,1.23587e-10,0.723476,-0.219618,-0.523986
0.001,0.01,4478522,0.543722,-0.0128903,2.17432,87,149,0,1,0,85,0,0.113218,0.267265,6.44504e-10,2.32013,-0.28362,-0.520267
0.001,0.01,4486441,0.056276,-0.141772,0.297503,1,31,1,1,1,0,0,0.013486,0.0430763,8.71267e-11,0.466421,0.0067778,-0.448093
0.001,0.01,4494360,-0.406649,0.0920639,2.62526,41,97,0,1,0,37,0,0.124406,0.210306,3.24076e-10,1.49378,-0.227045,-0.521326
0.001,0.01,4502279,-0.675832,-0.352886,5.75152,-1,37,0,0,0,-1,0,0.847807,0.987961,8.71266e-11,0.540964,-1.00327,-0.369215
0.001,0.01,4510198,-0.269461,0.229249,4.73391,21,68,1,1,1,20,0,0.00708816,0.0206597,2.08069e-10,1.01576,-0.0047479,-0.448715
0.001,0.01,4518117,-0.195016,0.190551,3.22671,16,101,0,1,0,14,0,0.029057,0.0964442,3.95075e-10,1.4512,-0.102135,-0.520804
0.001,0.01,4526036,0.125835,-0.0340194,1.7918,8,77,0,1,0,6,0,0.0934358,0.249804,2.56888e-10,1.18125,-0.288058,-0.524066
0.001,0.01,4533955,-0.414096,-0.304721,0.571042,-1,29,0,0,0,-1,0,0.546734,0.687607,5.40499e-11,0.44961,-0.705865,-0.520514
0.001,0.01,4541874,0.694927,0.295406,5.08671,62,194,1,1,1,60,0,0.0133994,0.0349833,1.22055e-09,2.85082,-0.0333663,-0.452941
0.001,0.01,4549793,0.512666,-0.0483819,5.40963,-1,132,0,0,0,-1,0,0.494067,0.720187,5.3004e-10,1.99377,0.216891,0.522563
0.001,0.01,4684416,-0.0857007,0.0584418,0.376071,5,63,1,1,1,2,0,0.0164752,0.0366081,1.82523e-10,0.916228,-0.0258666,-0.456867
0.001,0.01,4692335,0.616538,0.144,2.74078,68,267,0,1,0,67,0,0.164097,0.647776,1.12824e-08,3.90294,0.767374,-0.522866
0.001,0.01,4700254,0.16557,-0.10178,0.786464,12,65,0,1,0,10,0,0.0902564,0.220638,1.93316e-10,1.02078,0.231109,-0.520299
0.001,0.01,4708173,-0.162888,0.242815,2.57736,26,91,1,1,1,23,0,0.0228348,0.0524521,3.70026e-10,1.31101,0.0486547,-0.47192
0.001,0.01,4716092,0.754123,0.282765,2.29383,-1,56,0,0,0,-1,0,0.485018,0.689809,1.63775e-10,0.810466,0.231044,0.521528
0.001,0.01,4724011,0.623641,0.0905139,0.157842,71,248,0,1,0,65,0,0.294406,0.91207,2.40399e-08,3.6621,-1.0014,-0.483439
0.001,0.01,4731930,0.422212,0.394646,6.19447,-1,20,0,0,0,-1,0,0.326065,0.411049,2.4138e-11,0.309182,0.233994,0.521201
0.001,0.01,4739849,-0.0232283,0.399344,3.74126,0,105,1,1,1,0,0,0.0239617,0.0494346,3.66168e-10,1.4787,-0.0132006,-0.441831
0.001,0.01,4747768,-0.174075,-0.364123,0.493414,-1,110,0,0,0,-1,0,0.91956,0.991621,3.56218e-10,1.57465,-1.00406,-0.390382
0.001,0.01,4755687,0.0384885,0.225012,4.50669,0,69,1,1,1,0,0,0.0122804,0.0335065,2.08069e-10,0.96941,-0.0348798,-0.458913
0.001,0.01,4763606,-0.109338,-0.153672,5.79634,-1,172,0,0,0,10,0,0.955974,0.998558,9.02525e-10,2.5214,-1.00204,-0.163857
0.001,0.01,4771525,0.41052,0.144058,4.07019,37,90,1,1,1,36,0,0.00692583,0.0211665,2.95694e-10,1.36639,0.00299692,-0.442901
0.001,0.01,4779444,0.158991,-0.361728,4.47357,-1,43,0,0,0,-1,0,0.240558,0.329734,1.04065e-10,0.652801,0.338392,-0.523429
0.001,0.01,4787363,-0.197608,0.149884,5.68731,22,68,1,1,1,20,0,0.0207448,0.055094,1.98085e-10,1.01877,0.0524465,-0.472213
0.001,0.01,4795282,0.758203,-0.204964,5.91409,-1,27,0,0,0,-1,0,0.874489,0.991095,5.40501e-11,0.425923,1.00143,0.0199441
0.001,0.01,4803201,0.634696,0.267644,6.07572,64,301,0,1,0,62,0,0.244549,0.889012,8.94868e-08,4.44939,-0.980672,-0.526596
0.001,0.01,4811120,-0.117379,-0.251044,5.30565,14,29,1,1,1,11,0,0.0193167,0.0423971,5.40499e-11,0.46807,0.024945,-0.45238
0.001,0.01,4819039,0.530537,0.0951802,1.11451,64,315,0,1,0,61,0,0.258111,0.957082,1.06485e-07,4.66519,-1.00829,-0.35912
0.001,0.01,4826958,-0.439251,-0.10037,1.38253,-1,122,0,0,0,-1,0,0.9611,0.99456,4.82745e-10,1.90795,-1.00282,-0.285011
0.001,0.01,4834877,-0.78269,-0.144612,6.07084,-1,22,0,0,0,-1,0,0.900962,0.997201,5.40497e-11,0.346084,-1.00261,0.0182337
0.001,0.01,4842796,-0.0144026,-0.0569845,0.494249,0,45,1,1,1,0,0,0.014792,0.0262811,1.11452e-10,0.651212,0.0170208,-0.444274
0.001,0.01,4850715,-0.689413,0.155442,5.98708,82,289,0,1,0,81,0,0.181205,0.691776,1.3311e-07,4.20804,-0.783869,-0.523042
0.001,0.01,4858634,0.0573413,-0.396554,4.19617,-1,146,0,0,0,0,0,0.943037,0.989148,6.62233e-10,2.17612,1.00722,-0.0877481
0.001,0.01,4866553,0.0952871,0.261609,4.07605,15,158,0,1,0,11,0,0.241058,0.726567,8.41602e-10,2.2572,0.801228,-0.521141
0.001,0.01,4874472,-0.0630308,-0.344094,4.19054,-1,41,0,0,0,0,0,0.107562,0.18588,1.23587e-10,0.622975,-0.196297,-0.520045
0.001,0.01,4882391,-0.201574,-0.0836071,1.54159,-1,108,0,0,0,-1,0,0.604731,0.848197,3.92755e-10,1.59073,-0.858198,-0.520618
0.001,0.01,4890310,0.477445,0.107292,1.05759,-1,127,0,0,0,-1,0,0.759038,0.979294,5.64305e-10,1.92066,1.00099,-0.439971
0.001,0.01,4898229,-0.515827,-0.184789,3.49935,-1,49,0,0,0,-1,0,0.765621,0.984928,1.23587e-10,0.794226,-1.003,-0.0265066
0.001,0.01,4906148,-0.335103,-0.0181691,1.12522,-1,77,0,0,0,-1,0,0.485748,0.714125,2.40746e-10,1.17151,-0.737151,-0.521676
0.001,0.01,4914067,0.0467466,0.358921,1.32099,0,116,0,1,0,0,0,0.084188,0.272986,4.33474e-10,1.69259,0.329776,-0.520241
0.001,0.01,4921986,0.465665,0.159815,3.26147,72,195,0,1,0,54,0,0.220516,0.671196,1.26578e-09,2.84717,0.736225,-0.521019
0.001,0.01,4929905,-0.768603,0.210415,1.47794,77,209,0,1,0,75,0,0.03156,0.12553,1.43346e-09,3.05188,-0.170818,-0.526564
0.001,0.01,4937824,-0.182287,-0.0145321,1.51449,14,92,0,1,0,11,0,0.129196,0.364256,3.50259e-10,1.39296,-0.409551,-0.521979
0.001,0.01,4945743,-0.308526,-0.0216837,2.03053,-1,163,0,0,0,-1,0,0.911251,0.987943,8.23945e-10,2.41779,-1.00607,-0.407773
0.001,0.01,4953662,0.293436,0.193509,5.52408,24,155,0,1,0,23,0,0.216434,0.636239,7.76046e-10,2.28325,0.715029,-0.521176
0.001,0.01,4961581,0.268191,-0.248818,2.84528,-1,54,0,0,0,-1,0,0.470715,0.712183,1.63773e-10,0.792518,0.744522,-0.521311
0.001,0.01,4969500,0.0697305,0.19612,5.83332,6,77,1,1,1,0,0,0.0128792,0.0332164,2.31629e-10,1.08928,0.0191163,-0.444965
0.001,0.01,4977419,-0.716107,-0.339412,4.15146,-1,53,0,0,0,-1,0,0.891351,0.98958,1.38776e-10,0.828067,-1.00498,-0.146769
0.001,0.01,4985338,-0.778684,0.0224088,2.11788,-1,63,0,0,0,-1,0,0.929838,0.958287,1.78402e-10,0.957851,-0.898487,0.521561
0.001,0.01,4993257,-0.203041,0.292242,4.42111,27,126,0,1,0,24,0,0.114292,0.315056,5.27376e-10,1.83068,-0.334862,-0.521494
0.001,0.01,5001176,0.693105,-0.3499,5.93506,-1,55,0,0,0,-1,0,0.914813,0.999551,1.63773e-10,0.786781,1.0018,0.048864
0.001,0.01,5009095,0.0987081,0.0456051,2.14104,5,96,0,1,0,3,0,0.0880987,0.26474,3.50248e-10,1.40466,0.296641,-0.523995
0.001,0.01,5017014,-0.270457,-0.35795,4.15522,-1,85,0,0,0,-1,0,0.826086,0.991299,2.81615e-10,1.26054,-1.00066,-0.440339
0.001,0.01,5024933,0.55063,-0.0304077,4.04369,-1,97,0,0,0,96,0,0.31492,0.568789,3.70027e-10,1.51356,0.056119,0.521484
0.001,0.01,5032852,0.400094,-0.105401,3.99213,-1,124,0,0,0,-1,0,0.95392,0.988431,5.35324e-10,1.87255,1.00189,0.0198048
0.001,0.01,5040771,0.690326,-0.00205451,3.28505,-1,82,0,0,0,-1,0,0.451474,0.671193,3.01239e-10,1.2527,0.224671,0.520146
0.001,0.01,5048690,-0.736802,-0.305763,6.19113,-1,52,0,0,0,-1,0,0.905521,0.999065,1.63774e-10,0.746418,-1.00009,0.0209186
0.001,0.01,5056609,-0.584487,0.323253,2.38916,-1,29,0,0,0,-1,0,0.442452,0.572059,5.40501e-11,0.442929,-0.280353,0.52014
0.001,0.01,5064528,-0.203642,-0.149782,3.93186,-1,83,0,0,0,-1,0,0.426164,0.673399,3.10701e-10,1.19129,-0.706884,-0.520634
0.001,0.01,5072447,-0.437443,-0.250781,2.96537,-1,94,0,0,0,-1,0,0.946114,0.992513,3.50253e-10,1.40238,-1.00286,-0.0178145
0.001,0.01,5080366,-0.742417,0.245871,5.57159,-1,59,0,0,0,-1,0,0.550828,0.759706,1.63773e-10,0.857918,-0.320416,0.520252
0.001,0.01,5088285,-0.742243,0.146753,5.44701,-1,102,0,0,0,100,0,0.259502,0.477776,4.13663e-10,1.48291,-0.0590403,0.521917
0.001,0.01,5096204,0.195129,-0.0747795,0.189469,-1,67,0,0,0,-1,0,0.246905,0.396965,2.08067e-10,1.01221,0.417473,-0.522822
0.001,0.01,5104123,-0.590821,-0.179848,0.607871,-1,45,0,0,0,-1,0,0.791,0.986125,1.23587e-10,0.711054,-1.00411,-0.0760548
0.001,0.01,5112042,0.28111,0.0205629,0.935336,-1,117,0,0,0,-1,0,0.563819,0.818173,4.72885e-10,1.73206,0.82628,-0.52637
0.001,0.01,5119961,-0.599536,-0.0699944,5.38372,-1,83,0,0,0,-1,0,0.955574,0.996016,2.92781e-10,1.28383,-1.00021,0.494929
0.001,0.01,5127880,0.0802728,0.207251,1.1196,6,66,1,1,1,3,0,0.0212763,0.0408881,2.00265e-10,0.953473,0.0173776,-0.452385
0.001,0.01,5135799,0.00326554,-0.0477293,1.96054,0,87,0,1,0,0,0,0.0933001,0.305528,2.75416e-10,1.25917,0.34542,-0.520881
0.001,0.01,5143718,-0.0970281,0.0427951,4.40779,6,46,1,1,1,4,0,0.0215034,0.0382339,1.23587e-10,0.681451,-0.0351912,-0.453887
0.001,0.01,5151637,0.734534,-0.125633,1.84843,-1,30,0,0,0,-1,0,0.867099,0.993405,5.40498e-11,0.482865,1.00371,0.172855
0.001,0.01,5159556,0.0516691,0.196926,3.82339,0,203,0,1,0,0,0,0.406406,0.964613,1.40103e-09,2.90614,-1.00057,-0.225693
0.001,0.01,5167475,0.156017,-0.384641,4.67926,-1,80,0,0,0,-1,0,0.624003,0.872423,2.56892e-10,1.1717,0.89514,-0.521437
0.001,0.01,5175394,0.0587722,0.140935,1.40644,2,104,0,1,0,0,0,0.100645,0.325425,3.92618e-10,1.52947,0.364933,-0.520924
0.001,0.01,5183313,-0.791783,-0.355469,1.59657,-1,56,0,0,0,-1,0,0.912699,0.979626,1.12961e-10,0.866921,-1.00783,-0.110298
0.001,0.01,5191232,-0.748735,-0.344169,3.6566,-1,51,0,0,0,-1,0,0.90598,0.995819,1.63773e-10,0.737548,-1.00119,0.00865125
0.001,0.01,5199151,-0.416457,0.354956,3.94593,43,150,1,1,1,39,0,0.0297165,0.0574573,6.77845e-10,2.21869,0.0325024,-0.453998
0.001,0.01,5207070,0.469155,-0.302031,0.0616907,-1,31,0,0,0,-1,0,0.62924,0.768947,8.71268e-11,0.500338,0.774225,-0.521556
0.001,0.01,5214989,0.466784,0.145368,5.68314,-1,138,0,0,0,-1,0,0.534774,0.784528,6.02566e-10,2.03562,0.803284,-0.525168
0.001,0.01,5222908,0.593548,0.191018,0.705095,-1,33,0,0,0,-1,0,0.493981,0.593491,8.71266e-11,0.532497,0.326117,0.524677
0.001,0.01,5230827,-0.607631,-0.384886,5.7408,-1,46,0,0,0,-1,0,0.82874,0.994595,1.23587e-10,0.687027,-1.00073,-0.34897
0.001,0.01,5238746,0.795433,0.190099,5.1096,97,212,0,1,0,95,0,0.0250276,0.0852096,2.03043e-09,3.02616,-0.0922057,-0.529541
0.001,0.01,5246665,0.653108,0.249624,5.1349,84,185,1,1,1,80,0,0.0119521,0.0283016,1.13784e-09,2.67434,0.0179758,-0.445579
0.001,0.01,5254584,0.191052,-0.196853,6.01507,-1,93,0,0,0,-1,0,0.76804,0.977528,3.70012e-10,1.32236,1.00054,-0.463646
0.001,0.01,5262503,-0.146037,-0.138545,3.44647,-1,46,0,0,0,10,0,0.0679671,0.125528,1.23587e-10,0.711352,-0.109859,-0.526315
0.001,0.01,5270422,-0.52465,0.345253,4.2141,-1,22,0,0,0,-1,0,0.429104,0.514876,5.40499e-11,0.341223,-0.313411,0.522649
0.001,0.01,5278341,-0.527031,0.183237,3.98892,53,197,0,1,0,47,0,0.199001,0.596409,1.29905e-09,2.8642,0.67626,-0.523774
0.001,0.01,5286260,0.496869,-0.395405,4.11918,-1,53,0,0,0,-1,0,0.779283,0.975192,1.50395e-10,0.79836,1.00233,-0.416804
0.001,0.01,5294179,-0.382269,-0.260985,3.66555,-1,46,0,0,0,-1,0,0.567891,0.786285,1.23587e-10,0.703267,-0.808418,-0.52599
0.001,0.01,5302098,0.00800666,0.0478126,2.60257,0,52,1,1,1,0,0,0.0093942,0.0372763,1.50487e-10,0.7477,0.00463685,-0.442074
0.001,0.01,5310017,-0.564387,0.298475,0.991404,54,169,1,1,1,51,0,0.017133,0.0423952,8.49275e-10,2.52545,-0.0301298,-0.452496
0.001,0.01,5317936,-0.793991,-0.340964,5.6189,-1,33,0,0,0,-1,0,0.922567,0.996535,7.61764e-11,0.51649,-1.00293,-0.251878
0.001,0.01,5325855,-0.345701,-0.343535,1.72328,-1,91,0,0,0,-1,0,0.882541,0.987414,3.27394e-10,1.36615,-1.00018,-0.26656
0.001,0.01,5333774,0.556823,-0.0529612,0.0601829,60,114,1,1,1,58,0,0.0138762,0.0268625,4.67585e-10,1.75233,-0.0190265,-0.449505
0.001,0.01,5341693,-0.141571,0.362277,3.15368,37,107,1,1,0,11,0,0.022977,0.0561496,4.2854e-10,1.57951,0.0377629,-0.461043
0.001,0.01,5349612,-0.26972,-0.348475,5.23652,-1,84,0,0,0,-1,0,0.824794,0.981031,2.96764e-10,1.21121,-1.00406,-0.387668
0.001,0.01,5357531,-0.34361,-0.109279,2.77795,-1,85,0,0,0,-1,0,0.868214,0.991398,2.93065e-10,1.31955,-1.00391,-0.392811
0.001,0.01,5365450,0.716336,0.330125,1.48092,-1,36,0,0,0,-1,0,0.56221,0.717173,8.71268e-11,0.509937,0.358816,0.520162
0.001,0.01,5373369,0.221998,-0.196321,6.24925,-1,109,0,0,0,-1,0,0.802584,0.997117,3.99381e-10,1.64512,1.00763,-0.503123
0.001,0.01,5381288,0.423087,0.068642,1.01692,-1,128,0,0,0,-1,0,0.902283,0.99469,5.86625e-10,1.94532,1.00109,-0.378281
0.001,0.01,5389207,0.144994,-0.0649787,2.42743,-1,78,0,0,0,9,0,0.198228,0.371092,2.40634e-10,1.20888,0.391658,-0.520164
0.001,0.01,5397126,-0.776608,0.0834049,2.83837,-1,42,0,0,0,-1,0,0.811904,0.838369,1.23587e-10,0.671356,-0.778227,0.520509
0.001,0.01,5405045,0.548395,-0.11143,5.91799,-1,96,0,0,0,-1,0,0.983418,0.996349,3.05334e-10,1.47762,1.00631,0.491122
0.001,0.01,5412964,0.646181,-0.309638,0.175246,-1,57,0,0,0,-1,0,0.872421,0.988507,1.50388e-10,0.846673,1.00018,-0.0280711
0.001,0.01,5420883,0.639267,0.192996,2.26763,57,332,0,1,0,54,0,0.354999,0.989224,1.34416e-05,4.89612,1.00037,-0.134839
0.001,0.01,5428802,-0.567503,0.279107,5.58382,-1,27,0,0,0,-1,0,0.427155,0.554057,5.405e-11,0.428358,-0.274836,0.522929
0.001,0.01,5436721,0.42496,-0.214302,5.84348,-1,52,0,0,0,-1,0,0.656098,0.879197,1.63774e-10,0.813157,0.899819,-0.521826
0.001,0.01,5571344,0.770414,0.102254,0.244311,93,212,1,1,1,92,0,0.0159835,0.0459983,2.66785e-09,3.05936,-0.0191719,-0.449988
0.001,0.01,5579263,0.295661,-0.34561,4.68593,-1,45,0,0,0,-1,0,0.502545,0.735805,1.23587e-10,0.652548,0.761725,-0.520091
0.001,0.01,5587182,-0.530296,-0.0142052,1.50717,94,185,1,1,1,90,0,0.0135735,0.0378716,9.82864e-10,2.77178,-0.00392722,-0.445496
0.001,0.01,5595101,0.498977,-0.0835336,5.4442,-1,64,0,0,0,-1,0,0.751879,0.98199,1.85767e-10,1.01231,1.00161,0.115631
0.001,0.01,5603020,0.744578,0.160386,0.822594,-1,90,0,0,0,-1,0,0.331084,0.58801,3.10691e-10,1.30377,0.085818,0.520643
0.001,0.01,5610939,0.75328,0.051299,6.03387,-1,60,0,0,0,-1,0,0.797095,0.854696,1.63775e-10,0.941888,0.694794,0.52411
0.001,0.01,5618858,0.68766,-0.19853,2.92571,-1,36,0,0,0,-1,0,0.846086,0.995638,7.64822e-11,0.571865,1.00192,0.0639999
0.001,0.01,5626777,0.438266,0.325452,2.12463,-1,27,0,0,0,-1,0,0.319736,0.42618,5.40499e-11,0.402997,0.202296,0.52339
0.001,0.01,5634696,-0.547105,-0.349002,2.88811,-1,56,0,0,0,-1,0,0.846017,0.988341,1.43198e-10,0.82535,-1.00803,-0.410175
0.001,0.01,5642615,0.198151,0.217721,0.100491,16,179,0,1,0,14,0,0.317846,0.944443,1.11939e-09,2.56937,0.979069,-0.520348
0.001,0.01,5650534,-0.0136943,0.290576,0.232973,0,80,1,1,1,0,0,0.00857097,0.0293396,2.41176e-10,1.13334,-0.00654781,-0.442127
0.001,0.01,5658453,0.0914871,-0.249709,4.98919,-1,60,0,0,0,3,0,0.15069,0.273097,1.38376e-10,0.897077,0.300962,-0.521676
0.001,0.01,5666372,-0.712532,0.203229,0.435138,64,321,0,1,0,62,0,0.451036,0.98367,2.6662e-06,4.69278,-1.00069,-0.00869506
0.001,0.01,5674291,-0.445859,0.371039,6.00126,41,177,1,1,1,40,0,0.0134289,0.0354582,9.28299e-10,2.49283,-0.0387719,-0.456233
0.001,0.01,5682210,-0.718463,-0.349047,0.447257,-1,52,0,0,0,-1,0,0.904283,0.995109,1.63775e-10,0.757645,-1.00002,-0.0323288
0.001,0.01,5690129,-0.737114,-0.151909,2.83738,-1,27,0,0,0,-1,0,0.871728,0.994697,5.40496e-11,0.432688,-1.00016,0.0855534
0.001,0.01,5698048,0.740681,0.220479,3.52707,77,180,1,1,1,74,0,0.0151163,0.0371032,1.07719e-09,2.62189,0.00753383,-0.441385
0.001,0.01,5705967,0.599637,-0.326954,6.03254,-1,75,0,0,0,-1,0,0.944457,0.987315,2.56886e-10,1.17222,1.00081,-0.167256
0.001,0.01,5713886,-0.681989,0.117508,5.11938,-1,47,0,0,0,-1,0,0.550161,0.673564,1.23587e-10,0.733102,-0.337816,0.521825
0.001,0.01,5721805,-0.259118,0.286185,4.67038,27,94,0,1,0,25,0,0.0235589,0.0901859,3.70007e-10,1.36871,-0.108461,-0.52663
