# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:19.125757+00:00
# mode: subsample_random_heading_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,2000119,-0.85,-0.35,2.3465674533596297,80,0,0,-1.108450286094939,0.49867524924432877,-0.8653086567793686,1.9277596458419917,0.7866948295609337,1.0048763227547082,0.8631338250816034,EXIT
0.0,0.0,2000120,-0.85,-0.25,5.730771047348076,159,0,0,0.0011331227289279044,0.6116409697696715,-0.8590872480950702,1.974970347070053,0.7892862833845367,0.01259864080857366,0.8860022573334676,EXIT
0.0,0.0,2000121,-0.85,-0.25,1.6703246562565977,170,0,0,0.0005174405879286512,0.601504058668848,-0.8783479685347206,1.8220816122258503,0.7818503435772926,0.006614611238432916,0.8860022573334675,EXIT
0.0,0.0,2000122,-0.85,-0.25,6.253085654625957,253,1,0,-0.0010532884055227097,-0.4517491838118814,-0.9518686554675028,0.9138339896647517,0.6730714271796445,0.011610025436935597,0.06025952547483242,TRAVERSE
0.0,0.0,2000123,-0.85,-0.25,2.413015395790591,73,0,0,-1.1071172395843047,0.4978668516055906,-0.8678380531729687,1.9080572584607256,0.7851514150328771,1.0030434342929873,0.8860022573334675,EXIT
0.0,0.0,2000124,-0.85,-0.25,2.78425785514747,229,1,0,0.00636104058014289,-0.45104884309487675,-0.9508460314307008,0.9344869080484687,0.6686736731129364,0.0065450969220183395,0.061289451628796426,TRAVERSE
0.0,0.0,2000125,-0.85,-0.25,4.169586617646593,170,0,0,0.00452275505492742,0.601563250805302,-0.8780460223079078,1.825041215566301,0.7793433421655709,0.006026861884778682,0.8860022573334675,EXIT
0.0,0.0,2000126,-0.85,-0.25,6.014114674827479,78,0,0,-1.1084116932338441,0.49885075168512344,-0.8653872111639688,1.9271416514435054,0.786776245777976,1.006263686747883,0.8860022573334675,EXIT
0.0,0.0,2000127,-0.85,-0.25,3.068227693328476,159,0,0,0.0009967610098364197,0.6014877208478634,-0.8783707572563094,1.821902858118724,0.7815316441791922,0.01315283416771264,0.8860022573334675,EXIT
0.0,0.0,2000192,-0.85,0.44999999999999996,1.1783052362252304,87,0,0,-0.0010067777483159432,0.6042424431344565,-0.8732936392495123,1.8641860322263966,0.7836473479430753,0.004536665509999299,0.9849137868608702,EXIT
0.0,0.0,2000193,-0.85,0.44999999999999996,1.9392388003592829,82,0,0,0.002394521385989811,0.6066184059705487,-0.8687763874061433,1.900664854506127,0.7845999635539933,0.012132440859195619,1.0066870667668666,EXIT
