x1,y1,theta1,hue1,sat1,x2,y2,theta2,hue2,sat2,x3,y3,theta3,hue3,sat3
-0.204055,-0.050317,0.056474,0.015263,0.398955,0.021348,0.182870,0.215431,0.717227,0.455837,0.194438,-0.046005,0.184456,0.389639,0.360607
-0.204189,-0.050073,0.056044,0.015263,0.398955,0.021270,0.183083,0.215373,0.718098,0.455837,0.194289,-0.045823,0.185451,0.389639,0.360222
-0.204166,-0.050395,0.054798,0.015263,0.398955,0.021345,0.182842,0.215331,0.716698,0.455837,0.194424,-0.045984,0.184093,0.389639,0.360145
-0.204115,-0.050093,0.055463,0.015119,0.398799,0.021242,0.183053,0.215437,0.717400,0.455837,0.194344,-0.045839,0.185600,0.389639,0.360183
-0.204038,-0.050298,0.057939,0.015119,0.398799,0.021325,0.182871,0.215227,0.717227,0.455837,0.194490,-0.045995,0.184532,0.389639,0.360607
-0.204131,-0.050156,0.053630,0.015119,0.398799,0.021248,0.183002,0.216636,0.717227,0.455837,0.194336,-0.045883,0.184832,0.389639,0.360607
-0.204014,-0.050322,0.055685,0.014382,0.398171,0.021318,0.182886,0.215490,0.717227,0.455411,0.194491,-0.045971,0.184487,0.389324,0.360607
-0.204058,-0.050222,0.056924,0.014382,0.398171,0.021294,0.182945,0.215780,0.716523,0.455411,0.194407,-0.045922,0.184798,0.389324,0.360570
-0.204040,-0.050093,0.056563,0.014382,0.398171,0.021260,0.182993,0.215479,0.715991,0.455411,0.194362,-0.045892,0.185090,0.389324,0.360107
-0.204061,-0.050324,0.055486,0.015119,0.398799,0.021284,0.182916,0.216035,0.717534,0.455837,0.194462,-0.045910,0.185255,0.389639,0.362109
-0.204057,-0.050114,0.056303,0.015119,0.398799,0.021322,0.183033,0.214496,0.717227,0.455402,0.194419,-0.045921,0.184513,0.390159,0.360607
-0.204115,-0.050242,0.056500,0.014382,0.398171,0.021300,0.182748,0.216452,0.715667,0.455402,0.194391,-0.045922,0.184691,0.390159,0.358628
-0.204036,-0.050154,0.056037,0.014382,0.398171,0.021330,0.182880,0.215136,0.717927,0.455837,0.194430,-0.045959,0.184761,0.389639,0.360646
-0.204163,-0.050178,0.056338,0.014382,0.398171,0.021267,0.183052,0.215331,0.717227,0.455411,0.194374,-0.045904,0.184523,0.389324,0.360607
-0.204064,-0.050325,0.055114,0.014382,0.398171,0.021354,0.182857,0.215072,0.717227,0.455402,0.194446,-0.046007,0.184319,0.390159,0.360607
-0.204237,-0.050300,0.055066,0.014382,0.398171,0.021279,0.182980,0.216570,0.716698,0.455494,0.194381,-0.045889,0.184814,0.388691,0.360145
-0.204002,-0.050171,0.056388,0.014382,0.398171,0.021366,0.182850,0.214813,0.716698,0.455402,0.194460,-0.045996,0.184336,0.390159,0.360145
-0.203974,-0.050206,0.054904,0.014382,0.398171,0.021317,0.182976,0.216022,0.715991,0.455402,0.194342,-0.045912,0.184669,0.390159,0.360107
-0.204094,-0.050357,0.055765,0.014382,0.398171,0.021327,0.182947,0.213971,0.717534,0.455402,0.194442,-0.045994,0.184482,0.390159,0.362109
-0.204173,-0.050149,0.055762,0.014450,0.398737,0.021276,0.182959,0.216231,0.717534,0.455402,0.194370,-0.045901,0.185138,0.390159,0.362109
0.359714,-0.535506,-0.111536,0.353252,0.782102,0.557830,-0.291108,0.192074,0.413540,0.396274,0.737139,-0.559479,-0.086564,0.799033,0.722744
0.359714,-0.535506,-0.111536,0.353252,0.782102,0.557830,-0.291108,0.192074,0.413540,0.396274,0.737139,-0.559479,-0.086564,0.799033,0.722744
0.355998,-0.531137,-0.060963,0.353252,0.782102,0.556557,-0.290083,0.193895,0.413491,0.396274,0.734490,-0.555133,-0.046268,0.799033,0.720163
0.330571,-0.513379,0.011038,0.354123,0.781756,0.535554,-0.268053,0.221417,0.418234,0.396981,0.713613,-0.531356,0.013277,0.799225,0.747045
0.301252,-0.490470,0.048221,0.350168,0.769436,0.512177,-0.239910,0.234859,0.421307,0.403828,0.688548,-0.504194,0.048452,0.753532,0.687596
0.273168,-0.467583,0.067993,0.346326,0.732260,0.489853,-0.213421,0.240551,0.425004,0.403828,0.665425,-0.478955,0.061039,0.753532,0.677145
0.245115,-0.436214,0.062344,0.340541,0.677222,0.467406,-0.181048,0.225073,0.429892,0.402481,0.640830,-0.445531,0.071525,0.717675,0.657794
0.237088,-0.405279,0.062449,0.335975,0.655655,0.469616,-0.156716,0.230943,0.433866,0.402481,0.635959,-0.413290,0.077028,0.717675,0.608295
0.211137,-0.375374,0.080164,0.340343,0.656400,0.447919,-0.127498,0.248059,0.442071,0.406752,0.609992,-0.379903,0.086554,0.728511,0.622556
0.188669,-0.352972,0.084493,0.336669,0.595189,0.429017,-0.104742,0.251751,0.450365,0.414263,0.589364,-0.354931,0.079365,0.688582,0.638205
0.157244,-0.321876,0.081163,0.327777,0.537060,0.403963,-0.072072,0.252760,0.459523,0.415423,0.560997,-0.319508,0.072931,0.682135,0.633100
0.133783,-0.296124,0.079573,0.323440,0.500532,0.385686,-0.046358,0.256448,0.470046,0.422387,0.540225,-0.292011,0.073614,0.679256,0.628354
0.107966,-0.267416,0.081936,0.320815,0.504114,0.363558,-0.018321,0.258861,0.483233,0.424628,0.516608,-0.261706,0.071319,0.637494,0.588287
0.079389,-0.235136,0.079889,0.307829,0.442041,0.339225,0.014405,0.260848,0.499830,0.427337,0.490478,-0.227205,0.066270,0.646117,0.573615
0.054149,-0.209304,0.076993,0.297513,0.405392,0.317464,0.041859,0.267758,0.509727,0.432865,0.467750,-0.198727,0.056636,0.607904,0.530545
0.025533,-0.181481,0.074836,0.277850,0.387360,0.290968,0.072077,0.276322,0.521603,0.435499,0.439830,-0.168970,0.056473,0.570091,0.487848
-0.007303,-0.150700,0.083228,0.254538,0.359503,0.260591,0.103566,0.287560,0.533639,0.439288,0.408006,-0.136912,0.058638,0.533220,0.466697
-0.032918,-0.129520,0.081525,0.242170,0.339463,0.235745,0.127148,0.301645,0.552440,0.443126,0.382533,-0.113587,0.061469,0.517554,0.448345
-0.061431,-0.111422,0.064713,0.172556,0.327017,0.203996,0.143919,0.300710,0.580461,0.445461,0.353086,-0.096579,0.055096,0.496773,0.430315
-0.091599,-0.099477,0.061045,0.140499,0.346344,0.171016,0.154207,0.303452,0.586576,0.451695,0.323683,-0.087555,0.051886,0.505649,0.416645
-0.120756,-0.092544,0.048132,0.105625,0.329211,0.139105,0.163106,0.304326,0.617432,0.457287,0.295527,-0.080242,0.051537,0.466273,0.411731
-0.148298,-0.083177,0.046215,0.063838,0.340300,0.108995,0.172582,0.308504,0.640721,0.454017,0.267919,-0.071465,0.052149,0.462945,0.419291
-0.172307,-0.078953,0.036226,0.053682,0.344483,0.080455,0.176242,0.297529,0.658637,0.453120,0.243307,-0.068748,0.035689,0.446836,0.415884
-0.191952,-0.076134,0.027276,0.036913,0.376001,0.058480,0.177598,0.298142,0.658637,0.450026,0.225877,-0.066073,0.034886,0.416592,0.415884
-0.205378,-0.072789,0.016127,0.035189,0.389452,0.041171,0.178951,0.293104,0.658637,0.448490,0.212433,-0.062573,0.031195,0.410475,0.415884
-0.212054,-0.068364,0.007163,0.028965,0.393929,0.031197,0.181108,0.294024,0.703225,0.448934,0.205462,-0.057916,0.031662,0.403946,0.346065
-0.214358,-0.064425,0.007103,0.028591,0.400528,0.020906,0.181428,0.295135,0.711109,0.450429,0.200825,-0.054214,0.030447,0.398855,0.386631
-0.213011,-0.060822,0.009090,0.024672,0.398569,0.021522,0.181193,0.294394,0.714268,0.454419,0.201212,-0.052661,0.038729,0.393940,0.370891
-0.213118,-0.058235,0.019089,0.029102,0.395873,0.021470,0.181285,0.295419,0.715022,0.455049,0.201081,-0.050547,0.047655,0.391799,0.373274
-0.212111,-0.057387,0.015697,0.026874,0.398138,0.021508,0.181145,0.294207,0.714425,0.455530,0.200760,-0.049594,0.052637,0.391944,0.375299
-0.211609,-0.055742,0.014339,0.026843,0.396253,0.021365,0.181467,0.293856,0.713878,0.455378,0.200387,-0.047701,0.060299,0.392959,0.376987
-0.211593,-0.054730,0.018714,0.023676,0.397223,0.021537,0.181175,0.294245,0.713659,0.456540,0.200316,-0.046133,0.067678,0.394091,0.375212
-0.211856,-0.053601,0.021949,0.021902,0.399299,0.021432,0.181439,0.292370,0.714614,0.456510,0.200028,-0.044361,0.074149,0.395649,0.377260
-0.211547,-0.053574,0.028682,0.019908,0.400866,0.021480,0.181177,0.294634,0.714614,0.458103,0.199716,-0.043000,0.079633,0.394810,0.377260
-0.212068,-0.053014,0.025954,0.019336,0.401936,0.021511,0.181180,0.294493,0.714831,0.458616,0.199628,-0.041660,0.085744,0.394957,0.376434
-0.212128,-0.052549,0.026622,0.019141,0.403339,0.021427,0.181309,0.295635,0.714061,0.459540,0.199508,-0.041339,0.087173,0.394832,0.376420
-0.211617,-0.051800,0.026463,0.018074,0.404214,0.021529,0.181208,0.294375,0.714061,0.459189,0.199530,-0.040703,0.090751,0.394456,0.376420
-0.211592,-0.050854,0.027610,0.016690,0.405750,0.021424,0.181251,0.295786,0.714831,0.459369,0.199155,-0.039379,0.095338,0.396479,0.376434
-0.211661,-0.050568,0.029445,0.016890,0.407299,0.021427,0.181343,0.292671,0.714831,0.459144,0.199025,-0.038759,0.098730,0.395014,0.376434
-0.211592,-0.050452,0.029677,0.016207,0.407496,0.021459,0.181246,0.294928,0.714831,0.459753,0.198992,-0.038435,0.100489,0.394295,0.376434
-0.211663,-0.050548,0.029113,0.016890,0.407299,0.021447,0.181221,0.295592,0.714061,0.460230,0.198699,-0.037013,0.106267,0.393845,0.376420
-0.211580,-0.050510,0.029023,0.016201,0.407234,0.021499,0.181215,0.294273,0.714831,0.460354,0.198794,-0.035963,0.111850,0.394301,0.376434
-0.211661,-0.050526,0.029544,0.016732,0.406882,0.021463,0.181269,0.295465,0.714061,0.461544,0.198748,-0.035904,0.112065,0.394018,0.376420
-0.211534,-0.050486,0.029738,0.017041,0.406919,0.021372,0.181525,0.301799,0.714061,0.462100,0.198772,-0.035990,0.111972,0.394163,0.376420
-0.211769,-0.050469,0.029599,0.016876,0.406766,0.021394,0.181378,0.294695,0.714831,0.461581,0.198640,-0.035844,0.111912,0.393836,0.376434
-0.211511,-0.050604,0.029089,0.016876,0.406766,0.021538,0.181190,0.294497,0.714831,0.461121,0.198760,-0.036025,0.111972,0.393509,0.376434
-0.211631,-0.050377,0.030034,0.017060,0.407514,0.021306,0.181604,0.295770,0.714061,0.461525,0.198654,-0.035827,0.111878,0.394484,0.376420
-0.211541,-0.050608,0.029112,0.016915,0.407361,0.021513,0.181113,0.294229,0.714061,0.461062,0.198753,-0.036016,0.111891,0.394158,0.376420
-0.211651,-0.050445,0.029262,0.016915,0.407361,0.021450,0.181471,0.292573,0.714061,0.461062,0.198721,-0.035884,0.111873,0.394158,0.376420
-0.211668,-0.050584,0.029141,0.017058,0.407241,0.021465,0.181203,0.295065,0.714061,0.461525,0.198716,-0.035931,0.112249,0.394484,0.376420
-0.211615,-0.050494,0.028733,0.017058,0.407241,0.021404,0.181438,0.293127,0.714061,0.461062,0.198724,-0.035918,0.111845,0.394158,0.376420
-0.211646,-0.050494,0.030184,0.017058,0.407241,0.021475,0.181270,0.295411,0.714831,0.460995,0.198691,-0.035884,0.112151,0.394936,0.376434
-0.211647,-0.050493,0.029002,0.017058,0.407241,0.021477,0.181208,0.294480,0.714061,0.462145,0.198772,-0.035940,0.111908,0.393975,0.376420
-0.211634,-0.050427,0.029803,0.016870,0.406220,0.021400,0.181385,0.293099,0.713470,0.461658,0.198718,-0.035881,0.112013,0.393781,0.375843
-0.211616,-0.050527,0.029000,0.016914,0.407089,0.021433,0.181381,0.292466,0.714831,0.462145,0.198747,-0.035959,0.111988,0.393975,0.376434
-0.211681,-0.050423,0.028890,0.017584,0.406889,0.021418,0.181326,0.294547,0.714831,0.462145,0.198658,-0.035882,0.111936,0.393975,0.376434
-0.211517,-0.050609,0.029733,0.016870,0.406220,0.021481,0.181207,0.294223,0.714831,0.461619,0.198741,-0.035964,0.111728,0.393649,0.376434
-0.211746,-0.050459,0.029699,0.016870,0.406220,0.021439,0.181228,0.295275,0.714831,0.461619,0.198724,-0.035898,0.112098,0.393649,0.376434
-0.211629,-0.050543,0.029315,0.016870,0.406220,0.021468,0.181199,0.294917,0.714831,0.461619,0.198736,-0.035934,0.111785,0.393649,0.376434
-0.211592,-0.050508,0.029876,0.017058,0.406965,0.021458,0.181226,0.295132,0.714831,0.461619,0.198711,-0.035905,0.112088,0.393649,0.376434
-0.211622,-0.050467,0.029466,0.017058,0.406965,0.021478,0.181238,0.294947,0.714831,0.461619,0.198787,-0.035931,0.111901,0.393649,0.376434
-0.211696,-0.050574,0.029240,0.017058,0.406965,0.021520,0.181190,0.294487,0.715597,0.461086,0.198769,-0.035942,0.111904,0.394101,0.376448
-0.211646,-0.050466,0.029106,0.017058,0.406965,0.021415,0.181372,0.294971,0.714831,0.461086,0.198721,-0.035898,0.112001,0.394101,0.376434
-0.211664,-0.050545,0.029384,0.016915,0.406812,0.021512,0.181198,0.294762,0.714831,0.461153,0.198662,-0.035925,0.112099,0.393324,0.376434
-0.211545,-0.050439,0.029124,0.017058,0.406965,0.021439,0.181414,0.292663,0.714831,0.461153,0.198783,-0.035962,0.111855,0.393324,0.376434
-0.211702,-0.050518,0.029911,0.016915,0.406812,0.021456,0.181260,0.295969,0.714831,0.461086,0.198717,-0.035910,0.112015,0.394101,0.376434
-0.211640,-0.050487,0.029268,0.016915,0.406812,0.021418,0.181354,0.292785,0.713884,0.461086,0.198807,-0.035954,0.111769,0.394101,0.374400
-0.211688,-0.050501,0.029558,0.016915,0.406812,0.021419,0.181229,0.295433,0.714831,0.461565,0.198699,-0.035885,0.112110,0.394295,0.376434
-0.211700,-0.050482,0.029366,0.016915,0.406812,0.021486,0.181244,0.294963,0.714831,0.462094,0.198731,-0.035928,0.111872,0.394619,0.376434
-0.211625,-0.050560,0.029479,0.016915,0.406812,0.021476,0.181235,0.295307,0.713506,0.461565,0.198716,-0.035906,0.112177,0.394295,0.375590
-0.211564,-0.050477,0.029406,0.016915,0.406812,0.021470,0.181206,0.294724,0.714831,0.461565,0.198791,-0.035973,0.111723,0.394295,0.376434
-0.211723,-0.050521,0.029639,0.017584,0.406610,0.021481,0.181202,0.294437,0.713506,0.461565,0.198768,-0.035930,0.111791,0.394295,0.375590
-0.211565,-0.050565,0.029329,0.017584,0.406610,0.021467,0.181206,0.294113,0.713506,0.461565,0.198717,-0.035895,0.112344,0.394295,0.375590
-0.211648,-0.050471,0.029268,0.017217,0.406838,0.021439,0.181408,0.292893,0.713506,0.461565,0.198680,-0.035917,0.111609,0.394295,0.375590
-0.211622,-0.050525,0.029356,0.017217,0.406838,0.021514,0.181156,0.294167,0.713506,0.461565,0.198733,-0.035959,0.112003,0.394295,0.375590
-0.211607,-0.050458,0.029638,0.017584,0.406610,0.021452,0.181254,0.295210,0.714831,0.461565,0.198716,-0.035885,0.112327,0.394295,0.376434
-0.211560,-0.050489,0.029308,0.017217,0.406838,0.021423,0.181367,0.292931,0.713470,0.461095,0.198797,-0.035946,0.111931,0.393970,0.375843
-0.211576,-0.050499,0.029806,0.017217,0.406838,0.021456,0.181296,0.295136,0.713470,0.461095,0.198712,-0.035876,0.112169,0.393970,0.375843
-0.211676,-0.050543,0.028693,0.016869,0.405942,0.021495,0.181213,0.294655,0.713470,0.461095,0.198813,-0.035951,0.111904,0.393970,0.375843
-0.211638,-0.050549,0.028596,0.017059,0.406685,0.021512,0.181253,0.294362,0.713506,0.461095,0.198828,-0.035945,0.111879,0.393970,0.375590
-0.211578,-0.050484,0.030253,0.017059,0.406685,0.021383,0.181398,0.293360,0.713506,0.461095,0.198668,-0.035886,0.112035,0.393970,0.375590
-0.211574,-0.050467,0.029391,0.017059,0.406685,0.021491,0.181227,0.294483,0.713506,0.462191,0.198685,-0.035921,0.111602,0.393782,0.375590
-0.211639,-0.050561,0.029107,0.017059,0.406685,0.021453,0.181185,0.295160,0.713506,0.461705,0.198682,-0.035907,0.112015,0.393592,0.375590
-0.211619,-0.050481,0.029048,0.017059,0.406685,0.021535,0.181238,0.294266,0.713470,0.461705,0.198710,-0.035956,0.111875,0.393592,0.375843
-0.211707,-0.050463,0.029032,0.017059,0.406685,0.021423,0.181226,0.295915,0.713470,0.461178,0.198692,-0.035898,0.112426,0.393267,0.375843
-0.211561,-0.050572,0.028800,0.017059,0.406685,0.021484,0.181177,0.294196,0.713506,0.462191,0.198755,-0.035993,0.112073,0.393782,0.375590
-0.211755,-0.050461,0.029600,0.017059,0.406685,0.021377,0.181460,0.294103,0.713506,0.461178,0.198659,-0.035861,0.111915,0.393267,0.375590
-0.211626,-0.050573,0.028525,0.017059,0.406685,0.021573,0.181162,0.293877,0.713470,0.462191,0.198724,-0.036024,0.111932,0.393782,0.375843
-0.211551,-0.050393,0.030010,0.017059,0.406685,0.021472,0.181298,0.295270,0.713506,0.461178,0.198657,-0.035844,0.112009,0.393267,0.375590
-0.211670,-0.050587,0.029648,0.017059,0.406685,0.021455,0.181190,0.295398,0.713470,0.462191,0.198722,-0.035949,0.111983,0.393782,0.375843
-0.211531,-0.050465,0.029145,0.017059,0.406685,0.021380,0.181417,0.292488,0.713470,0.461658,0.198719,-0.035926,0.111987,0.393458,0.375843
-0.211601,-0.050561,0.030358,0.017059,0.406685,0.021369,0.181405,0.293316,0.713506,0.462191,0.198711,-0.035902,0.112100,0.393782,0.375590
-0.211631,-0.050506,0.029002,0.017059,0.406685,0.021465,0.181205,0.294389,0.713506,0.462191,0.198768,-0.035978,0.111825,0.393782,0.375590
-0.211631,-0.050491,0.029446,0.017059,0.406685,0.021455,0.181262,0.294886,0.713470,0.462191,0.198749,-0.035884,0.111948,0.393782,0.375843
-0.211622,-0.050569,0.029344,0.017059,0.406685,0.021492,0.181171,0.294695,0.713506,0.461658,0.198806,-0.035968,0.111976,0.393458,0.375590
-0.211570,-0.050434,0.029498,0.017059,0.406685,0.021457,0.181308,0.294831,0.713506,0.461658,0.198720,-0.035860,0.111936,0.393458,0.375590
-0.211532,-0.050574,0.029291,0.016918,0.406532,0.021517,0.181166,0.294521,0.713506,0.461658,0.198705,-0.035948,0.112014,0.393458,0.375590
-0.211719,-0.050406,0.028465,0.016918,0.406532,0.021495,0.181246,0.294288,0.713506,0.461658,0.198701,-0.035929,0.111967,0.393458,0.375590
-0.211733,-0.050488,0.029233,0.016918,0.406532,0.021411,0.181224,0.295196,0.713506,0.461658,0.198627,-0.035890,0.112007,0.393458,0.375590
-0.211712,-0.050445,0.028992,0.016918,0.406532,0.021463,0.181211,0.294007,0.713470,0.461658,0.198749,-0.036005,0.111969,0.393458,0.375843
-0.211831,-0.050425,0.029799,0.016918,0.406532,0.021332,0.181444,0.294011,0.714243,0.461658,0.198671,-0.035853,0.111840,0.393458,0.375857
0.357957,-0.535192,-0.052594,0.354147,0.781615,0.563558,-0.281855,0.090664,0.418667,0.394537,0.740140,-0.563273,-0.064336,0.795569,0.708123
0.357996,-0.535185,-0.053346,0.354147,0.781615,0.563636,-0.281955,0.088347,0.418667,0.394537,0.740173,-0.563282,-0.064320,0.795569,0.708123
0.350056,-0.528977,-0.022996,0.354165,0.781250,0.557463,-0.277965,0.107384,0.419342,0.394930,0.734249,-0.555088,-0.035741,0.802804,0.658288
0.334186,-0.517120,-0.030373,0.351207,0.777030,0.543570,-0.263335,0.118023,0.422846,0.398888,0.720693,-0.537759,-0.045878,0.771607,0.719059
0.333402,-0.515374,-0.060338,0.348964,0.743509,0.545775,-0.265263,0.136905,0.424846,0.400457,0.720619,-0.535044,-0.069656,0.767824,0.669998
0.312786,-0.499810,0.009860,0.348332,0.747397,0.527066,-0.245683,0.196058,0.424846,0.400457,0.711004,-0.520488,0.060582,0.767824,0.669998
0.287148,-0.479467,0.042185,0.348610,0.754174,0.504689,-0.221259,0.215676,0.425310,0.400248,0.698321,-0.502482,0.150635,0.751478,0.714559
0.254281,-0.450948,0.060592,0.347171,0.708752,0.476264,-0.189459,0.221996,0.430861,0.401247,0.673165,-0.474220,0.168333,0.750102,0.648322
0.225179,-0.422383,0.064474,0.339867,0.682773,0.450660,-0.161496,0.230812,0.436410,0.406262,0.646033,-0.446211,0.169740,0.731129,0.561753
0.198606,-0.396325,0.073913,0.337120,0.647114,0.427675,-0.136175,0.239703,0.436410,0.406262,0.619651,-0.419140,0.169995,0.731129,0.561753
0.164813,-0.365416,0.080689,0.330781,0.564407,0.398751,-0.105671,0.242249,0.449077,0.411474,0.586783,-0.384836,0.169397,0.694667,0.604393
0.137569,-0.339990,0.081273,0.322043,0.518417,0.375995,-0.080730,0.246563,0.449077,0.411474,0.560952,-0.356795,0.173317,0.694667,0.604393
0.112223,-0.310677,0.074512,0.306263,0.473000,0.357130,-0.052405,0.247612,0.458519,0.416844,0.534524,-0.325296,0.176571,0.645922,0.624999
0.088727,-0.281594,0.075317,0.301643,0.484073,0.338379,-0.024560,0.249536,0.468488,0.416844,0.509493,-0.293490,0.176968,0.645922,0.580701
0.069095,-0.251652,0.072187,0.303055,0.476643,0.321283,0.003048,0.253102,0.500610,0.425835,0.489474,-0.261500,0.191282,0.604094,0.531694
0.046861,-0.221567,0.080191,0.280833,0.414236,0.299086,0.030211,0.271694,0.500610,0.425835,0.464271,-0.229977,0.197225,0.604094,0.531694
0.018554,-0.193497,0.091133,0.267706,0.400672,0.272745,0.058273,0.294722,0.524745,0.432034,0.434301,-0.199786,0.205298,0.545312,0.473852
-0.010182,-0.164369,0.082021,0.262900,0.475052,0.248466,0.088441,0.282609,0.524745,0.432034,0.406387,-0.168111,0.203335,0.545312,0.473852
-0.040050,-0.136138,0.082519,0.233015,0.339030,0.221317,0.118551,0.301656,0.553747,0.438514,0.376507,-0.137300,0.203328,0.490999,0.433932
-0.070000,-0.113075,0.090643,0.186190,0.336264,0.192818,0.142033,0.303807,0.553747,0.441308,0.345986,-0.112410,0.200574,0.482944,0.433932
-0.099056,-0.101894,0.080531,0.134510,0.342984,0.160057,0.151252,0.292724,0.603530,0.441308,0.316398,-0.102147,0.191499,0.482944,0.409745
-0.128312,-0.092614,0.071476,0.106557,0.332128,0.128502,0.163241,0.299707,0.603530,0.446688,0.287995,-0.089948,0.189442,0.436492,0.409745
-0.154235,-0.086253,0.061886,0.067208,0.329680,0.098709,0.169414,0.297695,0.651584,0.446688,0.260833,-0.082233,0.188480,0.436492,0.414195
-0.178968,-0.081374,0.059793,0.054532,0.376797,0.070244,0.173771,0.302474,0.651584,0.447075,0.235110,-0.077216,0.185329,0.426127,0.414195
-0.194936,-0.077706,0.044273,0.045482,0.362070,0.050492,0.176103,0.289748,0.677076,0.444835,0.220097,-0.073672,0.189036,0.404878,0.391749
-0.203989,-0.072846,0.030217,0.035033,0.388223,0.040176,0.179200,0.290917,0.677076,0.445480,0.211114,-0.067379,0.184051,0.407321,0.391749
-0.208785,-0.069244,0.027345,0.023910,0.389490,0.029994,0.179728,0.286961,0.709218,0.445480,0.203833,-0.062991,0.185565,0.407321,0.369644
-0.210083,-0.066630,0.028952,0.020041,0.389037,0.024298,0.180795,0.293157,0.709218,0.447434,0.200978,-0.059604,0.190733,0.395062,0.369644
-0.209527,-0.064921,0.027896,0.009989,0.386712,0.023468,0.180918,0.288149,0.713141,0.447434,0.200832,-0.058095,0.199188,0.395062,0.376782
-0.209452,-0.063445,0.034010,0.006762,0.385762,0.022098,0.180417,0.291614,0.713141,0.450742,0.200089,-0.056240,0.207421,0.399647,0.376782
-0.209366,-0.062499,0.038687,0.008553,0.386229,0.019452,0.180200,0.291103,0.713528,0.450742,0.199716,-0.054796,0.214186,0.399647,0.384700
-0.209352,-0.062037,0.042097,0.010497,0.388093,0.017142,0.179933,0.287955,0.713528,0.453232,0.199434,-0.053283,0.222436,0.398866,0.384700
-0.209291,-0.061363,0.042664,0.013186,0.390056,0.014870,0.179476,0.285314,0.719825,0.453232,0.198904,-0.051677,0.230031,0.398866,0.374946
-0.209169,-0.061196,0.043034,0.015634,0.392090,0.013916,0.179562,0.286732,0.719825,0.454344,0.198594,-0.050625,0.234184,0.396782,0.374946
-0.208542,-0.060655,0.038460,0.015677,0.391866,0.013953,0.179409,0.287292,0.722352,0.454773,0.198519,-0.050458,0.235325,0.397887,0.374002
-0.207551,-0.059358,0.030460,0.017030,0.393764,0.013909,0.179566,0.287087,0.722352,0.454773,0.198584,-0.050391,0.234807,0.397887,0.374002
-0.206508,-0.058166,0.024429,0.020303,0.398869,0.013875,0.179592,0.287810,0.720734,0.455333,0.198533,-0.050327,0.234522,0.397851,0.372162
-0.206392,-0.058173,0.022611,0.019943,0.398216,0.013916,0.179517,0.284334,0.720734,0.455195,0.198628,-0.050424,0.234647,0.399608,0.372162
-0.206381,-0.057997,0.022884,0.019600,0.397591,0.013795,0.179744,0.286105,0.721048,0.454933,0.198530,-0.050281,0.234801,0.399187,0.373431
-0.206315,-0.058136,0.021734,0.019600,0.397591,0.013933,0.179397,0.281360,0.721789,0.455496,0.198615,-0.050414,0.234776,0.398554,0.373445
-0.206300,-0.058073,0.022801,0.020662,0.398354,0.013797,0.179774,0.289716,0.721789,0.454780,0.198462,-0.050266,0.234760,0.397877,0.373445
-0.206248,-0.057994,0.021986,0.020662,0.398354,0.013912,0.179418,0.281501,0.722527,0.454780,0.198583,-0.050387,0.234996,0.397877,0.373458
-0.206357,-0.058045,0.023230,0.019800,0.397490,0.013916,0.179653,0.286340,0.720494,0.455002,0.198129,-0.048873,0.242917,0.398298,0.372576
-0.206313,-0.058061,0.022625,0.019555,0.397346,0.013898,0.179518,0.284491,0.721227,0.455203,0.197859,-0.047696,0.249344,0.399534,0.372891
-0.206297,-0.057926,0.023112,0.019555,0.397346,0.013819,0.179723,0.285579,0.721227,0.455914,0.197670,-0.047213,0.250003,0.401095,0.372891
-0.206331,-0.058137,0.022622,0.019555,0.397346,0.013957,0.179495,0.286418,0.721227,0.455433,0.197730,-0.047323,0.250359,0.399427,0.372891
-0.206383,-0.058014,0.022138,0.020616,0.398105,0.013814,0.179739,0.285840,0.721966,0.455360,0.197672,-0.047213,0.250004,0.400320,0.372905
-0.206319,-0.058115,0.022724,0.020616,0.398105,0.013964,0.179551,0.286922,0.721966,0.455427,0.197750,-0.047280,0.249970,0.399436,0.372905
-0.206326,-0.058039,0.023138,0.020616,0.398105,0.013871,0.179583,0.285229,0.721227,0.455618,0.197682,-0.047190,0.250101,0.400745,0.372891
-0.206349,-0.058074,0.022546,0.020616,0.398105,0.013888,0.179586,0.287666,0.721966,0.455995,0.197718,-0.047209,0.250038,0.398814,0.372905
-0.206285,-0.058085,0.022969,0.019754,0.397242,0.013901,0.179536,0.284404,0.721227,0.455687,0.197642,-0.046741,0.251663,0.399862,0.372891
-0.206372,-0.057963,0.023202,0.019754,0.397242,0.013899,0.179461,0.287473,0.720674,0.455925,0.197131,-0.045040,0.261426,0.399695,0.372039
-0.206249,-0.058085,0.022472,0.019754,0.397242,0.014038,0.179270,0.283455,0.721966,0.456186,0.197329,-0.044938,0.261845,0.400118,0.372905
-0.206393,-0.058085,0.023608,0.019511,0.397097,0.013908,0.179499,0.286039,0.721966,0.455907,0.197099,-0.044743,0.263012,0.399678,0.372905
-0.206341,-0.058007,0.022174,0.019754,0.397242,0.013844,0.179668,0.284516,0.721966,0.455907,0.197307,-0.044892,0.262024,0.399678,0.372905
-0.206312,-0.058210,0.021198,0.019511,0.397097,0.013860,0.179634,0.289259,0.720674,0.456199,0.197097,-0.044686,0.263443,0.400089,0.372039
-0.206280,-0.058088,0.020924,0.019754,0.397242,0.013924,0.179422,0.281402,0.719929,0.455837,0.197020,-0.043886,0.267977,0.400548,0.372025
