Time(s),Radius(m)
295.000000,0.186121
296.000000,0.183220
297.000000,0.181357
298.000000,0.181192
299.000000,0.183833
300.000000,0.188175
301.000000,0.195094
302.000000,0.201793
303.000000,0.209648
304.000000,0.218907
305.000000,0.228069
306.000000,0.238199
307.000000,0.249650
308.000000,0.260697
309.000000,0.272615
310.000000,0.284912
311.000000,0.296904
312.000000,0.309535
313.000000,0.322437
314.000000,0.336041
315.000000,0.348858
316.000000,0.362909
317.000000,0.376698
318.000000,0.390649
319.000000,0.404794
320.000000,0.418899
321.000000,0.427593
322.000000,0.422807
323.000000,0.421151
324.000000,0.421283
325.000000,0.420968
326.000000,0.422198
327.000000,0.422925
328.000000,0.421904
329.000000,0.422498
330.000000,0.423758
331.000000,0.424265
332.000000,0.423822
333.000000,0.424979
334.000000,0.430021
335.000000,0.434925
336.000000,0.437062
337.000000,0.434367
338.000000,0.435146
339.000000,0.439428
340.000000,0.439742
341.000000,0.439401
342.000000,0.439166
343.000000,0.434532
344.000000,0.424266
345.000000,0.415790
346.000000,0.408037
347.000000,0.402912
348.000000,0.395771
349.000000,0.389189
350.000000,0.380807
351.000000,0.372351
352.000000,0.368411
353.000000,0.363566
354.000000,0.357389
355.000000,0.350562
356.000000,0.342250
357.000000,0.334625
358.000000,0.326863
359.000000,0.319074
360.000000,0.314442
361.000000,0.308434
362.000000,0.301321
363.000000,0.295096
364.000000,0.288549
365.000000,0.282542
366.000000,0.277682
367.000000,0.273687
368.000000,0.269592
369.000000,0.265454
370.000000,0.260675
371.000000,0.255409
372.000000,0.251305
373.000000,0.247112
374.000000,0.244108
375.000000,0.241141
376.000000,0.239510
377.000000,0.238500
378.000000,0.237958
379.000000,0.238422
380.000000,0.239248
381.000000,0.239267
382.000000,0.239982
383.000000,0.240705
384.000000,0.241270
385.000000,0.243092
386.000000,0.244835
387.000000,0.246174
388.000000,0.249442
389.000000,0.248524
390.000000,0.245344
391.000000,0.242191
392.000000,0.235308
393.000000,0.226712
394.000000,0.218450
395.000000,0.211370
396.000000,0.203250
397.000000,0.192660
398.000000,0.185932
399.000000,0.181209
400.000000,0.179530
401.000000,0.178365
402.000000,0.178911
403.000000,0.180596
404.000000,0.182699
405.000000,0.185808
406.000000,0.189616
407.000000,0.193310
408.000000,0.195894
409.000000,0.200682
410.000000,0.208384
411.000000,0.212791
412.000000,0.217306
413.000000,0.221767
414.000000,0.225857
415.000000,0.227659
416.000000,0.230914
417.000000,0.235102
418.000000,0.238689
419.000000,0.241602
420.000000,0.241080
421.000000,0.233045
422.000000,0.227106
423.000000,0.223573
424.000000,0.223398
425.000000,0.222919
426.000000,0.223133
427.000000,0.224613
428.000000,0.226786
429.000000,0.230779
430.000000,0.235854
431.000000,0.241328
432.000000,0.247794
433.000000,0.255196
434.000000,0.263878
435.000000,0.274199
436.000000,0.284288
437.000000,0.294969
438.000000,0.306607
439.000000,0.318306
440.000000,0.328948
441.000000,0.342390
442.000000,0.354864
443.000000,0.368061
444.000000,0.380910
445.000000,0.393096
446.000000,0.405953
447.000000,0.419146
448.000000,0.432653
449.000000,0.444552
450.000000,0.459587
451.000000,0.473293
452.000000,0.486970
453.000000,0.500448
454.000000,0.513749
455.000000,0.526122
456.000000,0.541253
457.000000,0.553808
458.000000,0.567896
459.000000,0.580170
460.000000,0.593637
461.000000,0.605243
462.000000,0.612933
463.000000,0.610196
464.000000,0.598078
465.000000,0.588829
466.000000,0.578237
467.000000,0.569680
468.000000,0.561458
469.000000,0.553923
470.000000,0.549557
471.000000,0.543284
472.000000,0.537476
473.000000,0.532090
474.000000,0.525189
475.000000,0.515770
476.000000,0.507327
477.000000,0.497735
478.000000,0.488151
479.000000,0.478149
480.000000,0.469994
481.000000,0.463695
482.000000,0.455207
483.000000,0.451244
484.000000,0.443538
485.000000,0.440582
486.000000,0.441146
487.000000,0.441238
488.000000,0.440393
489.000000,0.445123
490.000000,0.446609
491.000000,0.448912
492.000000,0.441336
493.000000,0.428540
494.000000,0.416859
495.000000,0.407592
496.000000,0.396573
497.000000,0.387343
498.000000,0.378264
499.000000,0.373517
500.000000,0.365953
501.000000,0.359223
502.000000,0.354765
503.000000,0.348059
504.000000,0.342124
505.000000,0.336773
506.000000,0.330114
507.000000,0.324329
508.000000,0.317019
509.000000,0.312001
510.000000,0.306014
511.000000,0.298901
512.000000,0.291840
513.000000,0.285858
514.000000,0.280244
515.000000,0.275307
516.000000,0.270300
517.000000,0.265562
518.000000,0.261212
519.000000,0.257149
520.000000,0.252654
521.000000,0.247357
522.000000,0.242685
523.000000,0.238786
524.000000,0.235785
525.000000,0.233261
526.000000,0.231917
527.000000,0.230437
528.000000,0.228956
529.000000,0.228592
530.000000,0.229191
531.000000,0.229789
532.000000,0.230858
533.000000,0.232977
534.000000,0.235915
535.000000,0.237491
536.000000,0.239032
537.000000,0.238915
538.000000,0.238957
539.000000,0.238557
540.000000,0.236031
541.000000,0.231174
542.000000,0.223206
543.000000,0.215040
544.000000,0.208784
545.000000,0.201301
546.000000,0.192595
547.000000,0.186661
548.000000,0.183076
549.000000,0.181840
550.000000,0.181391
551.000000,0.182189
552.000000,0.183512
553.000000,0.186003
554.000000,0.189746
555.000000,0.192458
556.000000,0.196084
557.000000,0.199339
558.000000,0.202153
559.000000,0.205824
560.000000,0.210744
561.000000,0.216032
562.000000,0.221195
563.000000,0.225988
564.000000,0.229042
565.000000,0.229271
566.000000,0.230471
567.000000,0.228290
568.000000,0.227155
569.000000,0.224671
570.000000,0.216873
571.000000,0.210936
572.000000,0.207210
573.000000,0.205890
574.000000,0.202501
575.000000,0.200138
576.000000,0.198315
577.000000,0.198464
578.000000,0.199992
579.000000,0.203424
580.000000,0.209222
581.000000,0.217206
582.000000,0.225054
583.000000,0.234647
584.000000,0.244675
585.000000,0.254957
586.000000,0.265854
587.000000,0.276275
588.000000,0.288085
589.000000,0.300340
590.000000,0.312729
591.000000,0.325294
592.000000,0.338068
593.000000,0.350627
594.000000,0.363802
595.000000,0.376528
596.000000,0.389717
597.000000,0.402954
598.000000,0.417229
599.000000,0.431070
600.000000,0.445428
