timestep,x_c,y_c,radius,p_current,q_current,beta_current,p_error,q_error,beta_error,vp,vq,vbeta,vx_c,vy_c,jacobian_cond
145,0.3673777823996364,0.26052715139285954,0.45037854257696663,0.3299999999999714,0.32999999989559164,60.00000001754008,2.858824288409778e-14,1.0440837083791621e-10,-1.7540084790678823e-08,1.429412144204889e-14,5.2204185418958104e-11,-3.061322306763259e-12,-0.12950822740859824,0.15447380848377637,10.674428170364854
146,0.35544481436048586,0.2765836328565081,0.45037708869331256,0.3299999999999701,0.3299999998908463,60.00000001755925,2.992051051364797e-14,1.0915374160092028e-10,-1.7559257174298686e-08,1.4960255256823984e-14,5.457687080046014e-11,-3.0646685189594793e-12,-0.13623963647860107,0.1485707267338545,10.674428170362832
147,0.34281066655875203,0.2920944056102184,0.45037572636104917,0.3299999999999688,0.32999999988588524,60.00000001757858,3.11972669919669e-14,1.141147731864578e-10,-1.757858222454326e-08,1.559863349598345e-14,5.70573865932289e-11,-3.0680413765082902e-12,-0.14270233914418712,0.14237452430506642,10.674428170376256
148,0.3295002557764983,0.3070288691467721,0.4503744498151771,0.3299999999999674,0.3299999998806986,60.00000001759799,3.26405569239796e-14,1.1930140209059914e-10,-1.7597996330318913e-08,1.63202784619898e-14,5.965070104529957e-11,-3.0714297771794463e-12,-0.14888357736790545,0.13589742029841395,10.674428170090641
149,0.315539833771437,0.32135755928580134,0.4503732536537149,0.3299999999999659,0.3299999998752763,60.00000001761757,3.4139358007223564e-14,1.247237313428684e-10,-1.7617575824938003e-08,1.7069679003611782e-14,6.23618656714342e-11,-3.0748470436492428e-12,-0.15477114858268082,0.12915218878125997,10.674428170617986
150,0.30095693547411223,0.3350522063891232,0.45037213281484073,0.3299999999999643,0.3299999998696074,60.00000001763724,3.569367024169878e-14,1.3039264112890692e-10,-1.763724437508817e-08,1.784683512084939e-14,6.519632056445346e-11,-3.0782798532413836e-12,-0.1603534297926263,0.12215213353325668,10.674428170713659
151,0.28578032465017866,0.3480857912139283,0.45037108255547226,0.32999999999996266,0.32999999986368095,60.00000001765704,3.735900477863652e-14,1.3631906714550723e-10,-1.76570401474256e-08,1.867950238931826e-14,6.815953357275362e-11,-3.081734867294017e-12,-0.16561940052676172,0.11491106174921373,10.674428170668298
152,0.270039937135402,0.36043259829381924,0.45037009843119635,0.329999999999961,0.3299999998574851,60.00000001767692,3.902433931557425e-14,1.4251488877903284e-10,-1.767692497529411e-08,1.9512169657787126e-14,7.125744438951642e-11,-3.0852054244689954e-12,-0.1705586646006589,0.10744325675080388,10.674428170884186
153,0.25376682175575377,0.3720682667425743,0.4503691762774623,0.32999999999995916,0.32999999985100775,60.00000001769692,4.085620730620576e-14,1.489922629716034e-10,-1.7696924303131154e-08,2.042810365310288e-14,7.44961314858017e-11,-3.0886959656584168e-12,-0.17516147064336784,0.09976344976094573,10.674428170709618
154,0.23699307904951458,0.3829698383806017,0.45036831219195883,0.3299999999999573,0.3299999998442361,60.00000001771702,4.268807529683727e-14,1.5576390177685084e-10,-1.7717025408718004e-08,2.1344037648418634e-14,7.788195088842542e-11,-3.0922042704162325e-12,-0.1794187313493963,0.09188679079653898,10.674428170220162
155,0.21975179791260313,0.39311580308933225,0.45036750251810154,0.32999999999995544,0.3299999998371568,60.0000000177372,4.4575454438700035e-14,1.6284323889337315e-10,-1.7737202847617208e-08,2.2287727219350018e-14,8.142161944668658e-11,-3.0957258978503432e-12,-0.18332204141801212,0.08382881873696055,10.674428170985236
156,0.20207699029242007,0.4024861413042662,0.45036674382956005,0.3299999999999534,0.3299999998297559,60.00000001775749,4.6629367034256575e-14,1.702440965978269e-10,-1.7757494786484944e-08,2.3314683517128287e-14,8.512204829891346e-11,-3.0992675092988976e-12,-0.18686369414470833,0.07560543062734336,10.674428170225864
157,0.1840035240593186,0.411062363563037,0.45036603291575916,0.3299999999999513,0.3299999998220188,60.00000001777784,4.873879078104437e-14,1.7798124085643963e-10,-1.777785033644631e-08,2.4369395390522186e-14,8.899062042821981e-11,-3.102820222977698e-12,-0.1900366966323182,0.06723285027716402,10.674428170396945
158,0.16556705418838463,0.41882754703065966,0.45036536676829286,0.32999999999994906,0.3299999998139302,60.0000000177983,5.0959236830294685e-14,1.8606982621349744e-10,-1.7798307664157485e-08,2.5479618415147343e-14,9.303491310674872e-11,-3.1063907002248926e-12,-0.1928347835919699,0.05872759621604992,10.67442817026123
159,0.14680395238752167,0.4257663689300964,0.45036474256819514,0.3299999999999467,0.3299999998054743,60.00000001781881,5.3290705182007514e-14,1.9452572885825248e-10,-1.781881588074356e-08,2.6645352591003757e-14,9.726286442912624e-11,-3.109970059256284e-12,-0.19525242970684198,0.050106449069978,10.674428170196308
160,0.12775123531087865,0.4318651368123687,0.450364157674011,0.3299999999999443,0.32999999979663425,60.00000001783941,5.573319583618286e-14,2.0336576866952782e-10,-1.783941315286072e-08,2.786659791809143e-14,1.0168288433476391e-10,-3.1135649614100203e-12,-0.1972848605344994,0.041386418422176066,10.674428171011161
161,0.1084464914994308,0.43711181560668194,0.450363609610619,0.3299999999999418,0.3299999997873929,60.00000001786007,5.823119764158946e-14,2.1260709859305393e-10,-1.7860074036071506e-08,2.911559882079473e-14,1.0630354929652697e-10,-3.1171709657940027e-12,-0.19892806192646065,0.03258470922405424,10.674428170971368
162,0.08892780719301646,0.4414960513973731,0.45036309605875813,0.3299999999999391,0.3299999997777318,60.00000001788078,6.089573290068984e-14,2.2226820384219081e-10,-1.7880785808157196e-08,3.044786645034492e-14,1.1113410192109541e-10,-3.1207858519621824e-12,-0.20017878794655958,0.023718687822374917,10.674428171129255
163,0.06923369116034399,0.44500919188094623,0.45036261484521417,0.32999999999993634,0.329999999767632,60.000000017901556,6.367129046225273e-14,2.3236801371950833e-10,-1.7901561191336517e-08,3.1835645231126364e-14,1.1618400685975416e-10,-3.124411840360608e-12,-0.20103456727261423,0.01480584766962817,10.674428171117027
164,0.049402998695402295,0.4476443034630036,0.4503621639336231,0.32999999999993346,0.32999999975707367,60.00000001792237,6.655787032627813e-14,2.4292634570599603e-10,-1.7922374741172014e-08,3.327893516313907e-14,1.2146317285299801e-10,-3.1280444900971818e-12,-0.2014937080688977,0.005863774785200459,10.67442817119866
165,0.02947485493034178,0.44939618496150624,0.45036174141585456,0.32999999999993046,0.3299999997460359,60.00000001794322,6.955547249276606e-14,2.539641275056681e-10,-1.7943226457663687e-08,3.477773624638303e-14,1.2698206375283405e-10,-3.131683801171903e-12,-0.20155530131991004,-0.0030898869645799854,10.674428171332737
166,0.009488577616226014,0.4502613778894851,0.45036134550393736,0.3299999999999273,0.3299999997344969,60.00000001796411,7.271960811294775e-14,2.655031194898072e-10,-1.796411634081154e-08,3.6359804056473877e-14,1.327515597449036e-10,-3.135329773584772e-12,-0.201219222618979,-0.012037470699087505,10.674428170646832
167,-0.010516400475906648,0.45023817329706767,0.4503609745224934,0.329999999999924,0.3299999997224341,60.00000001798504,7.599476603559197e-14,2.7756591469696446e-10,-1.798504439061557e-08,3.799738301779598e-14,1.3878295734848223e-10,-3.138982407335789e-12,-0.20048613240825414,-0.020961321400068917,10.67442817112282
168,-0.030500609380494703,0.44932661515946676,0.45036062690164763,0.3299999999999206,0.32999999970982363,60.00000001800598,7.943645741192995e-14,2.901763829221693e-10,-1.8005985162638327e-08,3.9718228705964975e-14,1.4508819146108465e-10,-3.1426372615328547e-12,-0.19935747466970688,-0.029843830763594086,10.674428171468278
169,-0.05042461983580423,0.44752850030438734,0.45036030117038445,0.3299999999999169,0.3299999996966406,60.00000001802696,8.310019339319297e-14,3.0335939316117333e-10,-1.802696410131726e-08,4.1550096696596484e-14,1.5167969658058666e-10,-3.1462987770680684e-12,-0.19783547406979726,-0.03866747195858532,10.674428171630117
170,-0.07024912110143011,0.444847374879128,0.4503599959503229,0.32999999999991314,0.32999999968285926,60.00000001804793,8.68749516769185e-14,3.171407580992991e-10,-1.8047930317777468e-08,4.343747583845925e-14,1.5857037904964955e-10,-3.149958072157233e-12,-0.19592313156351063,-0.04741483422341146,10.674428171674952
171,-0.08993499854136718,0.44128852736447444,0.4503597099498824,0.3299999999999092,0.32999999966845217,60.00000001806889,9.08162434143378e-14,3.315478447341036e-10,-1.8068896534237674e-08,4.54081217071689e-14,1.657739223670518e-10,-3.1536173672463976e-12,-0.1936242184665015,-0.05606865723234471,10.674428171918638
172,-0.10944341081953979,0.4368589781492909,0.45035944195881716,0.32999999999990504,0.3299999996533911,60.000000018089885,9.497957975668214e-14,3.4660890824156354e-10,-1.8089888195135334e-08,4.748978987834107e-14,1.7330445412078177e-10,-3.1572811032276606e-12,-0.19094326900709596,-0.06461186516413811,10.67442817167837
173,-0.1287358665554514,0.43156746568649346,0.4503591908430932,0.3299999999999007,0.32999999963764637,60.00000001811086,9.930944955272025e-14,3.6235364708758766e-10,-1.8110867133814268e-08,4.9654724776360126e-14,1.8117682354379383e-10,-3.1609426187628744e-12,-0.1878855713728999,-0.07302760040555957,10.674428171788795
174,-0.14777430028868485,0.4254244292578295,0.45035895554008953,0.3299999999998962,0.329999999621187,60.00000001813183,1.0380585280245214e-13,3.78813036494563e-10,-1.8131833350274474e-08,5.190292640122607e-14,1.894065182472815e-10,-3.1646019138520388e-12,-0.18445715726972173,-0.08129925682344535,10.674428171307246
175,-0.1665211476023554,0.4184419883815716,0.4503587350540997,0.3299999999998915,0.3299999996039804,60.00000001815277,1.0852430065710905e-13,3.9601960599711106e-10,-1.8152774122297232e-08,5.4262150328554526e-14,1.9800980299855553e-10,-3.1682567680491046e-12,-0.18066479001345084,-0.08941051253967698,10.674428171890003
176,-0.184939419257281,0.4106339189038541,0.4503585284521182,0.3299999999998866,0.3299999995859928,60.0000000181737,1.1340928196545974e-13,4.140072173974829e-10,-1.817370217210126e-08,5.670464098272987e-14,2.0700360869874146e-10,-3.1719094018001215e-12,-0.1765159511784224,-0.09734536214447001,10.674428172407854
177,-0.20299277419059156,0.40201562582091466,0.4503583348598915,0.32999999999988144,0.3299999995671888,60.00000001819459,1.1857181902996672e-13,4.328112312990129e-10,-1.8194592055249114e-08,5.928590951498336e-14,2.1640561564950644e-10,-3.1755553742129906e-12,-0.1720188258286405,-0.1050881482844685,10.674428172505197
178,-0.22064559123474317,0.3926041128859527,0.4503581534582174,0.32999999999987606,0.3299999995475311,60.00000001821544,1.2395640069939873e-13,4.5246889568417714e-10,-1.8215443771740788e-08,6.197820034969936e-14,2.2623444784208857e-10,-3.1791946852877117e-12,-0.1671822863610287,-0.11262359256336493,10.674428171786797
179,-0.23786303941543072,0.3824179490606519,0.45035798347947836,0.3299999999998704,0.3299999995269813,60.00000001823628,1.2961853812498703e-13,4.730187352919302e-10,-1.8236282766013736e-08,6.480926906249351e-14,2.365093676459651e-10,-3.182831775916384e-12,-0.16201587499260503,-0.11993682569412847,10.674428172594213
180,-0.25461114668969986,0.3714772318776358,0.4503578242043927,0.32999999999986457,0.32999999950549874,60.00000001825704,1.354472090042691e-13,4.945012732626708e-10,-1.825704542697433e-08,6.772360450213455e-14,2.472506366313354e-10,-3.1864555438687604e-12,-0.15652978492615832,-0.1270134168433904,10.674428172760818
181,-0.27085686698863926,0.35980354778621654,0.4503576749589704,0.3299999999998584,0.329999999483041,60.00000001827778,1.4160894679093872e-13,5.169590311382422e-10,-1.827778264349747e-08,7.080447339546936e-14,2.584795155691211e-10,-3.1900748709290382e-12,-0.1507348402316007,-0.13383940211013254,10.674428172903502
182,-0.28656814543238096,0.34741992955974305,0.4503575351116611,0.32999999999985197,0.32999999945956393,60.00000001829844,1.4804824033376462e-13,5.404360847727219e-10,-1.829844352670826e-08,7.402412016688231e-14,2.7021804238636093e-10,-3.1936808753130207e-12,-0.14464247448270712,-0.14040131208252807,10.674428172621711
183,-0.3017139815887451,0.3343508108486491,0.4503574040706811,0.32999999999984525,0.3299999994350213,60.000000018319064,1.5476508963274682e-13,5.649787304662368e-10,-1.8319066243262868e-08,7.738254481637341e-14,2.824893652331184e-10,-3.1972802183588557e-12,-0.13826470819140324,-0.14668619841860076,10.674428172858413
184,-0.3162644906507266,0.32062197796892994,0.4503572812815093,0.32999999999983826,0.32999999940936464,60.000000018339605,1.617594946878853e-13,5.906353739426606e-10,-1.8339612626505123e-08,8.087974734394265e-14,2.953176869713303e-10,-3.200866238728395e-12,-0.1316141250841345,-0.15268165939829415,10.674428172890783
185,-0.33019096241213014,0.3062605190212248,0.45035716622454086,0.32999999999983093,0.32999999938254354,60.00000001836006,1.6908696665041134e-13,6.174564748384626e-10,-1.8360069954216297e-08,8.454348332520567e-14,3.087282374192313e-10,-3.2044367159755893e-12,-0.12470384726713236,-0.15837586439656753,10.67442817344676
186,-0.3434659179250024,0.2912947704409483,0.4503570584128878,0.3299999999998232,0.3299999993545051,60.00000001838048,1.7680301667155618e-13,6.45494935280766e-10,-1.838048911527129e-08,8.840150833577809e-14,3.22747467640383e-10,-3.2080005318846363e-12,-0.11754750932958301,-0.1637575772292639,10.674428173284282
187,-0.35606316372708924,0.2757542610849782,0.4503569573903197,0.3299999999998152,0.32999999932519386,60.000000018400804,1.847966224488573e-13,6.748061553984996e-10,-1.8400806498576482e-08,9.239831122442865e-14,3.374030776992498e-10,-3.211546584225289e-12,-0.11015923143579917,-0.1688161783257167,10.674428173214732
188,-0.3679578435323367,0.2596696539652627,0.45035686272933245,0.3299999999998068,0.3299999992945523,60.00000001842104,1.932343174360085e-13,7.054477002554904e-10,-1.8421047548569316e-08,9.661715871800425e-14,3.527238501277452e-10,-3.215079313889646e-12,-0.10255359145948795,-0.17354168568437564,10.674428173892023
189,-0.3791264872824647,0.24307268574435256,0.4503567740293396,0.32999999999979807,0.32999999926252,60.000000018441206,2.0194956817931597e-13,7.374800214954291e-10,-1.8441212265249794e-08,1.0097478408965799e-13,3.6874001074771456e-10,-3.218598720877708e-12,-0.0947455962150981,-0.17792477457013026,10.674428174053281
190,-0.38954705746284635,0.2259961041122753,0.45035669091497743,0.3299999999997889,0.3299999992290337,60.000000018461286,2.1110890813247352e-13,7.709662908084169e-10,-1.846128792639919e-08,1.0555445406623676e-13,3.8548314540420847e-10,-3.2221025847434247e-12,-0.08675065184300894,-0.18195679591449143,10.674428174554441
191,-0.39919899259132485,0.2084736031683451,0.4503566130345165,0.32999999999977936,0.32999999919402756,60.00000001848127,2.2065682614424986e-13,8.059724554421166e-10,-1.848127453201751e-08,1.1032841307212493e-13,4.029862277210583e-10,-3.225590905486797e-12,-0.07858453340699176,-0.18562979338235036,10.674428175461292
192,-0.4080632477941791,0.19053975693543854,0.4503565400583737,0.3299999999997693,0.3299999991574325,60.000000018501154,2.3070434451710753e-13,8.425675157575085e-10,-1.8501159359886018e-08,1.1535217225855376e-13,4.2128375787875427e-10,-3.2290614626617752e-12,-0.07026335376393147,-0.18893651907165956,10.674428173854622
193,-0.4161223323891951,0.1722299511379457,0.4503564716777177,0.3299999999997589,0.3299999991191763,60.00000001852095,2.41140440948584e-13,8.808236917623447e-10,-1.8520955132223448e-08,1.20570220474292e-13,4.404118458811723e-10,-3.232516476714409e-12,-0.061803531767224654,-0.1918704478150827,10.674428174847806
194,-0.4233603444017051,0.15358031337803257,0.45035640760316165,0.3299999999997479,0.3299999990791837,60.000000018540646,2.5213164889237305e-13,9.208163120888457e-10,-1.854064912681107e-08,1.2606582444618653e-13,4.6040815604442287e-10,-3.2359537271986484e-12,-0.053221759866593416,-0.19442579005540966,10.674428175187098
195,-0.42976300194551015,0.1346276418480069,0.4503563475635397,0.3299999999997364,0.3299999990373759,60.00000001856022,2.636224571972434e-13,9.626240915494577e-10,-1.8560228621430157e-08,1.318112285986217e-13,4.813120457747289e-10,-3.2393709936684445e-12,-0.044534971168236,-0.1965975032693526,10.674428175185874
196,-0.4353176714067836,0.11540933271946707,0.4503562913047592,0.32999999999972446,0.32999999899367044,60.00000001857969,2.7555735471196385e-13,1.0063295752260615e-09,-1.8579693616080715e-08,1.3777867735598193e-13,5.031647876130307e-10,-3.2427682761237977e-12,-0.03576030602030632,-0.19838130191719752,10.674428175082165
197,-0.44001339237536485,0.09596330635252236,0.45035623858872526,0.3299999999997119,0.32999999894798104,60.00000001859907,2.881028748902281e-13,1.0520189719365192e-09,-1.859906955520019e-08,1.4405143744511406e-13,5.260094859682596e-10,-3.246150015456806e-12,-0.02691507818964613,-0.19977366589869466,10.67442817622274
198,-0.4438408992742673,0.0763279324706995,0.45035618919233467,0.3299999999996988,0.32999999890021775,60.000000018618316,3.0120350658080497e-13,1.0997822652569766e-09,-1.861831827213241e-08,1.5060175329040248e-13,5.498911326284883e-10,-3.2495095503293214e-12,-0.01801674069650421,-0.20077184749851718,10.674428176075759
199,-0.44679263964473853,0.05654195444918956,0.4503561429065306,0.3299999999996851,0.3299999988502865,60.000000018637486,3.1491476093492565e-13,1.1497134910776197e-09,-1.8637490655752272e-08,1.5745738046746283e-13,5.748567455388098e-10,-3.2528557625255415e-12,-0.00908285137464708,-0.20137387680759647,10.67442817635587
200,-0.4488627890508128,0.036644412865837084,0.45035609953541916,0.3299999999996708,0.3299999987980888,60.00000001865649,3.2923663795259017e-13,1.201911237203035e-09,-1.8656497650528697e-08,1.6461831897629509e-13,6.009556186015175e-10,-3.2561731089231216e-12,-0.00013103822481241867,-0.20157856560964937,10.674428177108636
201,-0.45004726257396027,0.016674568465727152,0.4503560588954404,0.3299999999996558,0.3299999987435217,60.000000018675436,3.442246487850298e-13,1.2564783102853028e-09,-1.8675441034211494e-08,1.721123243925149e-13,6.282391551426514e-10,-3.2594793530904552e-12,0.008821035370142293,-0.2013855097252386,10.674428176919886
202,-0.4503437228751703,-0.0033281753086183696,0.45035602081459186,0.32999999999964014,0.32999999868647767,60.00000001869425,3.598787934322445e-13,1.3135223464466605e-09,-1.8694257195707033e-08,1.7993939671612225e-13,6.567611732233303e-10,-3.2627633927972966e-12,0.017755705499762776,-0.20079508980875135,10.674428177295896
203,-0.449751584808574,-0.023324350068568218,0.4503559851317012,0.3299999999996238,0.3299999986268443,60.00000001871293,3.761990718942343e-13,1.3731557002572004e-09,-1.8712933412796585e-08,1.8809953594711715e-13,6.865778501286002e-10,-3.266023007597596e-12,0.026655342581427956,-0.19980847059673287,10.67442817731443
204,-0.44827201657751825,-0.04327450035881104,0.4503559516957442,0.3299999999996068,0.329999998564504,60.00000001873153,3.9324099532223045e-13,1.4354959998463812e-09,-1.8731533296573785e-08,1.9662049766111522e-13,7.177479999231906e-10,-3.2692692997216e-12,0.035502386147919784,-0.19842759860906578,10.67442817755704
205,-0.4459079374308235,-0.06313926151121306,0.4503559203652069,0.32999999999958896,0.32999999849933387,60.00000001874998,4.110600748674642e-13,1.5006661469030291e-09,-1.8749980513726273e-08,2.055300374337321e-13,7.503330734515146e-10,-3.272488946493013e-12,0.04427937949849427,-0.19665519830753808,10.674428177861481
206,-0.4426640119037834,-0.08287943731948191,0.45035589100748624,0.32999999999957036,0.32999999843120553,60.00000001876833,4.296563105299356e-13,1.5687944832087908e-09,-1.876833867534768e-08,2.148281552649678e-13,7.843972416043954e-10,-3.275693050142081e-12,0.05296900414509269,-0.19449476671938706,10.674428179306378
207,-0.4385466406152822,-0.10245607738136885,0.45035586349833007,0.3299999999995509,0.32999999835998445,60.000000018786565,4.491407246121071e-13,1.6400155677942507e-09,-1.878656961478183e-08,2.2457036230605354e-13,8.200077838971254e-10,-3.2788749493306568e-12,0.06155411398572861,-0.19195056653643222,10.67442817964025
208,-0.4335639476392011,-0.12183055395579796,0.45035583772131177,0.32999999999953045,0.32999999828553045,60.00000001880469,4.6956882826521e-13,1.714469566316268e-09,-1.880469877646617e-08,2.34784414132605e-13,8.57234783158134e-10,-3.2820390849508385e-12,0.07001776913762793,-0.1890276177034201,10.674428179080595
209,-0.4277257644750416,-0.1409646381832694,0.4503558135673379,0.32999999999950913,0.32999999820769665,60.00000001882271,4.90885110338013e-13,1.7923033612810002e-09,-1.882271343818198e-08,2.454425551690065e-13,8.961516806405001e-10,-3.285183236556577e-12,0.07834326936337145,-0.1857316875121822,10.674428180634715
210,-0.4210436106494057,-0.15982057551913953,0.4503557909341872,0.32999999999948687,0.3299999981263297,60.00000001884061,5.131450819817474e-13,1.8736703299992996e-09,-1.8840613599929255e-08,2.565725409908737e-13,9.368351649996498e-10,-3.2883074041478724e-12,0.08651418702408736,-0.182069279221156,10.674428181351365
211,-0.41353067098661817,-0.17836116023093582,0.450355769726078,0.3299999999994636,0.32999999804126895,60.000000018858394,5.364042543476444e-13,1.958731066231678e-09,-1.8858399261708002e-08,2.682021271738222e-13,9.79365533115839e-10,-3.2914115877247242e-12,0.09451439949468163,-0.17804761922272827,10.674428180560884
212,-0.40520176959335047,-0.19654980881271014,0.4503557498532639,0.3299999999994393,0.3299999979523469,60.00000001887608,5.607181385869353e-13,2.0476531026325517e-09,-1.887608314573694e-08,2.8035906929346766e-13,1.0238265513162759e-09,-3.294498007733182e-12,0.10232812097714665,-0.17367464278372446,10.674428181609061
213,-0.3960733406085854,-0.21435063217157277,0.45035573123165357,0.3299999999994139,0.3299999978593882,60.00000001889367,5.861422458508514e-13,2.14061179892866e-09,-1.8893677974234793e-08,2.930711229254257e-13,1.07030589946433e-09,-3.2975688846192953e-12,0.10993993364918439,-0.16895897838718252,10.674428182114392
214,-0.3861633957766468,-0.23172850644397078,0.4503557137824551,0.32999999999938723,0.3299999977622096,60.00000001891114,6.127875984418552e-13,2.237790397430217e-09,-1.891114558054539e-08,3.063937992209276e-13,1.1188951987151086e-09,-3.300617557044916e-12,0.11733481808668493,-0.16390993070631074,10.674428183379703
215,-0.3754914889072863,-0.24864914230198099,0.4503556974318428,0.3299999999993595,0.3299999976606195,60.00000001892852,6.405431740574841e-13,2.3393805226312736e-09,-1.892852413132491e-08,3.2027158702874203e-13,1.1696902613156368e-09,-3.3036506863481917e-12,0.12449818290003639,-0.15853746224422632,10.674428183561675
216,-0.3640786772929574,-0.2650791526128638,0.4503556821106439,0.3299999999993304,0.32999999755441756,60.00000001894581,6.696310173026632e-13,2.4455824587654718e-09,-1.8945813626573342e-08,3.348155086513316e-13,1.2227912293827359e-09,-3.306668272529123e-12,0.13141589352579605,-0.15285217367570336,10.674428183704435
217,-0.35194748015941707,-0.28098611831837783,0.450355667754046,0.3299999999992999,0.3299999974433945,60.00000001896301,7.001066393286237e-13,2.5566055383841046e-09,-1.8963014066290698e-08,3.5005331966431186e-13,1.2783027691920523e-09,-3.3096703155877095e-12,0.13807430011691285,-0.14686528292972212,10.674428184751122
218,-0.3391218342316417,-0.2963386524038647,0.45035565430132174,0.3299999999992681,0.3299999973273313,60.000000018980096,7.319145289841344e-13,2.6726686974676284e-09,-1.898010000603952e-08,3.659572644920672e-13,1.3363343487338142e-09,-3.3126523746318527e-12,0.1444602644764753,-0.14058860305409357,10.674428184836334
219,-0.3256270465027406,-0.3111064618308846,0.45035564169557113,0.3299999999992349,0.3299999972059992,60.000000018997106,7.651101974204266e-13,2.7940008084925694e-09,-1.8997109612475988e-08,3.825550987102133e-13,1.3970004042462847e-09,-3.3156211109997e-12,0.15056118598184365,-0.13403451890583687,10.674428185932038
220,-0.3114897442990662,-0.32526040731120154,0.4503556298834804,0.32999999999920016,0.329999997079159,60.00000001901404,7.99860178091194e-13,2.920841013498432e-09,-1.90140428856001e-08,3.99930089045597e-13,1.460420506749216e-09,-3.3185765246912526e-12,0.15636502644801756,-0.12721596271330474,10.674428186723814
221,-0.29673782274005533,-0.3387725608041752,0.45035561881509495,0.32999999999916385,0.3299999969465606,60.000000019030885,8.361644709964366e-13,3.053439390221513e-09,-1.903088710319313e-08,4.180822354982183e-13,1.5267196951107564e-09,-3.32151639526046e-12,0.16186033388118315,-0.12014638855827613,10.674428187136355
222,-0.28140038969647724,-0.35161626062411133,0.45035560844360784,0.3299999999991259,0.3299999968079425,60.00000001904765,8.74134098438617e-13,3.192057507206414e-09,-1.9047654987473804e-08,4.370670492193085e-13,1.596028753603207e-09,-3.324442943153372e-12,0.1670362650755731,-0.11283974582836996,10.674428187861642
223,-0.2655077083556974,-0.36376616404883455,0.4503555987251604,0.32999999999908614,0.32999999666303154,60.00000001906435,9.138800827201976e-13,3.3369684793171928e-09,-1.9064359260660853e-08,4.569400413600988e-13,1.6684842396585964e-09,-3.3273583888160374e-12,0.17188260700905683,-0.1053104516921585,10.674428189322972
224,-0.24909113750729062,-0.3751982973256826,0.45035558961865596,0.32999999999904467,0.3299999965115418,60.000000019080986,9.553469126899472e-13,3.4884581889826904e-09,-1.9080987200535543e-08,4.776734563449736e-13,1.7442290944913452e-09,-3.3302605118024075e-12,0.17638979699524565,-0.09757336265129579,10.67442819097862
225,-0.23218306966683167,-0.38589010297625254,0.45035558108558577,0.3299999999990013,0.3299999963531749,60.00000001909756,9.987011218015596e-13,3.6468251196630774e-09,-1.909756425153533e-08,4.993505609007798e-13,1.8234125598315387e-09,-3.333153753004581e-12,0.1805489415523527,-0.08964374522579005,10.674428191283091
226,-0.21481686715995937,-0.39582048430656186,0.4503555730898651,0.3299999999989559,0.3299999961876183,60.00000001911408,1.0441092435087285e-12,3.812381688117483e-09,-1.9114090413660217e-08,5.220546217543642e-13,1.9061908440587416e-09,-3.336038112422557e-12,0.18435183395157898,-0.08153724583026425,10.674428192528996
227,-0.19702679629283293,-0.40496984703479993,0.4503555655976806,0.3299999999989085,0.32999999601454577,60.000000019130546,1.0915157666602227e-12,3.9854542444039964e-09,-1.9130552964691472e-08,5.457578833301113e-13,1.9927271222019982e-09,-3.338911369610287e-12,0.18779097041040244,-0.07326985990064125,10.674428193177292
228,-0.17884795973887604,-0.4133201379545337,0.45035555857734605,0.329999999998859,0.3299999958336159,60.00000001914693,1.1410317135585046e-12,4.166384126591538e-09,-1.914693918241037e-08,5.705158567792523e-13,2.083192063295769e-09,-3.341771304121721e-12,0.1908595648988188,-0.06485790033217492,10.67442819446103
229,-0.16031622727522266,-0.42085488055708203,0.4503555519991695,0.3299999999988072,0.3299999956444722,60.00000001916332,1.1928236176572682e-12,4.355527827293315e-09,-1.916332540012927e-08,5.964118088286341e-13,2.1777639136466576e-09,-3.344631238633156e-12,0.1935515625293226,-0.05631796529109999,10.674428195526751
230,-0.14146816500553508,-0.42755920754276966,0.45035554583532605,0.32999999999875307,0.3299999954467416,60.00000001917966,1.2469469901077446e-12,4.553258436956753e-09,-1.9179660728973268e-08,6.234734950538723e-13,2.2766292184783765e-09,-3.3474822913603933e-12,0.19586165150420945,-0.047666905463412276,10.674428196864296
231,-0.12234096320885107,-0.43341989015691446,0.4503555400597413,0.3299999999986964,0.32999999524003415,60.000000019195966,1.3036238755148588e-12,4.7599658659081e-09,-1.919597061337981e-08,6.518119377574294e-13,2.37998293295405e-09,-3.350328903195532e-12,0.1977852735966253,-0.03892179080540888,10.674428197628032
232,-0.1029723629568277,-0.43842536429266427,0.4503555346479801,0.3299999999986372,0.3299999950239424,60.00000001921225,1.3627987627273797e-12,4.976057621508545e-09,-1.9212255053348907e-08,6.813993813636898e-13,2.4880288107542725e-09,-3.3531710741385723e-12,0.19931863314468626,-0.03009987686158451,10.67442819970059
233,-0.08340058164417968,-0.4425657533091803,0.45035552957714386,0.3299999999985754,0.3299999947980404,60.000000019228494,1.4246381851990009e-12,5.201959640821485e-09,-1.9228501326661822e-08,7.123190925995004e-13,2.6009798204107426e-09,-3.356006583743465e-12,0.20045870454092118,-0.021218570716352952,10.674428200953272
234,-0.0636642375792542,-0.445832887520145,0.4503555248257736,0.3299999999985107,0.3299999945618826,60.00000001924476,1.4893086763834162e-12,5.4381174008355515e-09,-1.9244760322193464e-08,7.446543381917081e-13,2.7190587004177758e-09,-3.3588443137944067e-12,0.2012032382022618,-0.012295396646768576,10.674428201726341
