0.0015,0.7148,0.7158,0.4758,10000
0.002,0.4355,0.4376,0.2329,10000
0.0025,0.2013,0.2027,0.0866,10000
0.003,0.0669,0.0677,0.019,10000
0.0035,0.0162,0.017,0.0041,10000
0.004,0.0027,0.0035,0.0005,10000
0.0045,0.0007,0.0012,0.0,10000
0.005,0.0,0.0007,0.0,10000
0.006,0.0,0.0012,0.0,10000
0.007,0.0,0.0025,0.0,10000
0.008,0.0001,0.0035,0.0,10000
