time_s,x_m,y_m
17.800000,0.255959,-0.505409
17.900000,0.242722,-0.510756
18.000000,0.229447,-0.514751
18.100000,0.217026,-0.520231
18.200000,0.204275,-0.526839
18.300000,0.192292,-0.532016
18.400000,0.178535,-0.538568
18.500000,0.165004,-0.543914
18.600000,0.151308,-0.548697
18.700000,0.138550,-0.553349
18.800000,0.126332,-0.557010
18.900000,0.113210,-0.560572
19.000000,0.098658,-0.564187
19.100000,0.085653,-0.565830
19.200000,0.069674,-0.564915
19.300000,0.055303,-0.564497
19.400000,0.044163,-0.565748
19.500000,0.033706,-0.566908
19.600000,0.019192,-0.568660
19.700000,0.007777,-0.569834
19.800000,0.007462,-0.593144
19.900000,0.003686,-0.598294
20.000000,-0.008140,-0.594242
20.100000,-0.016302,-0.593606
20.200000,-0.031721,-0.592220
20.300000,-0.044495,-0.590574
20.400000,-0.052218,-0.589843
20.500000,-0.067744,-0.588964
20.600000,-0.080795,-0.585742
20.700000,-0.095450,-0.585432
20.800000,-0.111654,-0.583267
20.900000,-0.124533,-0.582103
21.000000,-0.139182,-0.579687
21.100000,-0.155139,-0.574266
21.200000,-0.165333,-0.568990
21.300000,-0.173695,-0.562050
21.400000,-0.186845,-0.553953
21.500000,-0.197514,-0.541843
21.600000,-0.208020,-0.529238
21.700000,-0.214938,-0.509523
21.800000,-0.214170,-0.482130
21.900000,-0.226089,-0.468362
22.000000,-0.239110,-0.463447
22.100000,-0.249564,-0.456801
22.200000,-0.257687,-0.441000
22.300000,-0.265250,-0.419039
22.400000,-0.276064,-0.411670
22.500000,-0.289489,-0.405945
22.600000,-0.303017,-0.397266
22.700000,-0.313453,-0.389696
22.800000,-0.325370,-0.382712
22.900000,-0.339470,-0.374696
23.000000,-0.351137,-0.368991
23.100000,-0.364044,-0.362419
23.200000,-0.378228,-0.355302
23.300000,-0.388763,-0.348335
23.400000,-0.400842,-0.340153
23.500000,-0.411408,-0.331599
23.600000,-0.417130,-0.327631
23.700000,-0.428948,-0.319720
23.800000,-0.442084,-0.309076
23.900000,-0.452353,-0.301297
24.000000,-0.463236,-0.291996
24.100000,-0.475208,-0.282328
24.200000,-0.482613,-0.272058
24.300000,-0.490414,-0.260907
24.400000,-0.501899,-0.250495
24.500000,-0.509902,-0.241704
24.600000,-0.517164,-0.230337
24.700000,-0.524805,-0.216698
24.800000,-0.530412,-0.205750
24.900000,-0.536666,-0.192889
25.000000,-0.543749,-0.179001
25.100000,-0.548580,-0.167236
25.200000,-0.553576,-0.154154
25.300000,-0.557003,-0.139051
25.400000,-0.558787,-0.126225
25.500000,-0.562080,-0.112566
25.600000,-0.565748,-0.097513
25.700000,-0.566882,-0.084748
25.800000,-0.567672,-0.069998
25.900000,-0.571289,-0.058819
26.000000,-0.568271,-0.041595
26.100000,-0.567874,-0.027247
26.200000,-0.567047,-0.012531
26.300000,-0.565615,0.001419
26.400000,-0.564501,0.014778
26.500000,-0.561048,0.031148
26.600000,-0.557156,0.043014
26.700000,-0.554652,0.057370
26.800000,-0.552250,0.072774
26.900000,-0.550179,0.086033
27.000000,-0.548526,0.100087
27.100000,-0.546487,0.115033
27.200000,-0.543414,0.127704
27.300000,-0.540355,0.142673
27.400000,-0.533670,0.156637
27.500000,-0.529218,0.168554
27.600000,-0.524547,0.181711
27.700000,-0.519691,0.195329
27.800000,-0.512208,0.207105
27.900000,-0.504613,0.219966
28.000000,-0.495507,0.230556
28.100000,-0.486329,0.241188
28.200000,-0.478543,0.252524
28.300000,-0.469625,0.266434
28.400000,-0.462044,0.276028
28.500000,-0.450683,0.285785
28.600000,-0.439862,0.295635
28.700000,-0.429107,0.304968
28.800000,-0.417761,0.313364
28.900000,-0.408001,0.326087
29.000000,-0.401950,0.338612
29.100000,-0.394231,0.350974
29.200000,-0.384240,0.363147
29.300000,-0.376633,0.372890
29.400000,-0.367836,0.384693
29.500000,-0.359059,0.396343
29.600000,-0.349088,0.405596
29.700000,-0.337749,0.414105
29.800000,-0.327093,0.423382
29.900000,-0.316142,0.431965
30.000000,-0.305082,0.441751
30.100000,-0.293944,0.450752
30.200000,-0.278563,0.454818
30.300000,-0.266363,0.462926
30.400000,-0.253675,0.473051
30.500000,-0.244119,0.480858
30.600000,-0.233044,0.489596
30.700000,-0.220352,0.497340
30.800000,-0.207798,0.506146
30.900000,-0.195645,0.515146
31.000000,-0.183643,0.523945
31.100000,-0.170931,0.530847
31.200000,-0.157867,0.537344
31.300000,-0.142772,0.544348
31.400000,-0.130321,0.550154
31.500000,-0.117032,0.556541
31.600000,-0.102830,0.561565
31.700000,-0.089516,0.568306
31.800000,-0.075778,0.575482
31.900000,-0.061768,0.580691
32.000000,-0.048162,0.586501
32.100000,-0.035644,0.587975
32.200000,-0.020796,0.594620
32.300000,-0.006691,0.600208
32.400000,0.007719,0.602044
32.500000,0.023356,0.604230
32.600000,0.036312,0.605877
32.700000,0.050671,0.606296
32.800000,0.064864,0.605927
32.900000,0.079170,0.606168
33.000000,0.093029,0.605751
33.100000,0.107346,0.606706
33.200000,0.121198,0.606582
33.300000,0.134633,0.603665
33.400000,0.147666,0.598982
33.500000,0.161836,0.597082
33.600000,0.176899,0.595372
33.700000,0.190453,0.592252
33.800000,0.202267,0.584956
33.900000,0.211365,0.581827
34.000000,0.223563,0.575321
34.100000,0.236804,0.567858
34.200000,0.250305,0.563125
34.300000,0.263206,0.557978
34.400000,0.274862,0.549953
34.500000,0.287588,0.542644
34.600000,0.300021,0.536347
34.700000,0.313040,0.530627
34.800000,0.325236,0.522827
34.900000,0.338196,0.517397
35.000000,0.352012,0.513162
35.100000,0.366039,0.509284
35.200000,0.380266,0.505721
35.300000,0.393869,0.501440
35.400000,0.406489,0.495606
35.500000,0.419348,0.488796
35.600000,0.430757,0.480500
35.700000,0.441520,0.471968
35.800000,0.451614,0.461867
35.900000,0.460446,0.451519
36.000000,0.471046,0.441558
36.100000,0.481140,0.431481
36.200000,0.492565,0.423349
36.300000,0.504764,0.415729
36.400000,0.517326,0.406236
36.500000,0.525996,0.397014
36.600000,0.536629,0.387707
36.700000,0.547073,0.378535
36.800000,0.556272,0.367568
36.900000,0.565564,0.357361
37.000000,0.574939,0.346876
37.100000,0.584142,0.335794
37.200000,0.591075,0.323383
37.300000,0.597092,0.311188
37.400000,0.602930,0.298308
37.500000,0.609120,0.285943
37.600000,0.611381,0.271250
37.700000,0.608775,0.254990
37.800000,0.611635,0.240360
37.900000,0.618330,0.228539
38.000000,0.623207,0.214817
38.100000,0.627672,0.201288
38.200000,0.631047,0.187773
38.300000,0.631324,0.173711
38.400000,0.633309,0.159164
38.500000,0.634350,0.145083
38.600000,0.632969,0.130784
38.700000,0.629679,0.116561
38.800000,0.624161,0.102516
38.900000,0.620546,0.088128
39.000000,0.612119,0.074349
39.100000,0.607783,0.060079
39.200000,0.602233,0.046584
39.300000,0.593992,0.033064
39.400000,0.581532,0.020016
39.500000,0.571994,0.005568
39.600000,0.552953,-0.007629
39.700000,0.543178,-0.024712
39.800000,0.536370,-0.039179
39.900000,0.534872,-0.053685
40.000000,0.535328,-0.067561
40.100000,0.534935,-0.081774
40.200000,0.534750,-0.095860
40.300000,0.535602,-0.109847
40.400000,0.535327,-0.122257
40.500000,0.532487,-0.137769
40.600000,0.532142,-0.152329
40.700000,0.531771,-0.166602
40.800000,0.530058,-0.179098
40.900000,0.525999,-0.194328
41.000000,0.522339,-0.208107
41.100000,0.516794,-0.221065
41.200000,0.511779,-0.234638
41.300000,0.507432,-0.247545
41.400000,0.500179,-0.260933
41.500000,0.491389,-0.273282
41.600000,0.486373,-0.286273
41.700000,0.481243,-0.297776
41.800000,0.469268,-0.309687
41.900000,0.459338,-0.321038
42.000000,0.453214,-0.332173
42.100000,0.445281,-0.345498
42.200000,0.436814,-0.356953
42.300000,0.429874,-0.367604
42.400000,0.419473,-0.379141
42.500000,0.411347,-0.388847
42.600000,0.401358,-0.398654
42.700000,0.391550,-0.410379
42.800000,0.382572,-0.420003
42.900000,0.373305,-0.430579
