# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:53:14.458518+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S1: (-0.45, 0.3)  seed_offset: 23
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,871113,-0.45,0.3,0.6529907743874642,35,49,0,1,0,34,0,0.010378640574903897,0.039642320234479826,1.235873640615484e-10,0.732544385936869,-0.0014560721978844823,0.603943465823494,0.23651750228708046,8.35102916527548e-05
0.0,0.0,879032,-0.45,0.3,4.70076511960787,35,77,0,1,0,34,0,0.020296076135921527,0.053469544139922054,2.283635134615229e-10,1.208471770111383,-0.005753445608991991,0.6013646385443776,0.10385729616986128,5.126045930126111e-05
0.0,0.0,23,-0.45,0.3,4.360110136552218,35,50,0,1,0,33,0,0.009433852080430462,0.03971422438123601,1.235867649408705e-10,0.7438586302292185,0.001778199768356907,0.6101364750587169,0.22078538539392456,0.00044122722886225096
0.0,0.0,7942,-0.45,0.3,1.5237490089749581,35,53,0,1,0,33,0,0.04256375396385736,0.0930402290304408,1.637733686540092e-10,0.8136799550512327,-0.10214658316832696,0.6034407263252193,0.13420287736801906,0.00021604554217197203
0.0,0.0,15861,-0.45,0.3,5.229165286048386,35,120,1,1,1,33,0,0.003813763420021477,0.010773159950255486,5.075835656037607e-10,1.5943788667860836,0.005686550602502986,-0.4507600574955836,0.10081327996334112,3.821274366803499e-06
0.0,0.0,23780,-0.45,0.3,1.5421185010780873,35,56,0,1,0,33,0,0.0211763888302358,0.03578710655602264,1.4225636868190842e-10,0.8645119033817015,-0.01715762723132491,0.605965258385568,0.1794020822306122,0.0001884694783048646
0.0,0.0,31699,-0.45,0.3,3.07935258098905,35,50,0,1,0,33,0,0.009789681090793527,0.03991692371934071,1.23586971955312e-10,0.7418865167373399,0.0017808434792492371,0.6081984629229851,0.2114382800073416,0.00040318654210841354
0.0,0.0,39618,-0.45,0.3,1.8741040514989542,35,51,0,1,0,34,0,0.011260580443872022,0.03883081508494145,1.6377343504738377e-10,0.7736196822465116,0.00023477261383416984,0.6078537456789106,0.22930372977586655,0.00022905098419876332
0.0,0.0,47537,-0.45,0.3,2.0389413633771976,35,48,0,1,0,34,0,0.011543349068536777,0.03847724252996658,1.2358670377693024e-10,0.7245616231576998,-0.0021095159777295472,0.602867221083934,0.22214051998459017,0.0002742071992418345
0.0,0.0,55456,-0.45,0.3,3.238943603054145,35,48,0,1,0,34,0,0.011642144907881992,0.039274680370798606,1.2358736616600207e-10,0.72829047212529,-6.549420866918075e-05,0.6005090667696649,0.23583317113293564,0.000458606735412546
0.0,0.0,63375,-0.45,0.3,5.3409896296424595,35,56,0,1,0,33,0,0.023891723975099838,0.04125718531986856,1.505994416705508e-10,0.8642053000220945,-0.030987361215592663,0.6010117567732775,0.17905745344456048,0.0002057560965439964
0.0,0.0,71294,-0.45,0.3,6.0005772230943375,35,63,0,1,0,34,0,0.015727922481422848,0.0301341586353667,1.9332662756518621e-10,0.9843518131784956,-0.0016535102698183798,0.6049023542520181,0.14330244992053717,0.00010199636274510482
0.0,0.0,79213,-0.45,0.3,3.7247990600254974,35,118,1,1,1,33,0,0.0021209986667139083,0.006514640134061993,5.073695588663118e-10,1.5701478353242577,-0.0015285752891015779,-0.44341777163881807,0.011164070006701365,9.75232207311531e-07
0.0,0.0,87132,-0.45,0.3,2.831979266102492,35,162,1,1,1,33,0,0.01042951959386608,0.03877633946187765,8.852087465357973e-10,2.3042789202479987,0.006321685928211004,-0.44686196960335645,0.05442254229741713,1.6232349511510296e-05
0.0,0.0,95051,-0.45,0.3,6.139064267877496,35,59,0,1,0,33,0,0.03459620779286576,0.08996208787498634,1.524276928248732e-10,0.9130304387862931,0.09739389593532584,0.6020051738282881,0.16790465603973806,0.0005700806838674355
0.0,0.0,102970,-0.45,0.3,2.127858907382014,35,138,1,1,1,34,0,0.008096820291004494,0.030238704573633018,6.452254887930329e-10,1.9300458913113023,-0.00573449042502749,-0.4459419560220623,0.03654989902848302,9.537367524010501e-06
0.0,0.0,110889,-0.45,0.3,2.158714081180679,35,48,0,1,0,34,0,0.010706137651909448,0.03703588438536459,1.2358701758949483e-10,0.7170057775219482,-0.0037684803668989533,0.6029270684033348,0.1686451595819268,0.0003262322093993131
0.0,0.0,118808,-0.45,0.3,5.093633713021971,35,123,1,1,1,33,0,0.00265882558999958,0.010315306685291646,5.868092918635193e-10,1.652525496001077,0.0022720116512577374,-0.4476841397451585,0.07088439409628633,2.4910189402362524e-06
0.0,0.0,633543,-0.45,0.3,0.1559275192240839,35,119,1,1,1,33,0,0.0034373689274300213,0.010381202918354374,5.073604351092583e-10,1.5780245331505258,0.004673229985750853,-0.44093193381192114,0.05885028469342533,3.4701039023342837e-06
0.0,0.0,641462,-0.45,0.3,2.9109621574411846,35,51,0,1,0,33,0,0.011106732034604886,0.03959685284391264,1.637734907176597e-10,0.770501531141919,0.002770552542845255,0.6069958572475601,0.10437788858057813,0.00017972806923405305
0.0,0.0,649381,-0.45,0.3,5.235039845381897,35,120,1,1,1,33,0,0.0038503548590863297,0.010821453617343223,5.074124507144462e-10,1.5944745678368164,0.005771240652094218,-0.4505124933088422,0.10559018374754844,2.561556209451643e-06
0.0,0.0,657300,-0.45,0.3,4.674852563217981,35,48,0,1,0,34,0,0.010690969012424452,0.03700546497901699,1.2358646083615155e-10,0.7175169731163745,-0.003905981468768403,0.6019719114387955,0.16445896457060574,0.00024761765691794224
0.0,0.0,665219,-0.45,0.3,2.3591010929214873,35,69,0,1,0,34,0,0.016485952481024187,0.037162233147263884,1.5814617899643572e-10,1.083923259556723,0.022176971555003134,0.6029290571870202,0.12662493835760172,0.00042665789591417314
0.0,0.0,673138,-0.45,0.3,4.941905626165616,35,118,1,1,1,33,0,0.0024163956535896594,0.00529551307767494,5.073859968115181e-10,1.5598273261606843,-0.0028134846680928868,-0.44612375606549676,0.04091248457632022,1.3789055329713196e-06
0.0,0.0,681057,-0.45,0.3,0.03509983677082583,35,131,1,1,1,33,0,0.0022240062705279093,0.009465338296442279,6.000319858077114e-10,1.7767454817845691,0.0012046576123758378,-0.4463652919226215,0.04550318502781398,1.1580452756454473e-08
