# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:55:06.849172+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S6: (-0.2, -0.3)  seed_offset: 29
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,269275,-0.2,-0.3,1.6566200077083042,232,246,0,1,0,230,0,0.009204370766496366,0.03161814169494913,7.0804150930916435e-09,3.1693383884114636,0.0034792059970540287,0.6006733985092297,0.0881734686867413,2.109912317083129e-07
0.0,0.0,277194,-0.2,-0.3,2.483751880238309,-1,16,1,0,1,11,0,0.1111543360035974,0.1897698217035191,2.4137989429293512e-11,0.27152900397563423,-0.018312360613292368,-0.4431054350632763,1.4027654149211388,0.030790913592888946
0.0,0.0,285113,-0.2,-0.3,5.855031361349151,-1,167,0,0,0,-1,0,1.0145418170379372,1.0809377938260694,9.96290873733464e-10,2.165034715950744,-1.10950054421051,0.5029715766100953,0.06058023741869744,4.4509711282225695e-06
0.0,0.0,293032,-0.2,-0.3,2.3292554220035933,-1,176,0,0,0,-1,0,1.0124179436022704,1.0761497826834745,1.1162717707911167e-09,2.351020015905823,-1.1050821466782468,0.49947165867710736,0.005619113330448399,3.630035752189009e-05
0.0,0.0,300951,-0.2,-0.3,1.8804606068578427,269,285,0,1,0,268,0,0.011795244604074762,0.04001111635883451,3.826197008231111e-08,3.829064019425435,0.0024929135248182737,0.6079616484406379,0.01952096107612703,2.449797816828081e-07
0.0,0.0,308870,-0.2,-0.3,5.206269421944743,-1,20,1,0,1,12,0,0.09897519810615815,0.19574392926906414,2.413800481801497e-11,0.3393842561177101,0.016385578131072383,-0.45169123721740867,1.1438918778308762,0.0019416694240621858
0.0,0.0,316789,-0.2,-0.3,2.3900669139402178,-1,16,1,0,1,12,0,0.11767268914323062,0.19115991452650813,2.413799495374585e-11,0.27152900397563423,-0.02866238309532665,-0.45642835067249105,1.2998540853354201,0.040814942562713875
0.0,0.0,324708,-0.2,-0.3,2.2710289917116824,-1,85,0,0,0,-1,0,0.812273679413619,1.006364578191177,3.106968112251788e-10,1.1458130235665935,-1.0040281629042722,-0.6021988105493667,0.11836633853217494,4.562765224447318e-05
0.0,0.0,332627,-0.2,-0.3,2.682240766366273,-1,20,1,0,1,12,0,0.09880543444130577,0.19554587850417415,2.41380079687918e-11,0.3393826769163372,0.01649518206600924,-0.4524643738910428,1.130819634568207,0.0017819285771260528
0.0,0.0,340546,-0.2,-0.3,4.909131385440024,-1,16,1,0,1,12,0,0.1171197697240455,0.19105728779310296,2.4137994483241065e-11,0.27152900397563423,-0.02776409225460098,-0.45540724443360164,1.3047680692229167,0.039943114734031226
0.0,0.0,348465,-0.2,-0.3,5.685650340040832,246,259,0,1,0,244,0,0.008453933785324778,0.030966642326584852,2.69736252776613e-08,3.38398986850815,-0.0005902406295173029,0.602251097569129,0.04686112309323224,1.4322135892808063e-06
0.0,0.0,356384,-0.2,-0.3,6.270475635418484,-1,17,1,0,1,11,0,0.10412950706490715,0.1891926025236661,2.4138027119910724e-11,0.28849956672377375,-0.004609833289723993,-0.4526138027924563,1.1535299340150322,0.01705285050118077
0.0,0.0,364303,-0.2,-0.3,3.396140876327979,-1,96,0,0,0,-1,0,0.91404171136104,1.0076954338930422,3.3737713162260867e-10,1.350874340244154,-1.00143273794652,-0.6048344170614911,0.04658724037964877,3.786155467827568e-05
0.0,0.0,372222,-0.2,-0.3,5.813702895279432,-1,194,0,0,0,-1,0,1.0142230060063924,1.0737597574374746,1.1619665611907075e-09,2.6456504265383707,-1.1025438079732897,0.5057280393710272,0.030408933177681667,8.883044712915122e-06
0.0,0.0,380141,-0.2,-0.3,2.767480454578093,-1,76,0,0,0,-1,0,0.7947418795053122,0.9970000482813153,2.5688791197990955e-10,1.045910896827128,-0.9961605377312811,-0.6076310610690075,0.15493151849111547,2.152240507169445e-05
0.0,0.0,388060,-0.2,-0.3,0.27665936555428206,-1,177,0,0,0,-1,0,1.0064826912097589,1.074761072065309,1.0498573894088844e-09,2.4551987739976937,-1.1040444496383954,0.4987429703381383,0.03203269769126592,5.2142682706035615e-05
0.0,0.0,395979,-0.2,-0.3,1.7311572696064603,231,246,0,1,0,229,0,0.011280951062115784,0.04149879041566133,7.57971088274153e-09,3.1630588999667335,0.002697664524541702,0.6060301010067164,0.031007481413769387,1.2480774495005065e-06
