time_s,x_m,y_m
17.300000,-0.310991,0.015953
17.400000,-0.304559,0.029496
17.500000,-0.298981,0.042539
17.600000,-0.294006,0.055666
17.700000,-0.288968,0.067233
17.800000,-0.285192,0.075884
17.900000,-0.281093,0.089553
18.000000,-0.276989,0.103696
18.100000,-0.271907,0.118576
18.200000,-0.267364,0.130058
18.300000,-0.263003,0.143777
18.400000,-0.257048,0.156997
18.500000,-0.250553,0.169974
18.600000,-0.245919,0.181759
18.700000,-0.240976,0.191925
18.800000,-0.235503,0.204608
18.900000,-0.228326,0.218052
19.000000,-0.220652,0.230290
19.100000,-0.212912,0.240365
19.200000,-0.207168,0.246386
19.300000,-0.196908,0.257298
19.400000,-0.186174,0.266371
19.500000,-0.177581,0.269618
19.600000,-0.164895,0.276889
19.700000,-0.151593,0.284284
19.800000,-0.138733,0.290513
19.900000,-0.124611,0.295563
20.000000,-0.112458,0.298120
20.100000,-0.106363,0.298483
20.200000,-0.098552,0.298601
20.300000,-0.087595,0.297756
20.400000,-0.079420,0.291518
20.500000,-0.068447,0.289557
20.600000,-0.063017,0.290409
20.700000,-0.051855,0.291981
20.800000,-0.039704,0.291903
20.900000,-0.033060,0.289588
21.000000,-0.020870,0.285561
21.100000,-0.005509,0.285508
21.200000,0.007105,0.283688
21.300000,0.015815,0.279598
21.400000,0.029176,0.277701
21.500000,0.043896,0.275631
21.600000,0.056986,0.273137
21.700000,0.064411,0.272174
21.800000,0.077477,0.270953
21.900000,0.091603,0.268066
22.000000,0.106315,0.267649
22.100000,0.120757,0.266626
22.200000,0.134557,0.262521
22.300000,0.148571,0.258258
22.400000,0.161577,0.253914
22.500000,0.175120,0.248067
22.600000,0.186921,0.240727
22.700000,0.198760,0.232690
22.800000,0.208918,0.223168
22.900000,0.220256,0.214472
23.000000,0.231295,0.205613
23.100000,0.242396,0.196424
23.200000,0.253617,0.188486
23.300000,0.264986,0.179992
23.400000,0.274951,0.169472
23.500000,0.285501,0.160327
23.600000,0.297896,0.152587
23.700000,0.308255,0.142883
23.800000,0.315843,0.130738
23.900000,0.323306,0.117875
24.000000,0.329738,0.105140
24.100000,0.336100,0.092078
24.200000,0.341669,0.078924
24.300000,0.344980,0.064909
24.400000,0.348876,0.050822
24.500000,0.353158,0.036592
24.600000,0.356145,0.022140
24.700000,0.359168,0.008249
24.800000,0.358405,-0.006465
24.900000,0.356259,-0.021095
25.000000,0.350537,-0.034416
25.100000,0.343265,-0.045394
25.200000,0.339778,-0.053915
25.300000,0.334138,-0.065596
25.400000,0.331248,-0.073630
25.500000,0.326801,-0.085411
25.600000,0.323568,-0.094308
25.700000,0.317642,-0.108691
25.800000,0.311548,-0.122282
25.900000,0.306065,-0.135486
26.000000,0.299560,-0.148634
26.100000,0.293435,-0.160800
26.200000,0.287450,-0.172273
26.300000,0.283115,-0.179760
26.400000,0.275739,-0.191465
26.500000,0.264941,-0.204938
26.600000,0.256397,-0.216421
26.700000,0.247323,-0.228022
26.800000,0.237270,-0.238361
26.900000,0.227371,-0.247277
27.000000,0.213993,-0.254514
27.100000,0.200364,-0.262017
27.200000,0.187370,-0.267849
27.300000,0.174863,-0.275350
27.400000,0.162894,-0.281759
27.500000,0.155081,-0.287056
27.600000,0.148961,-0.291741
27.700000,0.140114,-0.293562
27.800000,0.126855,-0.297102
27.900000,0.113130,-0.301090
28.000000,0.097664,-0.305316
28.100000,0.084756,-0.308317
28.200000,0.070995,-0.311170
28.300000,0.063077,-0.313058
28.400000,0.050289,-0.315580
28.500000,0.035005,-0.317513
28.600000,0.019810,-0.319214
28.700000,0.011075,-0.319630
28.800000,-0.002308,-0.319738
28.900000,-0.019071,-0.318142
29.000000,-0.030629,-0.316990
29.100000,-0.043417,-0.314349
29.200000,-0.058195,-0.310402
29.300000,-0.069931,-0.308051
29.400000,-0.082705,-0.304371
29.500000,-0.097571,-0.298803
29.600000,-0.108692,-0.293451
29.700000,-0.117518,-0.289047
29.800000,-0.132471,-0.283072
29.900000,-0.145062,-0.278018
30.000000,-0.158022,-0.272657
30.100000,-0.171993,-0.265877
30.200000,-0.182952,-0.259333
30.300000,-0.194241,-0.252194
30.400000,-0.202105,-0.245458
30.500000,-0.212665,-0.237868
30.600000,-0.224498,-0.228883
30.700000,-0.236802,-0.219074
30.800000,-0.245162,-0.209056
30.900000,-0.254154,-0.197433
31.000000,-0.264896,-0.184808
31.100000,-0.272900,-0.174387
31.200000,-0.282316,-0.162901
31.300000,-0.292077,-0.149780
31.400000,-0.299195,-0.138214
31.500000,-0.306206,-0.126148
31.600000,-0.314168,-0.112636
31.700000,-0.319583,-0.101153
31.800000,-0.323394,-0.087361
31.900000,-0.326644,-0.071728
32.000000,-0.328580,-0.058734
32.100000,-0.330922,-0.045570
32.200000,-0.333668,-0.029625
32.300000,-0.333988,-0.016430
32.400000,-0.330740,-0.001698
32.500000,-0.326220,0.013458
32.600000,-0.322206,0.023700
32.700000,-0.318946,0.031272
32.800000,-0.313973,0.045656
32.900000,-0.309197,0.055685
33.000000,-0.304819,0.066914
33.100000,-0.298799,0.079758
33.200000,-0.293708,0.089062
33.300000,-0.289446,0.100075
33.400000,-0.283857,0.112162
33.500000,-0.278646,0.121914
33.600000,-0.274029,0.131851
33.700000,-0.265543,0.144458
33.800000,-0.259329,0.154137
33.900000,-0.255156,0.160389
34.000000,-0.247891,0.172642
34.100000,-0.241081,0.184596
34.200000,-0.236051,0.191859
34.300000,-0.226353,0.205373
34.400000,-0.219135,0.215709
34.500000,-0.214948,0.221304
34.600000,-0.211599,0.224119
34.700000,-0.205722,0.229048
34.800000,-0.198123,0.237956
34.900000,-0.189537,0.242871
35.000000,-0.180920,0.248847
35.100000,-0.172591,0.251138
35.200000,-0.160636,0.258014
35.300000,-0.149971,0.263192
35.400000,-0.141575,0.266319
35.500000,-0.128459,0.273939
35.600000,-0.115942,0.279125
35.700000,-0.102062,0.285011
35.800000,-0.088565,0.291004
35.900000,-0.074258,0.295103
36.000000,-0.060002,0.296929
36.100000,-0.044164,0.294390
36.200000,-0.028561,0.289302
36.300000,-0.013280,0.278682
36.400000,0.001129,0.276691
36.500000,0.015011,0.274133
36.600000,0.029025,0.268772
36.700000,0.043726,0.265930
36.800000,0.057254,0.263387
36.900000,0.071239,0.260973
37.000000,0.085832,0.258375
37.100000,0.099492,0.254670
37.200000,0.113297,0.249547
37.300000,0.128258,0.244520
37.400000,0.140523,0.239178
37.500000,0.152746,0.231966
37.600000,0.164969,0.225203
37.700000,0.176569,0.216987
37.800000,0.188489,0.208900
37.900000,0.200652,0.199923
38.000000,0.212270,0.191792
38.100000,0.224060,0.184055
38.200000,0.234463,0.174139
38.300000,0.245655,0.165512
38.400000,0.256793,0.155745
38.500000,0.264125,0.145827
38.600000,0.270204,0.138707
38.700000,0.276307,0.127204
38.800000,0.281669,0.118278
38.900000,0.289581,0.105160
39.000000,0.296523,0.091976
39.100000,0.304031,0.080454
39.200000,0.308407,0.072113
39.300000,0.310966,0.057130
39.400000,0.313997,0.041807
39.500000,0.318768,0.027888
39.600000,0.322237,0.013576
39.700000,0.322585,-0.001394
39.800000,0.323992,-0.016087
39.900000,0.324314,-0.030941
40.000000,0.322513,-0.045509
40.100000,0.319390,-0.059949
40.200000,0.316625,-0.074170
40.300000,0.312989,-0.088473
40.400000,0.308785,-0.102765
40.500000,0.304341,-0.117044
40.600000,0.299889,-0.130430
40.700000,0.295203,-0.143866
40.800000,0.289595,-0.157189
40.900000,0.283017,-0.170023
41.000000,0.275467,-0.182339
41.100000,0.267556,-0.193962
41.200000,0.258116,-0.204930
41.300000,0.247755,-0.215508
41.400000,0.236696,-0.224554
41.500000,0.224678,-0.232580
41.600000,0.212439,-0.240463
41.700000,0.200334,-0.248014
41.800000,0.188048,-0.255088
41.900000,0.174747,-0.262336
42.000000,0.162019,-0.268565
42.100000,0.149087,-0.274722
42.200000,0.136106,-0.279602
42.300000,0.122897,-0.284320
42.400000,0.109628,-0.289011
42.500000,0.095937,-0.292898
42.600000,0.082965,-0.296431
42.700000,0.069488,-0.299648
42.800000,0.055318,-0.303128
42.900000,0.041049,-0.306193
43.000000,0.026322,-0.307662
43.100000,0.011763,-0.307935
43.200000,-0.002909,-0.307247
43.300000,-0.017573,-0.305913
43.400000,-0.030489,-0.303714
43.500000,-0.037786,-0.302590
43.600000,-0.046524,-0.300315
43.700000,-0.060547,-0.295670
43.800000,-0.073165,-0.290563
43.900000,-0.079599,-0.287340
44.000000,-0.088825,-0.282786
44.100000,-0.103784,-0.277569
44.200000,-0.118258,-0.272006
44.300000,-0.130727,-0.267517
44.400000,-0.142548,-0.261338
44.500000,-0.155401,-0.254639
44.600000,-0.166959,-0.247984
44.700000,-0.179129,-0.240666
44.800000,-0.190310,-0.232467
44.900000,-0.200983,-0.223947
45.000000,-0.211060,-0.214891
45.100000,-0.219671,-0.206754
45.200000,-0.228326,-0.196971
45.300000,-0.238820,-0.186586
45.400000,-0.247867,-0.174967
45.500000,-0.257156,-0.163229
45.600000,-0.264760,-0.150761
45.700000,-0.272017,-0.137905
45.800000,-0.279308,-0.125890
45.900000,-0.285551,-0.113462
46.000000,-0.291101,-0.100357
46.100000,-0.296205,-0.086351
46.200000,-0.300032,-0.072454
46.300000,-0.302801,-0.058421
46.400000,-0.305005,-0.045945
46.500000,-0.304380,-0.037083
46.600000,-0.305348,-0.023046
46.700000,-0.305221,-0.008133
46.800000,-0.303003,0.006204
46.900000,-0.298290,0.019107
47.000000,-0.292406,0.032181
47.100000,-0.287585,0.045045
47.200000,-0.282455,0.058618
47.300000,-0.279375,0.069869
47.400000,-0.276379,0.078003
47.500000,-0.272297,0.092090
47.600000,-0.267675,0.106200
47.700000,-0.263308,0.119737
47.800000,-0.255035,0.131557
47.900000,-0.248443,0.144272
48.000000,-0.241583,0.156701
48.100000,-0.238136,0.170551
48.200000,-0.233188,0.184288
48.300000,-0.228562,0.198251
48.400000,-0.223673,0.211736
48.500000,-0.215452,0.223344
48.600000,-0.205686,0.234174
48.700000,-0.196257,0.245458
48.800000,-0.185195,0.254231
48.900000,-0.173921,0.263359
49.000000,-0.161761,0.270539
49.100000,-0.149092,0.276405
49.200000,-0.135989,0.282369
49.300000,-0.122194,0.287544
49.400000,-0.108499,0.292942
49.500000,-0.097446,0.297200
49.600000,-0.088239,0.299483
49.700000,-0.073922,0.300801
49.800000,-0.058426,0.300740
49.900000,-0.042718,0.296279
50.000000,-0.027174,0.287687
50.100000,-0.009510,0.278773
50.200000,0.004563,0.274022
50.300000,0.016984,0.271073
50.400000,0.032523,0.266333
50.500000,0.047386,0.265716
50.600000,0.061081,0.263233
50.700000,0.073582,0.260622
50.800000,0.089166,0.256317
50.900000,0.101321,0.252608
51.000000,0.115863,0.246342
51.100000,0.129875,0.241788
51.200000,0.141031,0.237201
51.300000,0.154924,0.230217
51.400000,0.167518,0.223364
51.500000,0.179072,0.217629
51.600000,0.192017,0.210392
51.700000,0.204294,0.200877
51.800000,0.214499,0.192884
51.900000,0.226419,0.184522
52.000000,0.236765,0.175435
52.100000,0.241348,0.170722
52.200000,0.245763,0.164547
52.300000,0.257037,0.151861
52.400000,0.266344,0.141964
52.500000,0.276127,0.131304
52.600000,0.286357,0.118763
52.700000,0.292390,0.106906
52.800000,0.300567,0.093326
52.900000,0.307305,0.080783
53.000000,0.311024,0.066787
53.100000,0.309666,0.052995
53.200000,0.314853,0.037762
53.300000,0.319512,0.025106
53.400000,0.321196,0.008718
53.500000,0.321800,-0.006118
53.600000,0.323567,-0.018903
53.700000,0.321734,-0.035271
53.800000,0.318372,-0.049783
53.900000,0.314967,-0.062468
54.000000,0.310426,-0.076559
54.100000,0.306348,-0.091856
54.200000,0.303086,-0.104989
54.300000,0.298982,-0.119945
54.400000,0.294582,-0.133638
54.500000,0.289987,-0.145502
54.600000,0.284145,-0.158593
54.700000,0.276357,-0.172209
54.800000,0.268772,-0.184059
54.900000,0.261563,-0.195098
55.000000,0.250108,-0.206622
55.100000,0.240702,-0.215474
55.200000,0.229517,-0.224730
55.300000,0.217203,-0.234902
55.400000,0.204590,-0.242453
55.500000,0.193342,-0.248800
55.600000,0.180812,-0.257525
55.700000,0.168768,-0.265862
55.800000,0.156927,-0.271114
55.900000,0.142565,-0.277218
56.000000,0.129697,-0.282672
56.100000,0.117677,-0.287166
56.200000,0.102872,-0.291662
