environment,primitive,field_mode,radius,avg_dist_origin,std_dist_origin,avg_dist_to_est_center,std_dist_to_est_center,est_center_x_mean,est_center_x_std,est_center_y_mean,est_center_y_std
vortex1,3R_orbiter_plane,analytical,0.2,0.2488370848948481,0.02611749745701884,0.24883708495663015,0.0261174974645528,3.949126072747201e-11,3.547874884992842e-11,1.686487648722191e-11,5.406941328900036e-11
vortex1,3R_orbiter_plane,analytical,0.3,0.33635781255996394,0.020047121249727334,0.33635781264518466,0.020047121250268102,5.9770111780251e-11,2.734287186417133e-11,-1.0744727238436514e-11,6.083068994058266e-11
vortex1,3R_orbiter_plane,rbf,0.2,0.266253475443157,0.04257828056905956,0.26930034317999657,0.10558114328338444,0.0027566946339325953,0.043877960573912224,0.0021147205245926055,0.08990380224583987
vortex1,3R_orbiter_plane,rbf,0.3,0.33158089553440073,0.02959769891135879,0.33803797406417374,0.10487966559022932,-0.002467268750580349,0.07163573498687983,-0.039536373676132316,0.08586761478259725
